n,e1,e1_pf,e1_n,e2,e2_pf,e2_n,e3,e3_pf,e3_n,e4,e4_pf,e4_n,total,design,oos,win_years,worst_year,ex20,rsi,dev,tov,atr,tp,stop,hold,rsi_exit
3498,-1445275.7237145926,0.7971028533694476,765,-602387.5995913105,0.9180715506979401,884,259229.32364782557,1.039173427928898,894,914208.2173254703,1.1354461242544058,955,-874225.7823326075,-2047663.323305903,1173437.540973296,10,-619471.0650233635,-2045325.7800896075,40.0,-5.0,2000000000.0,3.0,5.0,2.0,2,0.0
3042,-1065335.7446566364,0.8514735189988523,682,-115767.7146037723,0.9848268873001661,793,199039.95702390073,1.0295767196648338,760,1188574.9386627895,1.1738580570633472,807,206511.4364262817,-1181103.4592604088,1387614.8956866902,9,-397022.5698469633,-1093871.8939237182,40.0,-5.0,2000000000.0,3.0,5.0,2.0,3,50.0
3041,-1049435.7446566364,0.8536902577685436,682,-107037.71460377236,0.9859503147824952,792,166939.95702390073,1.0248067593240207,760,1188574.9386627895,1.1738580570633472,807,199041.4364262817,-1156473.4592604088,1355514.8956866902,9,-397022.5698469633,-1107441.8944837183,40.0,-5.0,2000000000.0,3.0,5.0,2.0,3,0.0
2681,-989102.4217445818,0.8684881910403202,629,524633.2031503847,1.0639422386932582,729,-351612.65031124733,0.9499114781039977,650,1146367.7328989496,1.1698467252478673,673,330285.8639935048,-464469.21859419707,794755.0825877023,11,-771376.7656481598,-1066364.1347984953,40.0,-5.0,2000000000.0,3.0,5.0,2.0,5,50.0
2675,-955978.4217445819,0.8728700032589557,629,467528.2032173846,1.0569673942875626,728,-342012.6503812474,0.951188639920794,649,1259714.7328989494,1.1902374222904213,669,429251.86399050464,-488450.2185271973,917702.082517702,12,-765076.7656481597,-969648.1348014952,40.0,-5.0,2000000000.0,3.0,5.0,2.0,5,0.0
3342,-1404060.86908643,0.7992073728193644,728,-268099.0001204187,0.9634969811623105,849,-408541.4319528656,0.9419609090964711,862,1025241.1520219403,1.155006893860581,903,-1055460.1491377742,-1672159.8692068486,616699.7200690748,9,-596914.8304059651,-2258360.146894774,40.0,-5.0,2000000000.0,3.0,5.0,3.0,2,50.0
3342,-1404060.86908643,0.7992073728193644,728,-268099.0001204187,0.9634969811623105,849,-408541.4319528656,0.9419609090964711,862,1025241.1520219403,1.155006893860581,903,-1055460.1491377742,-1672159.8692068486,616699.7200690748,9,-596914.8304059651,-2258360.146894774,40.0,-5.0,2000000000.0,3.0,5.0,3.0,2,0.0
2818,-911332.3859950722,0.8764842333140648,638,507148.54153616837,1.0691782186049155,729,-309863.61510816024,0.9569261864056577,709,827804.7480814498,1.1210204573485907,742,113757.28851438512,-404183.8444589038,517941.1329732895,11,-591266.2024789632,-1154126.042395615,40.0,-5.0,2000000000.0,3.0,5.0,3.0,3,50.0
2817,-895432.3859950722,0.8786392107081382,638,528298.5415361684,1.0722969338061208,728,-341963.61510816024,0.9524639993370154,709,827804.7480814498,1.1210204573485907,742,118707.28851438523,-367133.84445890377,485841.1329732895,12,-591266.2024789632,-1154276.0423956148,40.0,-5.0,2000000000.0,3.0,5.0,3.0,3,0.0
2361,-724081.6964997612,0.9043734814096129,551,1149040.115217036,1.1465412663147467,633,-593713.0471036495,0.9200126018938642,585,1305150.5491634693,1.1967154585703637,592,1136395.920777095,424958.4187172749,711437.5020598199,14,-812658.4821167099,-248220.7446539048,40.0,-5.0,2000000000.0,3.0,5.0,3.0,5,50.0
2356,-720181.6964997612,0.9048885385147785,551,1165437.6152840361,1.1494545300046897,631,-593493.0471736493,0.9197984787868664,584,1435655.5491634693,1.218565639704638,590,1287418.4207740948,445255.91878427495,842162.50198982,14,-806358.4821167099,-99298.24465690507,40.0,-5.0,2000000000.0,3.0,5.0,3.0,5,0.0
3305,-1375370.4175939064,0.7984949741523502,716,-337320.90288665885,0.9544766189823196,841,-356110.3176689725,0.9491036217763401,850,854093.0187363504,1.126652327887163,898,-1214708.6194131877,-1712691.3204805653,497982.7010673779,10,-630242.2703690382,-2411528.6171701876,40.0,-5.0,2000000000.0,3.0,5.0,4.0,2,50.0
3305,-1375370.4175939064,0.7984949741523502,716,-337320.90288665885,0.9544766189823196,841,-356110.3176689725,0.9491036217763401,850,854093.0187363504,1.126652327887163,898,-1214708.6194131877,-1712691.3204805653,497982.7010673779,10,-630242.2703690382,-2411528.6171701876,40.0,-5.0,2000000000.0,3.0,5.0,4.0,2,0.0
2724,-668542.4005391866,0.9052179843878496,614,403221.0415523433,1.0544687973893159,706,-537238.8325350238,0.9259731731492252,684,1105938.7051208494,1.1663263613491344,720,303378.5135989825,-265321.35898684326,568699.8725858256,11,-580371.4724153688,-1036854.8185190174,40.0,-5.0,2000000000.0,3.0,5.0,4.0,3,50.0
2723,-652642.4005391867,0.9074721930169772,614,427731.04155234323,1.05799169307671,705,-569338.8325350237,0.9215500730343337,684,1105938.7051208494,1.1663263613491344,720,311688.5135989822,-224911.35898684344,536599.8725858257,11,-580371.4724153688,-1033644.8185190177,40.0,-5.0,2000000000.0,3.0,5.0,4.0,3,0.0
2206,-545802.2927960857,0.9275111223115462,520,868282.2661338248,1.1102135289622466,595,-900544.0747941524,0.877314301802899,538,1209303.0982949494,1.187561876599239,553,631238.9968385368,322479.9733377391,308759.023500797,14,-1016566.9593110201,-770367.6685444631,40.0,-5.0,2000000000.0,3.0,5.0,4.0,5,50.0
2204,-575902.2927960858,0.9236756811296225,520,874462.266200825,1.111350051268393,594,-787938.0748641524,0.8929034292681819,538,1260893.0982949494,1.1956982071433797,552,771514.9968355361,298559.97340473917,472955.02343079704,15,-1010266.9593110201,-632191.6685474638,40.0,-5.0,2000000000.0,3.0,5.0,4.0,5,0.0
3489,-1605516.8347557962,0.7760403725756763,763,-601339.7433406059,0.9182068125522931,882,157572.42383792577,1.0237978397618088,893,885448.3840094202,1.1313915059496686,951,-1163835.7702490566,-2206856.578096402,1043020.807847346,11,-628921.0650233635,-2700569.0994690564,40.0,-5.0,2000000000.0,3.0,0.0,2.0,2,50.0
3489,-1605516.8347557962,0.7760403725756763,763,-601339.7433406059,0.9182068125522931,882,157572.42383792577,1.0237978397618088,893,885448.3840094202,1.1313915059496686,951,-1163835.7702490566,-2206856.578096402,1043020.807847346,11,-628921.0650233635,-2700569.0994690564,40.0,-5.0,2000000000.0,3.0,0.0,2.0,2,0.0
3007,-1360045.0765098878,0.8090223726002989,677,-100705.66742091777,0.9866273663064508,786,-319577.2291466492,0.9521944832052363,749,1013475.5972014394,1.151240649049964,795,-766852.3758760155,-1460750.7439308055,693898.3680547902,9,-477550.0698329633,-2432437.3718260154,40.0,-5.0,2000000000.0,3.0,0.0,2.0,3,50.0
3001,-1444560.0763338876,0.7975780052638544,676,-25159.00104391761,0.996654142573226,784,-373703.89540954924,0.944299405772546,748,1110200.2632894397,1.1661262348902008,793,-733222.709497915,-1469719.0773778053,736496.3678798905,8,-496150.0698329633,-2612982.705769915,40.0,-5.0,2000000000.0,3.0,0.0,2.0,3,0.0
2607,-1270104.601349185,0.8257362456064798,609,486694.0468858994,1.0605276301715039,710,-650517.3509392777,0.9059617005188946,636,680678.0417839999,1.1008319148970322,652,-753249.8636185636,-783410.5544632856,30160.69084472221,11,-808319.0995542199,-2717004.860873563,40.0,-5.0,2000000000.0,3.0,0.0,2.0,5,50.0
2567,-1285540.2684945231,0.8232678715417833,606,671470.0458668995,1.0842889656083765,697,-764849.3509497779,0.8883583313805226,624,832355.7102757997,1.127263407392094,640,-546563.8633016016,-614070.2226276236,67506.35932602186,12,-952635.7658702199,-2935450.5230166013,40.0,-5.0,2000000000.0,3.0,0.0,2.0,5,0.0
3332,-1490238.3136762832,0.7865460487434048,726,-280723.47672892385,0.9617780365958563,847,-555252.5317627655,0.9216549507926465,860,868927.98547149,1.131665034362682,899,-1457286.3366964823,-1770961.790405207,313675.45370872447,9,-618364.8304059651,-2995219.665916482,40.0,-5.0,2000000000.0,3.0,0.0,3.0,2,50.0
3332,-1490238.3136762832,0.7865460487434048,726,-280723.47672892385,0.9617780365958563,847,-555252.5317627655,0.9216549507926465,860,868927.98547149,1.131665034362682,899,-1457286.3366964823,-1770961.790405207,313675.45370872447,9,-618364.8304059651,-2995219.665916482,40.0,-5.0,2000000000.0,3.0,0.0,3.0,2,0.0
2782,-1171109.5525136224,0.8396783671240312,632,353433.18513319327,1.0485524515309692,722,-717232.5147683602,0.8997629006956925,698,816999.2394916993,1.1224769064465552,730,-717909.6426570896,-817676.3673804292,99766.72472333908,10,-690353.7024149633,-2341169.638607089,40.0,-5.0,2000000000.0,3.0,0.0,3.0,3,50.0
2772,-1173969.5523376225,0.8387135425837877,631,428299.85169019323,1.0590293536018984,719,-598334.2807962098,0.9154482468542022,695,997249.4055796992,1.1511818749475025,727,-346754.57586393924,-745669.7006474293,398915.1247834894,9,-708953.7024149633,-2176889.5729309395,40.0,-5.0,2000000000.0,3.0,0.0,3.0,3,0.0
2292,-1125157.808372714,0.8466040312799822,534,927040.7230003909,1.1207553922925184,615,-1200404.9964076541,0.8384100301136953,572,1098586.1871060096,1.1727104718174526,571,-299935.89467396704,-198117.08537232317,-101818.80930164456,10,-757698.8157788101,-2244782.559503967,40.0,-5.0,2000000000.0,3.0,0.0,3.0,5,50.0
2264,-1166731.655036252,0.842014670393233,534,1053262.7553903912,1.1386194393734146,604,-1116870.6634670543,0.8464933565422065,565,1182003.8522114095,1.1882308557039012,561,-48335.71090150601,-113468.89964586077,65133.188744355226,10,-846991.4818868102,-2407789.0391665054,40.0,-5.0,2000000000.0,3.0,0.0,3.0,5,0.0
3295,-1466011.5286897102,0.7853535477323862,715,-345799.3795909241,0.9533302755227441,839,-533905.6174788723,0.9241077946512252,847,718747.8521859003,1.1069967289516687,894,-1626968.6735736064,-1811810.9082806343,184842.23470702802,10,-651692.2703690382,-3164902.0027936064,40.0,-5.0,2000000000.0,3.0,0.0,4.0,2,50.0
3295,-1466011.5286897102,0.7853535477323862,715,-345799.3795909241,0.9533302755227441,839,-533905.6174788723,0.9241077946512252,847,718747.8521859003,1.1069967289516687,894,-1626968.6735736064,-1811810.9082806343,184842.23470702802,10,-651692.2703690382,-3164902.0027936064,40.0,-5.0,2000000000.0,3.0,0.0,4.0,2,0.0
2692,-873158.2335216866,0.8746777315483547,608,265578.6851519181,1.0360570299427854,700,-996601.6649066238,0.8624197666835339,674,1111762.204532099,1.1704379642635214,710,-492419.0087442936,-607579.5483697685,115160.53962547518,11,-699458.9721513689,-2181712.3387742937,40.0,-5.0,2000000000.0,3.0,0.0,4.0,3,50.0
2681,-861883.2335216868,0.8758952245137918,607,343805.3517089181,1.0468498116348828,697,-996733.3313516236,0.8621630704546347,671,1178392.8706200994,1.1831164936092697,706,-336418.34254429303,-518077.88181276864,181659.53926847572,13,-718058.9721513689,-2191493.3396112933,40.0,-5.0,2000000000.0,3.0,0.0,4.0,3,0.0
2144,-698437.7925174197,0.9029671765336462,504,684606.70737819,1.0878783285871865,580,-1097010.8090007524,0.8494409130313897,528,680411.2431595998,1.1101804521082557,532,-430430.65098038246,-13831.08513922966,-416599.56584115257,11,-915363.2925915201,-2400302.3158103824,40.0,-5.0,2000000000.0,3.0,0.0,4.0,5,50.0
2118,-665076.2544603575,0.907136798688331,502,877933.37319719,1.1138943118362903,570,-839974.8093425925,0.8818731266399227,521,898359.9081657998,1.147231949957678,525,271242.2175600395,212857.11873683252,58385.098823207314,14,-1034847.9586995202,-2167711.1107049603,40.0,-5.0,2000000000.0,3.0,0.0,4.0,5,0.0
5998,-2839766.74956238,0.8179833421416672,1520,-730215.4188366102,0.9527633922595964,1706,-997170.8033225823,0.9121058565922042,1374,922728.0081974426,1.0862278760244382,1398,-3644424.9635241297,-3569982.1683989903,-74442.79512513964,11,-946422.3486813214,-4869908.849478586,40.0,-5.0,2000000000.0,4.5,3.0,2.0,2,50.0
5998,-2839766.74956238,0.8179833421416672,1520,-730215.4188366102,0.9527633922595964,1706,-997170.8033225823,0.9121058565922042,1374,922728.0081974426,1.0862278760244382,1398,-3644424.9635241297,-3569982.1683989903,-74442.79512513964,11,-946422.3486813214,-4869908.849478586,40.0,-5.0,2000000000.0,4.5,3.0,2.0,2,0.0
5326,-2173897.086455089,0.8638841084992044,1409,-1129643.538522096,0.9286430911889286,1542,-1584079.7422489976,0.8592689722288903,1172,733334.7522271741,1.0679193273571184,1203,-4154285.614999009,-3303540.624977185,-850744.9900218234,11,-1089485.60156447,-5415143.946909009,40.0,-5.0,2000000000.0,4.5,3.0,2.0,3,50.0
5326,-2173897.086455089,0.8638841084992044,1409,-1129643.538522096,0.9286430911889286,1542,-1584079.7422489976,0.8592689722288903,1172,733334.7522271741,1.0679193273571184,1203,-4154285.614999009,-3303540.624977185,-850744.9900218234,11,-1089485.60156447,-5415143.946909009,40.0,-5.0,2000000000.0,4.5,3.0,2.0,3,0.0
4829,-1829778.2021740666,0.8858695436154158,1339,-1229360.737433102,0.9239393397726927,1411,-1483140.4916956546,0.8679134275198552,1026,818753.8922081841,1.0792459801834136,1053,-3723525.5390946395,-3059138.9396071685,-664386.5994874705,12,-1140943.2844766015,-4987917.20379464,40.0,-5.0,2000000000.0,4.5,3.0,2.0,5,50.0
4829,-1829778.2021740666,0.8858695436154158,1339,-1229360.737433102,0.9239393397726927,1411,-1483140.4916956546,0.8679134275198552,1026,818753.8922081841,1.0792459801834136,1053,-3723525.5390946395,-3059138.9396071685,-664386.5994874705,12,-1140943.2844766015,-4987917.20379464,40.0,-5.0,2000000000.0,4.5,3.0,2.0,5,0.0
5609,-2303807.4721036823,0.8530933286942673,1425,-313072.7164016604,0.9796824677535635,1593,-1625758.5239472145,0.8630162145050578,1292,432615.7086749512,1.039895460037303,1299,-3810023.0037776064,-2616880.1885053427,-1193142.8152722633,10,-773247.1629271602,-5086756.890232062,40.0,-5.0,2000000000.0,4.5,3.0,3.0,2,50.0
5609,-2303807.4721036823,0.8530933286942673,1425,-313072.7164016604,0.9796824677535635,1593,-1625758.5239472145,0.8630162145050578,1292,432615.7086749512,1.039895460037303,1299,-3810023.0037776064,-2616880.1885053427,-1193142.8152722633,10,-773247.1629271602,-5086756.890232062,40.0,-5.0,2000000000.0,4.5,3.0,3.0,2,0.0
4796,-2074982.7886414432,0.8739819262424948,1264,-702102.4196726799,0.9558139765177726,1395,-1254546.2291778203,0.890777990232463,1069,1135942.5817688722,1.1095294046600406,1068,-2895688.855723072,-2777085.208314123,-118603.64740894805,11,-973433.2516637202,-4181347.187633072,40.0,-5.0,2000000000.0,4.5,3.0,3.0,3,50.0
4796,-2074982.7886414432,0.8739819262424948,1264,-702102.4196726799,0.9558139765177726,1395,-1254546.2291778203,0.890777990232463,1069,1135942.5817688722,1.1095294046600406,1068,-2895688.855723072,-2777085.208314123,-118603.64740894805,11,-973433.2516637202,-4181347.187633072,40.0,-5.0,2000000000.0,4.5,3.0,3.0,3,0.0
4151,-1322778.7176062271,0.919685115721529,1149,-1549534.061289261,0.9068352471239529,1221,-2093879.8593551,0.8228664197305657,888,564737.6771867382,1.0554945609094213,893,-4401454.96106385,-2872312.778895488,-1529142.1821683617,7,-897324.911866484,-5721246.62576385,40.0,-5.0,2000000000.0,4.5,3.0,3.0,5,50.0
4151,-1322778.7176062271,0.919685115721529,1149,-1549534.061289261,0.9068352471239529,1221,-2093879.8593551,0.8228664197305657,888,564737.6771867382,1.0554945609094213,893,-4401454.96106385,-2872312.778895488,-1529142.1821683617,7,-897324.911866484,-5721246.62576385,40.0,-5.0,2000000000.0,4.5,3.0,3.0,5,0.0
5466,-2687904.06603521,0.8316542264293569,1380,-841852.811143164,0.9453629404379955,1551,-1360129.416122384,0.8828669446621187,1259,630831.3386901073,1.0581742105289564,1276,-4259054.954610651,-3529756.877178374,-729298.0774322766,9,-859965.3329987209,-5537368.840565108,40.0,-5.0,2000000000.0,4.5,3.0,4.0,2,50.0
5466,-2687904.06603521,0.8316542264293569,1380,-841852.811143164,0.9453629404379955,1551,-1360129.416122384,0.8828669446621187,1259,630831.3386901073,1.0581742105289564,1276,-4259054.954610651,-3529756.877178374,-729298.0774322766,9,-859965.3329987209,-5537368.840565108,40.0,-5.0,2000000000.0,4.5,3.0,4.0,2,0.0
4518,-2703724.862104313,0.838102612787427,1182,-380646.85269900266,0.975489424098939,1323,-1350461.028514358,0.8825404460612569,1002,981801.5474099924,1.09560199472574,1011,-3453031.195907681,-3084371.7148033157,-368659.48110436555,10,-931017.0822310699,-4757622.860637681,40.0,-5.0,2000000000.0,4.5,3.0,4.0,3,50.0
4518,-2703724.862104313,0.838102612787427,1182,-380646.85269900266,0.975489424098939,1323,-1350461.028514358,0.8825404460612569,1002,981801.5474099924,1.09560199472574,1011,-3453031.195907681,-3084371.7148033157,-368659.48110436555,10,-931017.0822310699,-4757622.860637681,40.0,-5.0,2000000000.0,4.5,3.0,4.0,3,0.0
3765,-2373568.9846940143,0.8592779017158485,1041,-535477.410879241,0.9658004866526875,1106,-1621296.2500293888,0.8545219330862417,799,891791.7908982545,1.090056606663724,819,-3638550.8547043893,-2909046.395573255,-729504.4591311343,9,-1282555.2634565006,-4950189.18658439,40.0,-5.0,2000000000.0,4.5,3.0,4.0,5,50.0
3765,-2373568.9846940143,0.8592779017158485,1041,-535477.410879241,0.9658004866526875,1106,-1621296.2500293888,0.8545219330862417,799,891791.7908982545,1.090056606663724,819,-3638550.8547043893,-2909046.395573255,-729504.4591311343,9,-1282555.2634565006,-4950189.18658439,40.0,-5.0,2000000000.0,4.5,3.0,4.0,5,0.0
5811,-2410153.553314451,0.8429466183295966,1474,-738460.6698578959,0.9512734753279521,1647,-311264.15358299273,0.971723938356743,1337,693786.0331741506,1.0637297928828084,1353,-2766092.343581189,-3148614.223172347,382521.8795911579,12,-975373.6110693266,-4135617.342063189,40.0,-5.0,2000000000.0,4.5,5.0,2.0,2,50.0
5811,-2410153.553314451,0.8429466183295966,1474,-738460.6698578959,0.9512734753279521,1647,-311264.15358299273,0.971723938356743,1337,693786.0331741506,1.0637297928828084,1353,-2766092.343581189,-3148614.223172347,382521.8795911579,12,-975373.6110693266,-4135617.342063189,40.0,-5.0,2000000000.0,4.5,5.0,2.0,2,0.0
4962,-2149244.245384201,0.8625295114182709,1314,-1434735.8830142375,0.9069646389467634,1442,-950723.1941301473,0.9102661875268522,1093,973678.7508657941,1.0916681241371147,1113,-3561024.5716627925,-3583980.1283984384,22955.556735646795,9,-956467.3670168683,-4996224.570144793,40.0,-5.0,2000000000.0,4.5,5.0,2.0,3,50.0
4961,-2133344.245384201,0.8635465111255605,1314,-1448955.883014238,0.9059737683387549,1441,-961133.1941301473,0.9092836418252086,1093,973678.7508657941,1.0916681241371147,1113,-3569754.571662792,-3582300.128398439,12545.556735646795,10,-956467.3670168683,-5004954.570144792,40.0,-5.0,2000000000.0,4.5,5.0,2.0,3,0.0
4261,-1896425.2074757,0.8784663730954637,1191,-1570270.048014368,0.9004530094712551,1257,-697258.4764419774,0.9318624458984757,898,1219633.9275614833,1.1249907726761987,915,-2944319.804370561,-3466695.255490068,522375.4511195059,12,-990502.44289828,-4416044.803460561,40.0,-5.0,2000000000.0,4.5,5.0,2.0,5,50.0
4252,-1861625.2076257,0.8806965534270558,1191,-1639811.7146177678,0.8958314350068701,1254,-772618.1765119773,0.9244082553333944,895,1233440.2628702836,1.1264896502575696,912,-3040614.8358851615,-3501436.9222434675,460822.08635830623,11,-990502.44289828,-4512339.834975162,40.0,-5.0,2000000000.0,4.5,5.0,2.0,5,0.0
5458,-2177012.810887225,0.8598452881279613,1389,-23389.559563171933,0.9984562054962158,1547,-1177441.4575755252,0.8992078652896368,1262,701364.9675091992,1.065635404903145,1260,-2676478.860516724,-2200402.370450397,-476076.490066326,9,-832964.4954860483,-4175853.8589987243,40.0,-5.0,2000000000.0,4.5,5.0,3.0,2,50.0
5458,-2177012.810887225,0.8598452881279613,1389,-23389.559563171933,0.9984562054962158,1547,-1177441.4575755252,0.8992078652896368,1262,701364.9675091992,1.065635404903145,1260,-2676478.860516724,-2200402.370450397,-476076.490066326,9,-832964.4954860483,-4175853.8589987243,40.0,-5.0,2000000000.0,4.5,5.0,3.0,2,0.0
4472,-1452201.2700879315,0.908655989591144,1175,-1481936.5742439542,0.9063802762105987,1305,-697776.6978455704,0.9355752839011244,1005,1046031.14232769,1.103838860731222,987,-2585883.399849766,-2934137.8443318857,348254.44448211964,8,-1099647.026728961,-4072475.064939766,40.0,-5.0,2000000000.0,4.5,5.0,3.0,3,50.0
4471,-1436301.2700879315,0.9096561056187336,1175,-1513451.5742439542,0.904269879279276,1304,-715186.6978455704,0.9339678437118137,1005,1046031.14232769,1.103838860731222,987,-2618908.399849766,-2949752.8443318857,330844.44448211964,8,-1099647.026728961,-4105500.064939766,40.0,-5.0,2000000000.0,4.5,5.0,3.0,3,0.0
3642,-1646601.5976709046,0.8967674381916495,1007,-2415404.06637259,0.8532504262615254,1077,-1626869.4118088498,0.8524731110498667,789,727473.5822930955,1.074820247047528,769,-4961401.493559249,-4062005.6640434945,-899395.8295157542,9,-995615.0221282169,-6453026.493559249,40.0,-5.0,2000000000.0,4.5,5.0,3.0,5,50.0
3640,-1627701.5978209046,0.8979523607651806,1007,-2423489.6228833725,0.8522271337061674,1075,-1643441.57882885,0.8511949236203757,790,660884.582293096,1.0678140907175901,768,-5033748.217240031,-4051191.220704277,-982556.9965357541,9,-981858.3561282168,-6525373.217240031,40.0,-5.0,2000000000.0,4.5,5.0,3.0,5,0.0
5325,-2472170.6456652964,0.843917651209952,1346,-584884.7759587856,0.9616134126244357,1510,-816215.683263194,0.9282476702791748,1230,929770.3201062945,1.087702121825867,1239,-2943500.7847809806,-3057055.421624082,113554.63684310042,11,-832426.4706921203,-4448625.783262981,40.0,-5.0,2000000000.0,4.5,5.0,4.0,2,50.0
5325,-2472170.6456652964,0.843917651209952,1346,-584884.7759587856,0.9616134126244357,1510,-816215.683263194,0.9282476702791748,1230,929770.3201062945,1.087702121825867,1239,-2943500.7847809806,-3057055.421624082,113554.63684310042,11,-832426.4706921203,-4448625.783262981,40.0,-5.0,2000000000.0,4.5,5.0,4.0,2,0.0
4239,-1904436.494058773,0.8812347850319054,1108,-1016412.9505025838,0.9346670096235927,1241,-994927.6447918677,0.9100966576080083,950,1686174.8785017503,1.1750122863933592,940,-2229602.210851474,-2920849.4445613567,691247.2337098826,10,-821588.2290296637,-3702143.875941474,40.0,-5.0,2000000000.0,4.5,5.0,4.0,3,50.0
4238,-1888536.494058773,0.8822263470629229,1108,-1046254.950502584,0.9326560694919882,1240,-1020437.6447918677,0.9077915309222386,950,1686174.8785017503,1.1750122863933592,940,-2269054.2108514747,-2934791.4445613567,665737.2337098826,10,-821588.2290296637,-3741595.875941475,40.0,-5.0,2000000000.0,4.5,5.0,4.0,3,0.0
3322,-2604306.323623841,0.838971708285877,916,-1696178.219417559,0.8920359124835779,979,-1315159.9366168743,0.8731310674737458,713,1337529.1994124542,1.1430431654644557,714,-4278115.28024582,-4300484.543041401,22369.262795579853,9,-1082789.3323302004,-5766011.94628482,40.0,-5.0,2000000000.0,4.5,5.0,4.0,5,50.0
3315,-2662231.9427800393,0.8363010360117524,916,-1674226.886437839,0.8930044431568872,976,-1418431.4370608744,0.8630379422342487,710,1350677.5328424543,1.1440070096030197,713,-4404212.733436299,-4336458.829217878,-67753.90421842015,9,-1070957.082844442,-5892109.399475299,40.0,-5.0,2000000000.0,4.5,5.0,4.0,5,0.0
5782,-2937396.8166958187,0.8095012804141762,1466,-953078.7219057697,0.9374258542186822,1639,-650188.8204789928,0.9411538131000924,1331,376206.3669114505,1.034540936191167,1346,-4164457.9921691306,-3890475.5386015885,-273982.45356754225,10,-986152.6113573266,-6132246.878525549,40.0,-5.0,2000000000.0,4.5,0.0,2.0,2,50.0
5781,-2937396.8166958187,0.8095012804141762,1466,-960902.7219057699,0.9368301524560724,1638,-650188.8204789928,0.9411538131000924,1331,376206.3669114505,1.034540936191167,1346,-4172281.9921691306,-3898299.5386015885,-273982.45356754225,10,-986152.6113573266,-6140070.878525549,40.0,-5.0,2000000000.0,4.5,0.0,2.0,2,0.0
4847,-2648003.8745766245,0.8275573627123436,1273,-1763407.5977684483,0.8848987914437665,1415,-1081605.7951507773,0.8981149818331735,1076,738257.9096067336,1.0707521334308798,1083,-4754759.357889117,-4411411.472345073,-343347.88554404373,8,-1095716.9744214602,-7035942.690269116,40.0,-5.0,2000000000.0,4.5,0.0,2.0,3,50.0
4827,-2750360.414088684,0.8200252818328617,1267,-1611544.0410523184,0.8941955729750233,1406,-1008261.7951076773,0.9043407114122957,1072,784410.7473187337,1.074828586103385,1082,-4585755.502929946,-4361904.455141002,-223851.04778894363,9,-1111746.9744214602,-7053855.499996947,40.0,-5.0,2000000000.0,4.5,0.0,2.0,3,0.0
3996,-2499579.1667532367,0.8322362764284308,1108,-1407828.8332343355,0.9074809830982223,1191,-591318.5136732555,0.9397420828573313,851,786863.1177214833,1.0853523157288065,846,-3711863.3959393436,-3907407.9999875724,195544.6040482279,12,-1070995.4435522803,-6493388.395939344,40.0,-5.0,2000000000.0,4.5,0.0,2.0,5,50.0
3906,-2763949.042989389,0.8133017667308764,1094,-778256.8341535786,0.9470880284823362,1158,-461264.90403075545,0.9524572771592312,835,597463.3593110838,1.066690062603594,819,-3406007.42186264,-3542205.8771429677,136198.45528032834,11,-1036729.4435522803,-6702185.75319764,40.0,-5.0,2000000000.0,4.5,0.0,2.0,5,0.0
5422,-2295008.3124608584,0.851966303846463,1379,-289709.63760748564,0.9809743142637977,1537,-1419760.1283715246,0.8775776302258621,1254,238172.634171499,1.0222278375892626,1252,-3766305.4442683696,-2584717.950068344,-1181587.4942000257,9,-793243.4957740483,-5931097.10747562,40.0,-5.0,2000000000.0,4.5,0.0,3.0,2,50.0
5422,-2295008.3124608584,0.851966303846463,1379,-311709.6376074857,0.9795295398004658,1537,-1419760.1283715246,0.8775776302258621,1254,238172.634171499,1.0222278375892626,1252,-3788305.4442683696,-2606717.950068344,-1181587.4942000257,8,-793243.4957740483,-5953097.10747562,40.0,-5.0,2000000000.0,4.5,0.0,3.0,2,0.0
4373,-2652563.6995284646,0.8335875207918639,1145,-1617157.3605836048,0.8964194487210265,1280,-962008.8663228196,0.9111626709672476,981,899220.6806867593,1.0897941133948696,967,-4332509.24574813,-4269721.060112069,-62788.18563606031,6,-1182219.651839961,-6685359.244533129,40.0,-5.0,2000000000.0,4.5,0.0,3.0,3,50.0
4364,-2884643.6995934644,0.8200864315085371,1144,-1471344.4713144754,0.9056697072102166,1276,-839665.5326386695,0.9221369088130266,980,958932.9849107597,1.0953370128917321,964,-4236720.71863585,-4355988.17090794,119267.45227209025,7,-1219219.651839961,-6820187.38247085,40.0,-5.0,2000000000.0,4.5,0.0,3.0,3,0.0
3404,-2204685.444539277,0.8540362246247714,931,-2044519.7470280041,0.8708677260827519,1024,-1155939.2442713254,0.8854384061730773,735,-72898.89763038419,0.9920128802006712,714,-5478043.33346899,-4249205.191567281,-1228838.1419017096,8,-1059677.396959217,-8164368.33211899,40.0,-5.0,2000000000.0,4.5,0.0,3.0,5,50.0
3355,-2339427.7410984626,0.8427986277846357,917,-1391476.9150874186,0.9097113175855159,1006,-1080698.8283798452,0.8929021124555601,730,-527824.6595879841,0.942320788102074,702,-5339428.14415371,-3730904.6561858812,-1608523.4879678292,8,-1016410.7306802169,-8421281.47413871,40.0,-5.0,2000000000.0,4.5,0.0,3.0,5,0.0
5291,-2629195.134516491,0.8325460000768476,1334,-659541.8127021494,0.9567479248041234,1502,-1048498.767139194,0.9081456973698917,1224,572040.9872216948,1.0537831993263718,1231,-3765194.727136139,-3288736.9472186407,-476457.77991749917,10,-963322.4712832703,-5952119.722723389,40.0,-5.0,2000000000.0,4.5,0.0,4.0,2,50.0
