sig,h,sess,n,gross,net,t,pf,yrs_pos,yrs,h1,h2,net_yr
z5>2 順張り,5,NY,31229,-0.06979269268948615,-0.329792692689486,-18.73017252970065,0.6392339430651397,0,11,-0.3157604703940574,-0.34201959491850253,-962.5323364485944
z5>2 順張り,15,全,64758,-0.05519355137589181,-0.31519355137589167,-20.802330805905704,0.7064382183759057,0,11,-0.3248134508410962,-0.3069716175965174,-1907.5985046728968
z5>2 順張り,15,Asia,23379,0.007733863723855021,-0.2522661362761449,-11.538914158097604,0.7176636743614105,1,11,-0.3031208705790898,-0.21227248414457087,-551.1897196261675
z5>2 順張り,15,London,19454,-0.08456764675645075,-0.34456764675645063,-14.070762961616396,0.6727854232743258,0,11,-0.34093953796838716,-0.34772162967233516,-626.4690654205599
z5>2 順張り,15,NY,21925,-0.09623055872291977,-0.3562305587229197,-11.339004946773525,0.7225955705392123,0,11,-0.33217966295344203,-0.3783463491507627,-729.9397196261696
z5>2 順張り,30,全,47479,-0.0208517028581046,-0.28085170285810446,-12.352290503185616,0.7918631772590495,0,11,-0.30012743186250007,-0.2641359131665862,-1246.2203738317705
z5>2 順張り,30,Asia,16620,0.042791516245488576,-0.21720848375451127,-6.332003461045273,0.8096395749178508,1,11,-0.26445952542372875,-0.17951498107084676,-337.383644859811
z5>2 順張り,30,London,14207,-0.06193812909129179,-0.3219381290912917,-8.518791971334274,0.7611650517883249,0,11,-0.2787671941570294,-0.3590984937786489,-427.4556074766338
z5>2 順張り,30,NY,16652,-0.049318880614940316,-0.3093188806149402,-6.932676862279493,0.8015259616078951,0,11,-0.3499090572556754,-0.2708370379036021,-481.3811214953256
z5>2 順張り,60,全,32678,0.012539476100129407,-0.24746052389987044,-6.753085380912421,0.8588545352459293,1,11,-0.3024145118217935,-0.19876161616161453,-755.7490654205577
z5>2 順張り,60,Asia,11171,0.05138796884791079,-0.20861203115208907,-3.532477167437381,0.8660272621059124,1,11,-0.2926668667466989,-0.140556617527942,-217.79485981308292
z5>2 順張り,60,London,9614,-0.07489712918660049,-0.33489712918660036,-5.482570599674246,0.8151444619429214,0,11,-0.2641523937963574,-0.39583484995159374,-300.90663551401644
z5>2 順張り,60,NY,11893,0.046730934162952535,-0.21326906583704736,-3.136898866427062,0.8871706841616431,2,11,-0.3394864544530985,-0.08875931184232584,-237.04757009345835
z5>3 逆張り,1,全,60558,0.030803213448264467,-0.22919678655173545,-32.26029081878326,0.5443342662974207,0,11,-0.23595770734719146,-0.2229202649344025,-1297.1681308411212
z5>3 逆張り,1,Asia,24628,0.010629040116941128,-0.24937095988305882,-26.849433052570802,0.44152842508856915,0,11,-0.24564740566037735,-0.2523883416642144,-573.9727102803713
z5>3 逆張り,1,London,16018,0.04860432013984312,-0.21139567986015678,-17.420177263879573,0.5578224479016024,0,11,-0.22231085824960764,-0.1997713033389175,-316.4613084112142
z5>3 逆張り,1,NY,19912,0.041435566492565606,-0.21856443350743432,-14.120595195616914,0.6313507022671878,0,11,-0.23655730063836372,-0.20088330180225236,-406.73411214953575
z5>3 逆張り,3,全,33758,0.05812847325078458,-0.20187152674921532,-14.251850002908432,0.7031246113322073,0,11,-0.21291073988655584,-0.19187423087778696,-636.8952336448609
z5>3 逆張り,3,Asia,13666,0.01811042002048931,-0.24188957997951063,-12.007090856491413,0.5932128032648684,0,11,-0.24001850016518056,-0.243377693116131,-308.9404672897189
z5>3 逆張り,3,London,9122,0.0768082657311985,-0.18319173426880145,-8.12184062768813,0.7118786034032648,0,11,-0.19069371897258877,-0.17544909779460974,-156.17523364486047
z5>3 逆張り,3,NY,10970,0.09244840474019929,-0.16755159525980062,-5.529559784257834,0.7964256779244732,1,11,-0.20148823749066644,-0.1351745635910231,-171.7795327102816
z5>3 逆張り,5,全,27114,0.07174400678616173,-0.18825599321383818,-9.419921251277884,0.761238097683809,1,11,-0.2049516559409829,-0.17345386863345424,-477.04420560747747
z5>3 逆張り,5,Asia,10900,0.02472963302752253,-0.2352703669724774,-9.847373393456717,0.6513501369408583,0,11,-0.23063653483992386,-0.23888825355334217,-239.667943925234
z5>3 逆張り,5,London,7455,0.10089470154258982,-0.15910529845741006,-5.135372322241324,0.7779248962904991,1,11,-0.17467832354511506,-0.14337692100296337,-110.85327102803663
z5>3 逆張り,5,NY,8759,0.10543943372530956,-0.15456056627469034,-3.260139729806567,0.8440690249424633,1,11,-0.20273583115959373,-0.10983245266402598,-126.5229906542068
z5>3 逆張り,15,全,21811,0.028455458255009017,-0.2315445417449909,-7.334502100639229,0.8006897415886316,0,11,-0.20668038972203714,-0.25449488626344463,-471.9829906542053
z5>3 逆張り,15,Asia,8575,-0.04406110787172121,-0.30406110787172114,-7.073155999882106,0.6977702808671548,0,11,-0.23279812938425648,-0.3620998730427434,-243.6751401869167
z5>3 逆張り,15,London,6175,0.0680646153846174,-0.19193538461538248,-4.2384991557184755,0.8192833030690574,1,11,-0.21101984635083162,-0.1723942969518154,-110.76644859812961
z5>3 逆張り,15,NY,7061,0.08188174479535457,-0.17811825520464533,-2.4665177625515926,0.8761281321107667,2,11,-0.1740477688787202,-0.18210995792426227,-117.54140186915895
z5>3 逆張り,30,全,18532,0.02106987912799388,-0.23893012087200602,-5.431383635173335,0.8383332303714027,0,11,-0.22206539873206585,-0.2548226600985234,-413.81803738317905
z5>3 逆張り,30,Asia,7167,0.0002949630249754602,-0.25970503697502445,-4.774593577233503,0.7870129465913769,1,11,-0.2052570194384453,-0.30465308201732016,-173.95383177570096
z5>3 逆張り,30,London,5250,0.0021373333333348067,-0.25786266666666513,-3.6775015749909614,0.8185873527238929,0,11,-0.24814992503748073,-0.26789891556932344,-126.52140186915813
z5>3 逆張り,30,NY,6115,0.061673262469333724,-0.1983267375306661,-1.9747153035262994,0.8915940052620467,2,11,-0.21716028552887864,-0.17918892185955138,-113.34280373831993
z5>3 逆張り,60,全,15181,-0.0005596469270792498,-0.26055964692707917,-4.382849974086967,0.8638801124071791,1,11,-0.24448550626938084,-0.2759153786707871,-369.67813084112043
z5>3 逆張り,60,Asia,5730,-0.0285808027923185,-0.2885808027923184,-3.3992113234005368,0.8262112478055292,1,11,-0.2623703136954857,-0.3105686777920361,-154.5390654205593
z5>3 逆張り,60,London,4387,-0.006834283109184152,-0.266834283109184,-2.7494508901668064,0.8586764893542155,2,11,-0.2779113012156678,-0.25547599261310805,-109.40205607476545
z5>3 逆張り,60,NY,5064,0.036582543443915046,-0.22341745655608483,-1.7962903423834955,0.8995341698603919,1,11,-0.1976266460108443,-0.25024738114424405,-105.73700934579567
z5>3 順張り,1,全,60558,-0.030803213448264467,-0.2908032134482644,-40.9316220267342,0.4728707506629876,0,11,-0.2840422926528084,-0.2970797350655973,-1645.8374766355137
z5>3 順張り,1,Asia,24628,-0.010629040116941128,-0.270629040116941,-29.138261721047108,0.42522002733395786,0,11,-0.27435259433962256,-0.2676116583357855,-622.9020560747686
z5>3 順張り,1,London,16018,-0.04860432013984312,-0.308604320139843,-25.43070872967422,0.4385487477864679,0,11,-0.2976891417503922,-0.32022869666108233,-461.9835514018697
z5>3 順張り,1,NY,19912,-0.041435566492565606,-0.30143556649256553,-19.474575728983847,0.5385788327834187,0,11,-0.2834426993616362,-0.31911669819774746,-560.9518691588753
z5>3 順張り,3,全,33758,-0.05812847325078458,-0.31812847325078447,-22.459429298600035,0.5826559456690876,0,11,-0.30708926011344395,-0.3281257691222129,-1003.6804672897181
z5>3 順張り,3,Asia,13666,-0.01811042002048931,-0.2781104200204892,-13.805047251749572,0.559419053014403,0,11,-0.27998149983481935,-0.27662230688386885,-355.20158878504725
z5>3 順張り,3,London,9122,-0.0768082657311985,-0.3368082657311985,-14.932458974065721,0.547204711812796,0,11,-0.32930628102741116,-0.3445509022053901,-287.1369158878498
z5>3 順張り,3,NY,10970,-0.09244840474019929,-0.3524484047401992,-11.631548609581126,0.6253848992004962,0,11,-0.3185117625093335,-0.3848254364089767,-361.34196261682104
z5>3 順張り,5,全,27114,-0.07174400678616173,-0.33174400678616156,-16.59974997958964,0.6249135457441325,0,11,-0.31504834405901694,-0.34654613136654555,-840.6455140186902
z5>3 順張り,5,Asia,10900,-0.02472963302752253,-0.2847296330275224,-11.917518762283905,0.6034530871355918,0,11,-0.28936346516007605,-0.2811117464466576,-290.0516822429901
z5>3 順張り,5,London,7455,-0.10089470154258982,-0.3608947015425897,-11.648440872265887,0.5752451938469615,1,11,-0.34532167645488476,-0.37662307899703645,-251.44579439252396
z5>3 順張り,5,NY,8759,-0.10543943372530956,-0.36543943372530946,-7.708199092700834,0.6740534274407075,0,11,-0.3172641688404061,-0.41016754733597377,-299.14803738317624
z5>3 順張り,15,全,21811,-0.028455458255009017,-0.28845545825500896,-9.13723618172046,0.7615856401047422,0,11,-0.3133196102779626,-0.26550511373655517,-587.9908411214954
z5>3 順張り,15,Asia,8575,0.04406110787172121,-0.2159388921282787,-5.023231945564718,0.7784822710545067,1,11,-0.2872018706157433,-0.1579001269572564,-173.0538317757
z5>3 順張り,15,London,6175,-0.0680646153846174,-0.3280646153846173,-7.244633906953738,0.7157181103285942,1,11,-0.3089801536491682,-0.3476057030481844,-189.32700934579552
z5>3 順張り,15,NY,7061,-0.08188174479535457,-0.34188174479535444,-4.734255875463348,0.7786083387786453,0,11,-0.3459522311212796,-0.3378900420757375,-225.60999999999981
z5>3 順張り,30,全,18532,-0.02106987912799388,-0.28106987912799375,-6.389308875182486,0.8145483362375803,0,11,-0.2979346012679339,-0.2651773399014764,-486.80252336448416
z5>3 順張り,30,Asia,7167,-0.0002949630249754602,-0.2602949630249754,-4.785439177927067,0.7886304876184815,1,11,-0.31474298056155453,-0.21534691798267963,-174.3489719626167
z5>3 順張り,30,London,5250,-0.0021373333333348067,-0.2621373333333347,-3.738464620174854,0.8183546631138875,1,11,-0.27185007496251906,-0.2521010844306764,-128.61878504672967
z5>3 順張り,30,NY,6115,-0.061673262469333724,-0.32167326246933353,-3.2028617121541956,0.831657149645033,0,11,-0.3028397144711211,-0.34081107814044825,-183.83476635513784
z5>3 順張り,60,全,15181,0.0005596469270792498,-0.2594403530729207,-4.364022434605893,0.8654208936296988,1,11,-0.2755144937306189,-0.24408462132921277,-368.09009345794476
z5>3 順張り,60,Asia,5730,0.0285808027923185,-0.23141919720768137,-2.725901196437976,0.8590410494236275,1,11,-0.25762968630451405,-0.2094313222079636,-123.92822429906676
z5>3 順張り,60,London,4387,0.006834283109184152,-0.25316571689081574,-2.6086104737161997,0.8664620581741872,1,11,-0.2420886987843319,-0.2645240073868917,-103.79794392523445
z5>3 順張り,60,NY,5064,-0.036582543443915046,-0.2965825434439149,-2.3845422229757642,0.8698706620637038,2,11,-0.3223733539891555,-0.26975261885575585,-140.36392523364347
z5>4 逆張り,1,全,20085,0.04538790141897031,-0.21461209858102964,-13.794882110653521,0.6276564399435396,0,11,-0.21911939995945676,-0.2102604951560798,-402.848971962615
z5>4 逆張り,1,Asia,8665,0.03681984997115046,-0.2231801500288495,-12.9921141387935,0.5380496072293246,1,11,-0.23349134687735026,-0.2143920478837078,-180.73420560747485
z5>4 逆張り,1,London,4853,0.06426643313414392,-0.195733566865856,-6.655049069849728,0.6677040111859702,1,11,-0.2076369598765445,-0.18208757187085176,-88.77523364485974
z5>4 逆張り,1,NY,6567,0.042742043551088696,-0.21725795644891124,-6.077166910396803,0.6851705682002491,0,11,-0.21074140553696424,-0.22378841463414587,-133.3395327102804
z5>4 逆張り,3,全,11221,0.07992745744585877,-0.18007254255414115,-6.169959425587769,0.7720055727121683,1,11,-0.18409677419355022,-0.17622166027206274,-188.84056074766522
z5>4 逆張り,3,Asia,4744,0.06617032040472282,-0.19382967959527714,-5.106637974140914,0.7070073923018106,1,11,-0.20167005076142158,-0.18723670935195738,-85.93719626168175
z5>4 逆張り,3,London,2795,0.10842146690518434,-0.15157853309481556,-2.792935122693174,0.8040578508994821,1,11,-0.15643059299191758,-0.14608619374523554,-39.59457943925323
z5>4 逆張り,3,NY,3682,0.07602281368820915,-0.18397718631179077,-2.97542637394166,0.8098190512233352,1,11,-0.18571732026144003,-0.18224647887324472,-63.30878504673025
