count,win_rate,pf,cum,avg,month_avg,RSI,DEV,DCH,MACRO
155,47.096774193548384,0.9533977531911619,-8.555310135926824,-0.055195549264044026,2.855757575757576,65,3.0,5.0,none
41,51.21951219512195,1.0900913114380872,4.267830179083509,0.10409341900203681,0.7553939393939394,65,3.0,5.0,below_ma25
114,45.614035087719294,0.9058570329398616,-12.823140315010333,-0.11248368697377485,2.100363636363636,65,3.0,5.0,above_ma25
47,51.06382978723404,1.0606127628616895,3.281733229043769,0.0698241112562504,0.8659393939393939,65,3.0,5.0,below_ma5
506,46.44268774703557,0.9100099511929726,-54.05907222668293,-0.10683611111992673,9.322666666666667,65,4.0,3.0,none
115,49.56521739130435,1.2551731304110245,29.921854694556167,0.2601900408222275,2.1187878787878787,65,4.0,3.0,below_ma25
391,45.52429667519181,0.8262925233613333,-83.9809269212391,-0.21478497933820742,7.2038787878787875,65,4.0,3.0,above_ma25
152,51.973684210526315,1.1110987108694412,18.685437133412705,0.12293050745666254,2.8004848484848486,65,4.0,3.0,below_ma5
288,46.52777777777778,0.9098870266373238,-30.358647568335236,-0.10541197072338623,5.306181818181818,65,4.0,4.0,none
65,46.15384615384615,1.0213531340063673,1.6032354287667236,0.02466516044256498,1.1975757575757575,65,4.0,4.0,below_ma25
223,46.63677130044843,0.8779211536029817,-31.96188299710196,-0.14332682958341686,4.108606060606061,65,4.0,4.0,above_ma25
78,47.43589743589743,0.9863642616874112,-1.2187590662137155,-0.015625116233509175,1.437090909090909,65,4.0,4.0,below_ma5
155,47.096774193548384,0.9533977531911619,-8.555310135926824,-0.055195549264044026,2.855757575757576,65,4.0,5.0,none
41,51.21951219512195,1.0900913114380872,4.267830179083509,0.10409341900203681,0.7553939393939394,65,4.0,5.0,below_ma25
114,45.614035087719294,0.9058570329398616,-12.823140315010333,-0.11248368697377485,2.100363636363636,65,4.0,5.0,above_ma25
47,51.06382978723404,1.0606127628616895,3.281733229043769,0.0698241112562504,0.8659393939393939,65,4.0,5.0,below_ma5
484,46.48760330578512,0.9181373912718149,-47.24059993184636,-0.09760454531373215,8.917333333333334,65,5.0,3.0,none
106,50.0,1.2801446804369152,30.67554455255889,0.2893919297411216,1.952969696969697,65,5.0,3.0,below_ma25
