n1,n2,e1,e1_pf,e2,e2_pf,e3,e3_pf,e4,e4_pf,total,design,oos,win_years,worst_year,worst_month,ex3,pf1,avg1,gain,atr,dev,vr,rng,tov,rank,n_cand
3060,1450,9088002.40340944,1.5999280181390139,10692977.515598234,1.3230763155244278,6174297.673689551,1.5348950846557219,5902458.088413,1.4045951612978458,31857735.68111023,19780979.919007674,12076755.762102552,25,-94814.99927200013,-580016.66597,30785269.01841023,1.4642206781055151,0.9587221252084136,8.0,4.0,16.0,6.0,5.0,300000000.0,ATRのみ,7175
3060,1448,8032205.092605304,1.5163008341027029,12118342.978563014,1.3697246028902075,6507345.324327774,1.5889685945103769,5219469.988334,1.3478517300469333,31877363.383830097,20150548.07116832,11726815.312661774,25,-88314.9992720001,-817950.00022,30804896.721130095,1.4454528697265385,0.9177045053494177,8.0,4.0,16.0,6.0,5.0,300000000.0,前日比のみ,7175
3060,1442,9206017.943964085,1.6075308806911215,10857397.564789904,1.3168627539148858,6148773.534488774,1.5224189388720053,5517636.660049001,1.3601342897487534,31729825.70329176,20063415.50875399,11666410.194537774,24,-308290.3744311488,-877388.890213114,30657359.040591758,1.445859286923229,0.9539120636681513,8.0,4.0,16.0,6.0,5.0,300000000.0,乖離×ATR×前日比,7175
2614,1104,6559290.969009742,1.5205859427835497,9677928.579969428,1.3340422526890725,3973641.363241556,1.4212328887391037,4330958.565563999,1.3134702718958038,24541819.477784723,16237219.54897917,8304599.928805555,22,-449327.1480970345,-803600.00055,23525352.815084722,1.391480505871984,0.8392162508764507,8.0,4.0,16.0,6.0,5.0,500000000.0,乖離×ATR(現行),5589
2614,1097,5806670.18007155,1.4490325863247973,9170626.912988745,1.3126102417173295,3948803.8880854463,1.421219988666861,3609229.994452,1.2508081192539209,22535330.975597743,14977297.093060296,7558033.882537447,21,-904280.4836993779,-786500.00022,21445064.31289774,1.3621958573072568,0.7814931330747459,8.0,4.0,16.0,6.0,5.0,500000000.0,乖離のみ,5589
2614,1096,7403592.046322759,1.6051543034380837,10489179.414424438,1.377528058859372,4301696.917679333,1.4634645335302536,4828174.755307999,1.3609966343488586,27022643.13373453,17892771.460747197,9129871.672987333,24,-327220.83330000006,-575029.9999999999,25998976.47103453,1.4749581362836972,0.9755273200245445,8.0,4.0,16.0,6.0,5.0,500000000.0,ATRのみ,5589
2614,1091,5940023.81050775,1.4670788270427266,11141971.632666193,1.3972235810886662,4620061.106826557,1.5283439331165813,3941953.3214689996,1.2827461359794197,25644009.871469498,17081995.443173945,8562014.428295556,24,-219420.83330000006,-975150.00024,24620343.208769497,1.4058082246719232,0.8567520848873682,8.0,4.0,16.0,6.0,5.0,500000000.0,前日比のみ,5589
2614,1093,6494165.851946473,1.5157035115820712,10965232.744451083,1.3843045333477673,4635447.778556556,1.5026982859287372,4145069.993144,1.2926709231689186,26239916.368098114,17459398.596397556,8780517.771700557,24,-310520.83330000006,-800350.00024,25216249.705398113,1.4401406756680804,0.9475880406095382,8.0,4.0,16.0,6.0,5.0,500000000.0,乖離×ATR×前日比,5589
1949,639,3791468.828327243,1.4945434800095208,11000658.05075517,1.5997426967771378,2460401.426886333,1.3773760759870894,2470525.233383,1.2184254636937328,19723053.539351746,14792126.879082412,4930926.660269333,22,-506033.3333000001,-464029.99999999994,18721653.539351746,1.4524364953606252,0.9219417892590072,8.0,4.0,16.0,6.0,5.0,1000000000.0,乖離×ATR(現行),3626
1949,632,3917536.685305657,1.5208593123482497,10059477.209989276,1.531374916010803,2255066.9397672233,1.343737425581601,2019391.9000130002,1.171219887993984,18251472.735075157,13977013.895294933,4274458.839780224,22,-521333.3333000001,-535579.9999999999,17250072.735075157,1.3996090200856477,0.826939657408307,8.0,4.0,16.0,6.0,5.0,1000000000.0,乖離のみ,3626
1949,634,3924414.180017993,1.526573848606162,11091814.162423756,1.6169846951043385,2435689.163918333,1.3692038636046098,2449876.4243130004,1.2181602574633121,19901793.930673078,15016228.342441749,4885565.5882313335,22,-454170.8333000001,-390000.0,18966993.930673078,1.4665007877100127,0.9360077791872564,8.0,4.0,16.0,6.0,5.0,1000000000.0,ATRのみ,3626
1949,642,3618423.932751243,1.4717058895589092,10619534.434270745,1.5788623145563594,2513440.8235123334,1.3900720968667746,2479075.2283380004,1.2224980258168188,19230474.41887232,14237958.36702199,4992516.051850334,22,-317770.83330000006,-494159.99999999994,18221874.41887232,1.4540643949095466,0.907747963234254,8.0,4.0,16.0,6.0,5.0,1000000000.0,前日比のみ,3626
1949,633,3909990.846471243,1.5169729207790343,10782835.543651637,1.580592132195756,2666493.925538333,1.409668853919566,2736375.233213,1.242857518589728,20095695.54887421,14692826.39012288,5402869.158751333,23,-466870.8333000001,-551429.9999999999,19087095.54887421,1.4936705363306992,1.0001050196086223,8.0,4.0,16.0,6.0,5.0,1000000000.0,乖離×ATR×前日比,3626
2777,1208,8127260.048432436,1.6089588610580552,8859660.96664624,1.2698622513378166,5887324.368930774,1.5579427685132945,5643421.897404,1.411604930011586,28517667.28141345,16986921.015078675,11530746.266334774,24,-271264.99969200004,-824300.0,27445200.61871345,1.4263154730391245,0.9356433541623245,8.0,4.0,16.0,6.0,8.0,300000000.0,乖離×ATR(現行),5874
2777,1197,7768677.076239712,1.572183492693466,8551249.241433198,1.2585041535020902,5756670.200002775,1.5467409895823019,5045293.326854001,1.356150754988473,27121889.84452968,16319926.317672908,10801963.526856776,24,-764228.501295391,-1111100.0,25982823.18182968,1.3947243966681597,0.8799414785596331,8.0,4.0,16.0,6.0,8.0,300000000.0,乖離のみ,5874
2777,1201,8089936.594550457,1.6069231077082369,9371405.87840261,1.2965329064366806,6284545.451219774,1.6091768233152834,5506221.421734,1.4138629303005468,29252109.345906842,17461342.472953066,11790766.872953773,24,-256064.999692,-499466.66597,28179642.68320684,1.4537318912924206,0.9737670584776942,8.0,4.0,16.0,6.0,8.0,300000000.0,ATRのみ,5874
2777,1199,7493538.740230306,1.5517282149422298,11031480.507716892,1.3543941493557103,6646411.989350774,1.6804277851765,5871963.321739,1.437241675961048,31043394.55903697,18525019.247947197,12518375.311089775,25,-249164.999692,-815550.00022,29970927.89633697,1.4720403283750283,1.0059350386696964,8.0,4.0,16.0,6.0,8.0,300000000.0,前日比のみ,5874
2777,1197,8298755.597080219,1.6290839268080777,9124282.59385128,1.2787229426320676,6260588.534422774,1.5977679733525978,5673216.659344001,1.4095458875089482,29356843.38469827,17423038.1909315,11933805.193766775,24,-242864.99969200007,-852788.890213114,28284376.72199827,1.461308165291901,1.0086990563609646,8.0,4.0,16.0,6.0,8.0,300000000.0,乖離×ATR×前日比,5874
2336,914,6295777.014923945,1.5826583627746498,9214396.389416406,1.34319863073873,4499465.529806556,1.551507896820266,4323365.230884001,1.346079265571315,24333004.165030904,15510173.404340351,8822830.760690557,24,-457895.8333200001,-801200.00055,23316537.502330903,1.440844186301841,0.964545045184811,8.0,4.0,16.0,6.0,8.0,500000000.0,乖離×ATR(現行),4538
2336,910,5525272.535129841,1.4961651299614243,9160693.886832815,1.3396120582451692,4349286.944414556,1.5333277179040816,3511236.660472,1.2662183066395645,22546490.026849214,14685966.421962656,7860523.604886556,23,-421095.8333200001,-784100.00022,21456223.364149213,1.3894790181203696,0.8740162227804235,8.0,4.0,16.0,6.0,8.0,500000000.0,乖離のみ,4538
2336,909,6886484.500480445,1.6532737261218444,9601932.223465422,1.3672319465869227,4687719.695151556,1.580128048192381,4375264.755214,1.3583096958783953,25551401.17431142,16488416.723945867,9062984.450365556,24,-407995.8333000001,-508700.00022000005,24527734.51161142,1.4867548489554572,1.0371003301946147,8.0,4.0,16.0,6.0,8.0,500000000.0,ATRのみ,4538
2336,905,5925728.942528928,1.545210865521775,10859428.3316962,1.4148739449662826,5229302.771858556,1.7039469768669082,4387956.655259,1.3513935482709356,26402416.701342687,16785157.274225127,9617259.427117556,24,-319270.83330000006,-955650.00024,25378750.038642686,1.4629014269985734,1.0104089867565011,8.0,4.0,16.0,6.0,8.0,500000000.0,前日比のみ,4538
2336,907,6185420.101323427,1.5704554252742593,10074553.885996066,1.3773326686993423,4974862.778354556,1.6194604282572669,4073659.9928240003,1.3151854049230347,25308496.75849805,16259973.987319492,9048522.771178557,24,-378595.8333000001,-751350.00024,24284830.09579805,1.4745462402364673,1.0508270804722057,8.0,4.0,16.0,6.0,8.0,500000000.0,乖離×ATR×前日比,4538
1695,524,3893417.219255443,1.6144691024350006,10451905.850374207,1.6284625233172558,3078181.9407835566,1.57220022476949,2039818.565033,1.200678027280839,19463323.57544621,14345323.06962965,5118000.5058165565,22,-412495.8333000001,-421522.2223377721,18461923.57544621,1.4900812466622013,1.0372139188628795,8.0,4.0,16.0,6.0,8.0,1000000000.0,乖離×ATR(現行),2918
1695,517,3971408.8847436076,1.638385373339429,9994742.514441852,1.588970234706052,2827641.1073435564,1.5216516925364518,1780118.5654630004,1.1687630774059452,18573911.071992014,13966151.39918546,4607759.672806557,22,-412495.8333000001,-514722.22233777214,17572511.071992014,1.4545921754895683,0.9799305892174741,8.0,4.0,16.0,6.0,8.0,1000000000.0,乖離のみ,2918
1695,523,4055917.212521444,1.6575692106898388,10567028.629890777,1.6426614600713751,2997481.941263556,1.549205238128394,2025586.4238630002,1.2021395397740837,19646014.207538776,14622945.842412222,5023068.365126556,21,-381095.8333000001,-431800.0,18711214.207538776,1.5049919061185504,1.0546893798159065,8.0,4.0,16.0,6.0,8.0,1000000000.0,ATRのみ,2918
1695,522,3701119.9409564435,1.5797357627562565,10099821.963191753,1.6006911365279528,3175288.5997595564,1.607927276733447,2461018.5616880003,1.2522388268522988,19437249.065595753,13800941.904148197,5636307.161447557,22,-252170.8333000001,-513100.00024,18428649.065595753,1.5169487132683381,1.0767908836437523,8.0,4.0,16.0,6.0,8.0,1000000000.0,前日比のみ,2918
1695,524,3958848.2739091935,1.6325600528363888,10349859.18251685,1.6139516079843679,3178078.607823556,1.5877000778561803,2343885.2324530003,1.231163028492801,19830671.2967026,14308707.456426043,5521963.840276556,23,-381095.8333000001,-490950.00023999996,18822071.2967026,1.5363764976304333,1.1272930139036896,8.0,4.0,16.0,6.0,8.0,1000000000.0,乖離×ATR×前日比,2918
3244,1577,9557570.869782165,1.5798367023455853,12028907.35388322,1.3434390333358295,5175712.432857553,1.3904155056656917,5448068.563384,1.3296420309637726,32210259.219906937,21586478.223665386,10623780.996241553,25,-23214.9994820001,-620250.00024,31137792.557206936,1.4054732014803093,0.8656370573299317,8.0,4.0,16.0,10.0,3.0,300000000.0,乖離×ATR(現行),7875
3244,1563,9359448.670242162,1.559070827498193,11336950.114086978,1.3180546160429922,5203466.040935443,1.394848379595896,4714073.324644,1.2832172267250237,30613938.149908587,20696398.78432914,9917539.365579443,25,-816125.167667734,-827500.0000000001,29474871.487208586,1.4081347088056775,0.8697029886912255,8.0,4.0,16.0,10.0,3.0,300000000.0,乖離のみ,7875
3244,1571,9576782.316853799,1.582232990669687,12488152.581745734,1.369460016781271,5539069.90459533,1.424986589166679,5467784.755452,1.3393966197052067,33071789.558646865,22064934.898599535,11006854.66004733,23,-62931.188867342025,-524216.666021,31999322.895946864,1.4525789238172686,0.9406898171433492,8.0,4.0,16.0,10.0,3.0,300000000.0,ATRのみ,7875
3244,1584,9127078.984839614,1.5503035265538074,13241113.363643147,1.393610131235527,5500027.561934553,1.4347556804369386,4873579.988445001,1.2948096561059317,32741799.898862317,22368192.34848276,10373607.550379554,25,-17814.99948200008,-835575.002258006,31669333.236162316,1.4430225953001539,0.9171427172925509,8.0,4.0,16.0,10.0,3.0,300000000.0,前日比のみ,7875
3244,1571,9473136.190718446,1.5682217371606897,12891014.298634404,1.3674494833793267,5312487.431886553,1.3991563281745207,5003296.660914,1.2982619010129417,32679934.582153406,22364150.489352852,10315784.092800554,25,-12131.18870734208,-736488.8908211141,31607467.919453405,1.443215059454397,0.9556636367680591,8.0,4.0,16.0,10.0,3.0,300000000.0,乖離×ATR×前日比,7875
2743,1188,7083242.763065917,1.5272403282083709,10637380.315423926,1.3594771941613761,3271011.9369793353,1.3122450022790988,4326575.229882,1.291145614735726,25318210.24535118,17720623.078489844,7597587.166861335,23,-555983.33332,-647400.00022,24301743.58265118,1.3829258416229204,0.8292711828592076,8.0,4.0,16.0,10.0,3.0,500000000.0,乖離×ATR(現行),6054
2743,1174,6263431.3080410585,1.454255182046881,10276513.648033245,1.343478910396319,3361886.961823226,1.3236197983936748,3501379.991280001,1.2287165171649483,23403211.909177527,16539944.956074303,6863266.953103228,22,-543580.4834793778,-699980.0,22312945.246477526,1.3643557362552798,0.7925843360893067,8.0,4.0,16.0,10.0,3.0,500000000.0,乖離のみ,6054
2743,1177,7968415.506958935,1.6124499127778944,11365791.147492938,1.3994936793989434,3793902.491417112,1.3686071495700523,4665341.422286,1.3235726340042127,27793450.56815499,19334206.654451873,8459243.913703112,24,-485620.83330000006,-666329.9999999999,26769783.90545499,1.4605663948682057,0.9574026164052629,8.0,4.0,16.0,10.0,3.0,500000000.0,ATRのみ,6054
2743,1176,6884020.416993877,1.5148115209956174,12818466.70098969,1.4530599859094346,3983213.3456233353,1.408054814292688,3840019.986687001,1.2552132340012208,27525720.450293902,19702487.117983565,7823233.332310336,24,-372720.83330000006,-903700.0,26502053.7875939,1.4367671413527896,0.9218029211911711,8.0,4.0,16.0,10.0,3.0,500000000.0,前日比のみ,6054
2743,1176,6748069.3130676495,1.4941301356736287,12084277.810605584,1.4135873624721629,4000228.3522943347,1.3903819737689498,3934936.6583620002,1.2574806919349015,26767512.13432957,18832347.123673234,7935165.010656334,24,-468920.83330000006,-724750.0,25743845.471629567,1.4249660506210444,0.9273227581028503,8.0,4.0,16.0,10.0,3.0,500000000.0,乖離×ATR×前日比,6054
2029,689,4288647.6374406675,1.543165053108619,11834244.78736517,1.640193995078872,2409856.9982307805,1.3463768681155222,2553091.8998330003,1.2127220274212687,21085841.32286962,16122892.424805839,4962948.898063781,22,-600133.3333,-446629.99999999994,20084441.32286962,1.4617913658863135,0.9366174079332721,8.0,4.0,16.0,10.0,3.0,1000000000.0,乖離×ATR(現行),3895
2029,685,4335574.161424082,1.5585242151234826,10630080.614249278,1.5496353065510646,2218247.51111167,1.3176059187071867,2005391.9008130003,1.1615205172674465,19189294.187598027,14965654.77567336,4223639.41192467,21,-601708.3333,-542579.9999999999,18187894.187598027,1.40541709748019,0.8426501727345482,8.0,4.0,16.0,10.0,3.0,1000000000.0,乖離のみ,3895
2029,688,4427238.322391418,1.5780823219890907,11587225.897571757,1.6350421887609903,2459444.73526278,1.3496158758306296,2455693.090763,1.206449068655894,20929602.045988955,16014464.219963174,4915137.82602578,21,-548270.8333,-390000.0,19994802.045988955,1.4706490193448258,0.9412740159655135,8.0,4.0,16.0,10.0,3.0,1000000000.0,ATRのみ,3895
2029,695,4117971.220979619,1.5222963746467457,11464200.336990746,1.6181974631100824,2486646.3948567803,1.3586839177740146,2288291.8947880003,1.1917807855662588,20357109.847615145,15582171.557970364,4774938.289644781,22,-411870.83330000006,-517659.99999999994,19348509.847615145,1.4764467141623692,0.9551683054579044,8.0,4.0,16.0,10.0,3.0,1000000000.0,前日比のみ,3895
2029,686,4292961.655849667,1.5512560948130827,11512813.947261635,1.610097421316834,2690249.4968827805,1.3872831078444692,2600241.8996630004,1.2162352537062486,21096266.999657083,15805775.603111302,5290491.396545781,22,-560970.8333,-574929.9999999999,20087666.999657083,1.4900299321158592,0.9969698481531001,8.0,4.0,16.0,10.0,3.0,1000000000.0,乖離×ATR×前日比,3895
3199,1536,9491773.787151165,1.595644077670176,11067432.28701672,1.3150644393579178,5694365.203099774,1.4420290126767406,5453451.8967349995,1.3342512586037185,31707023.174002655,20559206.074167885,11147817.099834774,24,-282646.8159630346,-841700.0,30634556.511302654,1.4063679983625879,0.8730665998405504,8.0,4.0,16.0,10.0,5.0,300000000.0,乖離×ATR(現行),7633
3199,1526,9393254.920391832,1.5821761957490026,10541666.71348048,1.2963410842380552,5719693.811177665,1.4460038365077996,4534656.657095,1.2739952841229776,30189272.102144975,19934921.63387231,10254350.468272666,24,-1323375.167667734,-1128500.0,29050205.439444974,1.4045066686230259,0.8659291904659091,8.0,4.0,16.0,10.0,5.0,300000000.0,乖離のみ,7633
3199,1531,9498385.234282799,1.59706474651505,11994694.182539232,1.3572339791270556,5830537.674997551,1.4592414852629212,5504784.754439,1.3464043804796555,32828401.846258584,21493079.41682203,11335322.429436551,23,-24314.99948200011,-511516.66597,31755935.183558583,1.4513306608796834,0.9393801383364268,8.0,4.0,16.0,10.0,5.0,300000000.0,ATRのみ,7633
3199,1539,8989279.58927204,1.5588041871628293,12805746.629676646,1.3824998316497323,6113711.990376774,1.504291035437652,4740796.65436,1.290733575480729,32649534.86368546,21795026.218948685,10854508.644736774,25,-17814.99948200008,-849775.002258006,31577068.200985458,1.4533501068923005,0.93087523211635,8.0,4.0,16.0,10.0,5.0,300000000.0,前日比のみ,7633
3199,1528,9563325.774837445,1.5963419249681166,12352305.897620905,1.3550891121737603,5801080.2021287745,1.449212443398314,4987029.993365,1.300171361725789,32703741.867952127,21915631.67245835,10788110.195493774,25,-237923.70813914886,-844000.00022,31631275.205252126,1.4468509919853405,0.963415139309996,8.0,4.0,16.0,10.0,5.0,300000000.0,乖離×ATR×前日比,7633
2698,1157,6896517.347160917,1.5280106088931191,10156396.914536428,1.3450714554212402,3804648.0318615558,1.378465757913859,4294425.229768999,1.2938404462461819,25151987.523327902,17052914.261697344,8099073.261630555,22,-514583.33332000003,-818600.00055,24135520.8606279,1.3899582435091915,0.8441717506396859,8.0,4.0,16.0,10.0,5.0,500000000.0,乖離×ATR(現行),5860
2698,1147,6127196.558222727,1.4574271677514938,9543271.913955744,1.319737337433885,3847948.056705446,1.3844125823907933,3236829.990267001,1.2135884205535394,22755246.519150916,15670468.47217847,7084778.046972447,21,-914430.4836993777,-801500.00022,21664979.856450915,1.3616621828115534,0.7855566336991826,8.0,4.0,16.0,10.0,5.0,500000000.0,乖離のみ,5860
2698,1147,7703051.757673935,1.6068347109323202,11031191.081575438,1.3913424912484744,4133803.5862993333,1.4175108049387233,4658141.421273,1.3292596351661943,27526187.846821707,18734242.839249372,8791945.007572332,24,-444220.83330000006,-666329.9999999999,26502521.184121706,1.463833986269361,0.9612059757765296,8.0,4.0,16.0,10.0,5.0,500000000.0,ATRのみ,5860
2698,1144,6586654.3547523,1.5036044331772904,11917399.966962192,1.4199349654575735,4504014.440505557,1.4847665591760302,3706069.985674001,1.2513907278723457,26714138.747894045,18504054.32171449,8210084.426179558,24,-324720.83330000006,-917900.0,25690472.085194044,1.4291336154960201,0.9044372330358815,8.0,4.0,16.0,10.0,5.0,500000000.0,前日比のみ,5860
2698,1147,6665892.23009765,1.502956065723144,11409694.411518082,1.3914886341213564,4458654.447176556,1.4537057962901234,3910736.657349,1.2605151226302993,26444977.746141292,18075586.641615734,8369391.104525557,24,-427520.83330000006,-828850.0,25421311.08344129,1.428658647100486,0.93585214950799,8.0,4.0,16.0,10.0,5.0,500000000.0,乖離×ATR×前日比,5860
1994,670,4077897.971450668,1.5278829859758953,11613786.384075169,1.6313877805389505,2686168.093766333,1.403415770691302,2415091.899903,1.2031006273083056,20792944.34919517,15691684.355525836,5101259.993669333,22,-607633.3333,-439029.99999999994,19791544.34919517,1.4671118305961952,0.9519116198282292,8.0,4.0,16.0,10.0,5.0,1000000000.0,乖離×ATR(現行),3755
1994,668,4205065.828429082,1.5551905112523994,10433822.210309274,1.5441111616461507,2480833.606647223,1.37031597081618,1669391.8999830002,1.1347238809120606,18789113.545368582,14638888.038738357,4150225.5066302232,22,-622933.3333,-510579.9999999999,17787713.545368582,1.4014009808944767,0.8345326373023236,8.0,4.0,16.0,10.0,5.0,1000000000.0,乖離のみ,3755
1994,668,4242576.656341418,1.5659234207243702,11478842.495503755,1.6340108146211731,2661455.830798333,1.395112823651787,2272143.090833,1.1930090519365324,20655018.07347651,15721419.151845172,4933598.9216313325,23,-555770.8333,-390000.0,19720218.07347651,1.4738273112852944,0.9474507629498281,8.0,4.0,16.0,10.0,5.0,1000000000.0,ATRのみ,3755
1994,679,3928873.908628043,1.508333333582517,11179116.932940744,1.6030055844237916,2746957.490392333,1.417323038556519,2123191.8948580003,1.1802529166493114,19978140.22681912,15107990.841568787,4870149.385250334,22,-419370.83330000006,-469159.99999999994,18969540.22681912,1.4740495115850833,0.9500655719003239,8.0,4.0,16.0,10.0,5.0,1000000000.0,前日比のみ,3755
1994,667,4208753.322794668,1.5527185408697588,11344963.876971636,1.606197867383248,2892260.592418333,1.4350768312356936,2487391.899733,1.2091834385120044,20933369.691917636,15553717.199766304,5379652.492151333,23,-568470.8333,-526429.9999999999,19924769.691917636,1.506417900427665,1.0281296947111058,8.0,4.0,16.0,10.0,5.0,1000000000.0,乖離×ATR×前日比,3755
2922,1284,9035638.712692423,1.6570783043329789,10390155.967773238,1.3126711125278492,5573764.370040773,1.4772731634283531,5322698.56343,1.3530886602140908,30322257.61393643,19425794.68046566,10896462.933470774,23,-221764.99969200007,-839300.0,29249790.95123643,1.430682602981497,0.9484770299175225,8.0,4.0,16.0,10.0,8.0,300000000.0,乖離×ATR(現行),6280
2922,1272,8651455.740499698,1.618216028826076,9881526.742068198,1.293597883626262,5582710.201112774,1.4794959380536907,4330703.326330001,1.279176033312829,28446396.010010667,18532982.482567895,9913413.527442776,23,-666121.8350033911,-1126100.0,27307329.347310666,1.4063460005307054,0.9022873868691501,8.0,4.0,16.0,10.0,8.0,300000000.0,乖離のみ,6280
2922,1277,8893390.258810442,1.6446071254476087,10802439.212173609,1.336201534786351,5914302.119177774,1.5150231639257856,4905998.0877600005,1.3318257313330988,30516129.677921828,19695829.47098405,10820300.206937775,24,-206564.999692,-449870.0,29443663.015221827,1.4447054583233692,0.9584503843774995,8.0,4.0,16.0,10.0,8.0,300000000.0,ATRのみ,6280
2922,1280,8514467.403930292,1.6113896078520826,11605350.825544525,1.3610569456531656,6230768.655519774,1.5747782347161259,5260689.987765,1.3552739891392427,31611276.872759596,20119818.229474816,11491458.643284775,24,-199664.999692,-973075.002258006,30538810.210059594,1.4835347661317229,1.024383596094887,8.0,4.0,16.0,10.0,8.0,300000000.0,前日比のみ,6280
2922,1277,8995400.928090204,1.6518490106006785,10697357.59497028,1.320865459395175,5888078.535532774,1.5062755577999762,5091993.325370001,1.3342219817440129,30672830.38396326,19692758.523060486,10980071.860902775,24,-193364.99969200007,-841600.00022,29600363.72126326,1.4597686856999679,1.012663405003182,8.0,4.0,16.0,10.0,8.0,300000000.0,乖離×ATR×前日比,6280
2422,961,6774052.014923945,1.6089493511951793,9880041.390543405,1.3620431191418927,4321055.531726556,1.4947713713638533,4256781.896849,1.3191442291079807,25231930.834042907,16654093.40546735,8577837.428575557,24,-574895.8333200001,-816200.00055,24215464.171342906,1.446138266502215,0.9821005552671498,8.0,4.0,16.0,10.0,8.0,500000000.0,乖離×ATR(現行),4781
2422,956,5980147.535129841,1.522203588979617,9653488.887959816,1.3511011395057073,4238114.446334556,1.484513257776274,3127686.659887,1.2227938253029005,22999437.529311214,15633636.423089657,7365801.106221556,22,-538095.8333200001,-799100.00022,21909170.866611212,1.3932570648095355,0.885562100290598,8.0,4.0,16.0,10.0,8.0,500000000.0,乖離のみ,4781
2422,956,7328392.833680445,1.6748992340670115,10262210.55723642,1.3866587257703213,4509809.697071556,1.5210369162611321,4153981.4211790003,1.317931559566492,26254394.509167425,17590603.390916865,8663791.118250556,24,-524995.8333,-540079.9999999999,25230727.846467424,1.4792230057594824,1.0272322961783193,8.0,4.0,16.0,10.0,8.0,500000000.0,ATRのみ,4781
2422,954,6494487.275728927,1.5830827218353913,11574133.3329122,1.4342734997659161,5104109.438837556,1.6424460447805578,4091873.3212240003,1.3068314340449807,27264603.368702684,18068620.608641125,9195982.760061556,24,-424570.83330000006,-900300.0,26240936.706002682,1.483676093372001,1.0537862203439756,8.0,4.0,16.0,10.0,8.0,500000000.0,前日比のみ,4781
2422,957,6533095.101323428,1.5772585386404734,10549698.887607066,1.3861353672565078,4793102.780274556,1.557731746321902,3735476.6587890005,1.2701005831097256,25611373.42799405,17082793.988930494,8528579.439063556,24,-495595.8333000001,-760350.0,24587706.76529405,1.4661011874283816,1.0431406878594582,8.0,4.0,16.0,10.0,8.0,500000000.0,乖離×ATR×前日比,4781
1741,549,4079917.2192554437,1.6374642120217253,11165700.850614207,1.6704510515968622,3300698.607663556,1.59878205919104,1995785.2315530004,1.1856745909039557,20542101.909086205,15245618.06986965,5296483.839216556,23,-514095.8333000001,-376333.33271000005,19540701.909086205,1.5107254303556266,1.0770410208010406,8.0,4.0,16.0,10.0,8.0,1000000000.0,乖離×ATR(現行),3035
1741,548,4171008.8847436076,1.6642346182487564,10396887.514681851,1.6039484157959096,3050157.774223556,1.5492460663878718,1566818.5654330002,1.140477748314399,19184872.739082016,14567896.399425458,4616976.339656556,23,-514095.8333000001,-590366.6653199999,18183472.739082016,1.4603444171130013,0.9928568029406104,8.0,4.0,16.0,10.0,8.0,1000000000.0,乖離のみ,3035
1741,551,4274150.545721443,1.6874226145414832,11054723.629890777,1.6682981205849405,3219998.608143556,1.5759610014976724,1829953.0903830002,1.172605602500464,20378825.87413878,15328874.17561222,5049951.698526556,21,-482695.8333000001,-431800.0,19444025.87413878,1.5173865438682448,1.0731991732017825,8.0,4.0,16.0,10.0,8.0,1000000000.0,ATRのみ,3035
1741,554,3926286.6073564435,1.6094683828858851,10893921.128781755,1.6438784854546766,3397805.266639556,1.6343995589478548,2259185.2282080003,1.2177842799859315,20477198.230985753,14820207.736138199,5656990.494847557,22,-353770.83330000006,-450600.0,19468598.230985753,1.5413764778336272,1.1270971489034758,8.0,4.0,16.0,10.0,8.0,1000000000.0,前日比のみ,3035
1741,552,4169681.6071091937,1.660234610816665,10923654.182756852,1.6432517523987062,3400595.274703556,1.6137755765031143,2163851.8989730002,1.2012411245077745,20657782.963542603,15093335.789866045,5564447.173676556,24,-482695.8333000001,-471450.0,19649182.963542603,1.55329301558482,1.1603107884201749,8.0,4.0,16.0,10.0,8.0,1000000000.0,乖離×ATR×前日比,3035
2576,1046,7771803.882300746,1.6094750162444227,8795968.108204842,1.2842954478425244,2886265.198897113,1.2836284432858027,4967005.235324001,1.4114542067328084,24421042.424726702,16567771.990505587,7853270.434221114,24,-553031.8156790342,-657949.9999999999,23281975.7620267,1.3931477486459907,0.8795171615047019,8.0,4.0,20.0,4.0,3.0,300000000.0,乖離×ATR(現行),5398
2576,1035,7517569.917220024,1.5811024982198794,7412057.216840209,1.2329267448559353,3119683.8128040032,1.3040277590836824,4613671.902364,1.3762312095094278,22662982.849228237,14929627.134060234,7733355.715168003,24,-1853783.8155593777,-820700.0,21523916.186528236,1.373408930662811,0.8458459860236902,8.0,4.0,20.0,4.0,3.0,300000000.0,乖離のみ,5398
2576,1048,7963751.937257485,1.6307680005127838,8848327.271080842,1.295225917308477,2963423.5311317784,1.290531172948846,4600371.425794,1.3809096403632872,24375874.165264104,16812079.208338328,7563794.956925778,25,-368540.0031589998,-532699.9999999999,23303407.502564102,1.40809611931011,0.9003884085557027,8.0,4.0,20.0,4.0,3.0,300000000.0,ATRのみ,5398
2576,1043,7531474.624914844,1.600731441297396,8876408.812160742,1.2913190977562166,3149745.200554113,1.3143820409565286,4601461.902839,1.385581318276395,24159090.5404687,16407883.437075585,7751207.103393113,24,-337329.18317847076,-838450.0,23020023.8777687,1.382038882001967,0.839577695150255,8.0,4.0,20.0,4.0,3.0,300000000.0,前日比のみ,5398
