entry,y,ticker,pnl,yen
2024-06-10,2024,2702.T,0.0,0.0
2024-06-13,2024,2593.T,-3.0,-21312.0
2024-06-14,2024,9602.T,1.0506003430531807,9781.089193825113
2024-06-14,2024,6465.T,-3.0,-15723.0
2024-06-18,2024,9433.T,-0.24009603841536614,-2004.8019207683074
2024-06-18,2024,4188.T,3.0788177339901477,29733.99014778325
2024-06-19,2024,9005.T,-0.5964214711729622,-5258.946322067594
2024-06-20,2024,4502.T,2.247191011235955,18080.898876404495
2024-06-21,2024,7735.T,3.0657940062004823,22656.217705821564
2024-06-25,2024,7182.T,1.9328585961342828,17007.222787385555
2024-06-25,2024,6902.T,1.8971848225214198,18459.608323133416
2024-06-26,2024,4205.T,-3.0,-28843.5
2024-06-27,2024,8058.T,4.256,40027.68
2024-06-28,2024,2914.T,0.9567198177676537,8361.731207289293
2024-07-01,2024,7735.T,5.0,36250.0
2024-07-02,2024,7259.T,3.791737408036222,33373.608419329394
2024-07-03,2024,9021.T,-0.39075773020727145,-3448.2415902140674
2024-07-04,2024,2875.T,3.4916940006348534,33122.20929002222
2024-07-05,2024,5108.T,-3.0,-28489.5
2024-07-08,2024,2670.T,-3.0,-25002.0
2024-07-09,2024,4183.T,1.9589767227471768,16886.379350080664
2024-07-10,2024,6506.T,-3.0,-17400.0
2024-07-11,2024,8227.T,-1.3570229434806913,-12837.43691695297
2024-07-12,2024,6674.T,-0.1371742112482853,-1214.1975308641972
2024-07-16,2024,3543.T,0.9125475285171103,7164.410646387833
2024-07-17,2024,8267.T,0.15165301789505836,1499.9999850000222
2024-07-18,2024,9531.T,1.2282804074295985,8354.76333133613
2024-07-19,2024,7267.T,0.45004500450045004,4495.949594959496
2024-07-22,2024,6370.T,-2.3368740515933233,-15570.591805766313
2024-07-23,2024,3091.T,-0.723589001447178,-6250.0
2024-07-24,2024,6951.T,-4.501406689590497,-29137.60550171929
2024-07-26,2024,4183.T,2.0975724723073297,17795.804855055387
2024-07-26,2024,9503.T,1.1027963765261914,8471.13036628594
2024-07-26,2024,8227.T,0.4372355430183306,4131.584349845368
2024-07-31,2024,5019.T,-3.0,-29568.0
2024-07-31,2024,8001.T,2.2867656722302505,20803.164673413037
2024-08-01,2024,2502.T,-3.0,-27774.99972225
2024-08-01,2024,4612.T,-3.0,-28734.0
2024-08-02,2024,4021.T,-3.9735099337748347,-37509.93377483444
2024-08-02,2024,1605.T,-12.790697674418606,-115653.48837209304
2024-08-05,2024,4528.T,5.019212295869356,43155.187319884724
2024-08-07,2024,9433.T,5.0,43590.0
2024-08-07,2024,3197.T,0.3779289493575208,3774.5653817082393
2024-08-08,2024,4502.T,3.125,25600.0
2024-08-08,2024,4528.T,-0.5445075757575758,-4601.089015151516
2024-08-29,2024,1333.T,0.9286898839137646,8399.999916
2024-09-02,2024,6594.T,-3.0,-26757.0
2024-09-02,2024,8273.T,5.0,48854.999511450005
2024-09-03,2024,8200.T,-2.117863720073665,-18408.471454880295
2024-09-05,2024,1333.T,-1.0779436152570414,-9756.467564126806
2024-09-06,2024,5021.T,-4.25531914893617,-31748.936170212764
2024-09-06,2024,2593.T,2.7258805513016844,26700.0
2024-09-11,2024,8802.T,-3.0,-27900.0
2024-09-11,2024,6113.T,2.8437724982001438,24664.03887688985
2024-09-11,2024,6594.T,-1.2980178915979654,-11086.370812138224
2024-09-12,2024,9432.T,0.2702702702702741,2701.7297297297678
2024-09-18,2024,4507.T,1.0498276402381597,8895.539449329277
2024-09-18,2024,4503.T,2.4174528301886795,20415.3891509434
2024-09-19,2024,9502.T,0.46565774155995343,3982.5378346915013
2024-09-25,2024,7313.T,0.45377197958026094,4007.941009642655
2024-09-25,2024,9531.T,3.0068472759749927,20169.93152724025
2024-09-30,2024,7459.T,2.7254509018036073,20690.26052104208
2024-10-01,2024,1605.T,5.263157894736842,51000.0
2024-10-02,2024,7616.T,0.8284023668639053,7024.8520710059165
2024-10-10,2024,9989.T,-0.14756517461878996,-1207.3782587309395
2024-10-11,2024,8020.T,2.35191637630662,21656.44599303136
2024-10-15,2024,2587.T,-0.5094339622641509,-2674.0188679245284
2024-10-16,2024,6136.T,1.786711334450028,15977.666108319374
2024-10-18,2024,6471.T,-1.1821677823671939,-11573.659022931299
2024-10-21,2024,8020.T,-1.198117244330338,-11204.79246897732
2024-10-23,2024,2914.T,-0.36549707602339176,-2989.0350877192977
2024-10-25,2024,4732.T,0.865460267505901,7684.854445318647
2024-10-25,2024,2702.T,0.3105590062111801,1987.5776397515526
2024-10-29,2024,3038.T,-3.0,-22812.0
2024-10-30,2024,7733.T,-0.5783582089552238,-4650.0
2024-10-30,2024,5401.T,0.09836065573770865,960.0000000000364
2024-10-31,2024,5947.T,1.5816174276335422,10596.836765144733
2024-11-05,2024,8053.T,3.3125,31690.6875
2024-11-05,2024,9301.T,2.120424084816968,19322.36447289462
2024-11-06,2024,9202.T,-1.4813523875914953,-12736.667828511678
2024-11-07,2024,9041.T,2.166377816291161,14926.3431542461
2024-11-08,2024,2670.T,1.3235047746691238,11836.103199865975
2024-11-11,2024,4901.T,-3.0,-21312.0
2024-11-12,2024,2503.T,-1.4385150812064964,-12302.180974477957
2024-11-13,2024,5901.T,0.7673211464680658,6780.04965019183
2024-11-14,2024,4208.T,-0.06493506493506493,-599.4805194805194
2024-11-15,2024,9143.T,-1.4256619144602851,-12565.784114052953
2024-11-18,2024,8795.T,-3.0,-29670.0
2024-11-19,2024,6113.T,0.657439446366782,5735.501730103806
2024-11-20,2024,4194.T,6.0386791211682675,46026.81226154453
2024-11-22,2024,3349.T,5.0,33600.0
2024-11-22,2024,2502.T,0.375,3625.875
2024-11-25,2024,8267.T,-2.430267881800613,-23382.41714627346
2024-11-26,2024,9989.T,2.2879464285714284,16244.419642857141
2024-11-27,2024,8001.T,-0.5789686279790046,-5175.979534132301
2024-11-28,2024,2809.T,3.202846975088968,21869.039145907474
2024-11-29,2024,6902.T,2.2093023255813953,19145.81395348837
2024-12-02,2024,9023.T,-0.2694610778443114,-2683.8323353293413
2024-12-03,2024,6954.T,1.1689961880559085,9188.310038119442
2024-12-04,2024,3191.T,0.22002200220022,1988.9988998899887
2024-12-05,2024,4063.T,0.34576888080072793,1927.3157415832575
2024-12-06,2024,8058.T,0.9343975082733113,7181.77924858867
2024-12-09,2024,6460.T,-0.7748934521503293,-5988.376598217746
2024-12-11,2024,7912.T,-0.39955604883462825,-3578.4239733629306
2024-12-12,2024,3003.T,-1.5596663039535728,-15022.705839680812
2024-12-16,2024,9706.T,-1.2395041983206718,-6200.000000000001
2024-12-16,2024,6869.T,0.6147540983606558,5386.168032786885
2024-12-17,2024,3003.T,-0.29728725380899296,-2823.9316239316236
2024-12-19,2024,8697.T,0.6779661016949152,6089.830508474576
2024-12-19,2024,6902.T,1.17359413202934,9780.73349633252
2024-12-20,2024,6332.T,2.8368794326241136,27900.709219858152
2024-12-24,2024,8058.T,1.7892644135188867,13483.896620278329
2024-12-24,2024,6326.T,1.4884233737596473,13563.257993384786
2024-12-25,2024,4516.T,-0.07481296758104738,-595.8104738154614
2024-12-27,2024,2809.T,-1.7820017820017822,-11896.643896643898
2024-12-27,2024,9023.T,2.77602523659306,26291.73501577287
2024-12-30,2024,2914.T,-1.9564685742235264,-15996.087062851551
2025-01-07,2025,4676.T,-3.0205278592375366,-25848.167155425217
2025-01-07,2025,2685.T,-3.1746031746031744,-21904.761904761905
2025-01-08,2025,2502.T,1.5812776723592663,15156.546489563565
2025-01-09,2025,8697.T,-3.0,-26025.0
2025-01-10,2025,8591.T,-0.7732755954222085,-7483.761212496134
2025-01-14,2025,8002.T,0.5595344673231871,4997.761862130707
2025-01-15,2025,9433.T,-0.6393070736234274,-6146.298205815631
2025-01-16,2025,4063.T,0.2720031086069555,1387.4878570040798
2025-01-17,2025,4519.T,0.1371742112482853,907.8189300411522
2025-01-20,2025,5334.T,5.0,47030.0
2025-01-21,2025,8804.T,-0.6945906125026311,-6619.448537150074
2025-01-22,2025,2282.T,1.597051597051597,15647.911547911548
2025-01-24,2025,7476.T,1.974471479856402,19610.450737933785
2025-01-28,2025,6752.T,5.0,45585.0
2025-01-29,2025,4004.T,2.1236559139784945,15689.569892473117
2025-01-30,2025,6503.T,-0.1960015680125441,-1515.2881223049783
2025-02-03,2025,8697.T,5.0,49515.0
2025-02-03,2025,2002.T,-3.0,-26235.0
2025-02-04,2025,3116.T,1.0064516129032257,9692.129032258064
2025-02-06,2025,8591.T,-2.168525402726146,-20882.899628252788
2025-02-06,2025,5332.T,-1.0054347826086956,-7371.847826086956
2025-02-10,2025,9433.T,3.014148041828993,29381.915111749026
2025-02-12,2025,7202.T,-3.0,-24144.0
2025-02-12,2025,5201.T,1.0185185185185186,8714.444444444445
2025-02-13,2025,5844.T,0.3258845437616387,2814.338919925512
2025-02-14,2025,8591.T,-2.630744849445325,-24884.215530903333
2025-02-17,2025,6481.T,3.3936022253129345,24325.340751043113
2025-02-18,2025,4543.T,-3.0,-25303.5
2025-02-18,2025,1605.T,1.6029922522041145,14919.850387389795
2025-02-19,2025,7912.T,1.5207373271889402,13200.0
2025-02-21,2025,9024.T,-1.065203357004519,-9900.0
2025-02-21,2025,8031.T,5.0,40807.5
2025-02-25,2025,4114.T,1.4072847682119205,12873.137417218542
2025-02-26,2025,8439.T,2.8909787530477185,24787.251828631135
2025-02-27,2025,8031.T,1.0108175208370278,8499.964532718568
2025-02-28,2025,2702.T,1.4109347442680775,8084.656084656084
2025-03-03,2025,8591.T,1.2222579607590867,11322.99774847218
2025-03-04,2025,6326.T,2.9395604395604393,26874.931318681312
2025-03-05,2025,4540.T,-1.1499647969960103,-9820.699366345927
2025-03-06,2025,9301.T,5.49738219895288,50960.732984293194
2025-03-07,2025,2670.T,-3.0,-25785.0
2025-03-10,2025,1928.T,-3.0,-20310.0
2025-03-11,2025,8227.T,2.180722891566271,18348.60222615258
2025-03-12,2025,6178.T,0.9711880867594691,9017.48138556167
2025-03-13,2025,4661.T,-0.38314176245210724,-3582.7586206896544
2025-03-14,2025,8354.T,4.27863292460214,33090.947038872946
2025-03-17,2025,6178.T,1.9884541372674793,18605.965362411804
2025-03-24,2025,2678.T,3.6432160804020097,34668.84422110552
2025-03-25,2025,7278.T,-0.21551724137931033,-2021.551724137931
2025-03-25,2025,9706.T,-0.4629629629629629,-3971.2962962962956
2025-03-31,2025,8697.T,2.7649769585253456,26211.98156682028
2025-03-31,2025,5991.T,1.0258004351880634,10136.959900528442
2025-03-31,2025,8219.T,-0.34431874077718505,-3318.08489877529
2025-04-03,2025,9433.T,5.0,46540.0
2025-04-03,2025,4208.T,-3.738095238095238,-32805.52380952381
2025-04-03,2025,4768.T,-3.35336918696615,-32142.043657070546
2025-04-07,2025,4519.T,-3.0,-19962.0
2025-04-07,2025,1812.T,5.0,44947.5
2025-04-08,2025,2503.T,3.842364532019704,30931.03448275862
2025-04-08,2025,2212.T,3.6455513445226497,30365.61992420141
2025-04-09,2025,9434.T,3.7586547972304762,37387.339268051546
2025-04-09,2025,2897.T,3.542051368138325,31878.462313244923
2025-04-14,2025,2670.T,1.6553067185978578,12685.443037974683
2025-05-01,2025,9003.T,1.522140221402214,13224.354243542435
2025-05-02,2025,2327.T,5.0,33680.0
2025-05-07,2025,9505.T,-3.0,-29129.1
2025-05-08,2025,4151.T,5.0,41830.0
2025-05-13,2025,2269.T,-3.0,-29124.0
2025-05-13,2025,4912.T,-0.8155583437892095,-7792.659974905897
2025-05-14,2025,4502.T,0.7411067193675889,6096.343873517786
2025-05-16,2025,4613.T,-1.6953257447323806,-14010.171954468393
2025-05-16,2025,7701.T,-3.0,-20814.0
2025-05-19,2025,9076.T,0.683371298405467,6016.400911161731
2025-05-20,2025,2002.T,-1.566951566951567,-13761.752136752137
2025-05-22,2025,2503.T,0.6067961165048543,5013.349514563107
2025-05-22,2025,9005.T,0.3821281599059377,3267.195767195767
2025-06-02,2025,1419.T,-2.2535211267605635,-16090.140845070424
2025-06-03,2025,9433.T,-1.6115871073031414,-15829.008567931454
2025-06-03,2025,6724.T,-0.4880694143167028,-4535.385032537962
2025-06-05,2025,1878.T,1.2907389480477574,12038.72216844143
2025-06-06,2025,8113.T,0.6140350877192983,5619.649122807018
2025-06-09,2025,2914.T,1.1491611123879568,9951.735233279705
2025-06-11,2025,7550.T,-0.9904714142427282,-7903.961885656971
2025-06-12,2025,7202.T,-1.6362148895554949,-15134.987728388327
2025-06-12,2025,9502.T,2.4157470921562783,20177.527587235312
2025-06-16,2025,4063.T,1.3910702266098272,12336.010769575947
2025-06-17,2025,9202.T,0.8889695210449928,7333.998548621191
2025-06-17,2025,6465.T,-1.0485436893203883,-5420.9708737864075
2025-06-20,2025,5401.T,-3.0,-29872.800000000003
2025-06-23,2025,6305.T,0.3792367859682389,3171.1780042664136
2025-06-23,2025,9107.T,-0.07425742574257425,-600.8910891089108
