ev,win,side,n,gross,net,t,t1,t2,wy,ny
SGE夜間20:00,0→15,売,2751,-0.004472982534426091,-0.009472982534426092,-2.034555553204362,-1.4339161442068125,-1.4433265403928128,3,11
SGE夜間20:00,0→30,買,2751,0.0007642458147818804,-0.00423575418521812,0.24489675310254866,1.140154408943261,-0.7233798961130917,5,11
SGE夜間20:00,0→30,売,2751,-0.0007642458147818804,-0.00576424581478188,-0.24489675310254866,-1.140154408943261,0.7233798961130917,6,11
SGE夜間20:00,5→15,買,2749,0.000536818568178521,-0.004463181431821479,0.3248838474951967,0.6871712631773198,-0.19231668173694505,5,11
SGE夜間20:00,5→15,売,2749,-0.000536818568178521,-0.005536818568178521,-0.3248838474951967,-0.6871712631773198,0.19231668173694505,6,11
SGE夜間20:00,5→30,買,2749,-0.0031696743294652436,-0.008169674329465243,-1.121277173269378,0.5320038566822887,-1.9317494216498612,3,11
SGE夜間20:00,5→30,売,2749,0.0031696743294652436,-0.0018303256705347565,1.121277173269378,-0.5320038566822887,1.9317494216498612,8,11
香港寄り09:30,前15→0,買,2747,0.0023916910633817222,-0.002608308936618278,1.120879534994866,0.5479458057259372,0.9866654621531276,6,11
香港寄り09:30,前15→0,売,2747,-0.0023916910633817222,-0.007391691063381722,-1.120879534994866,-0.5479458057259372,-0.9866654621531276,5,11
香港寄り09:30,前10→0,買,2746,0.00111452873612492,-0.0038854712638750804,0.6943450154132796,0.7266593573420839,0.31313614320855593,8,11
香港寄り09:30,前10→0,売,2746,-0.00111452873612492,-0.00611452873612492,-0.6943450154132796,-0.7266593573420839,-0.31313614320855593,3,11
香港寄り09:30,前5→0,買,2737,0.0010579547615560585,-0.003942045238443942,0.9655828792576651,0.9755691829724853,0.46812353585102634,8,11
香港寄り09:30,前5→0,売,2737,-0.0010579547615560585,-0.006057954761556059,-0.9655828792576651,-0.9755691829724853,-0.46812353585102634,3,11
香港寄り09:30,0→5,買,2746,0.0022387245689227614,-0.0027612754310772387,1.8064386892088353,0.7268057056271326,1.7004854784486767,7,11
香港寄り09:30,0→5,売,2746,-0.0022387245689227614,-0.0072387245689227615,-1.8064386892088353,-0.7268057056271326,-1.7004854784486767,4,11
香港寄り09:30,0→10,買,2750,0.005603300749255435,0.0006033007492554348,3.2990164199280048,1.6372137892667489,2.8814454885416514,9,11
香港寄り09:30,0→10,売,2750,-0.005603300749255435,-0.010603300749255435,-3.2990164199280048,-1.6372137892667489,-2.8814454885416514,2,11
香港寄り09:30,0→15,買,2750,0.006792651003846195,0.0017926510038461952,3.1700439744118696,1.2493383414414991,2.9948655092035623,9,11
香港寄り09:30,0→15,売,2750,-0.006792651003846195,-0.011792651003846195,-3.1700439744118696,-1.2493383414414991,-2.9948655092035623,2,11
香港寄り09:30,0→30,買,2753,0.006462623846061341,0.0014626238460613405,2.2837820444026824,2.071251837622654,1.320298477682431,9,11
香港寄り09:30,0→30,売,2753,-0.006462623846061341,-0.01146262384606134,-2.2837820444026824,-2.071251837622654,-1.320298477682431,2,11
香港寄り09:30,5→15,買,2748,0.00455775423743069,-0.00044224576256930975,2.6897855806792794,1.0415952059144273,2.552157416704915,10,11
香港寄り09:30,5→15,売,2748,-0.00455775423743069,-0.009557754237430691,-2.6897855806792794,-1.0415952059144273,-2.552157416704915,1,11
香港寄り09:30,5→30,買,2753,0.004228073485506563,-0.0007719265144934375,1.675009441309467,1.9502770066142368,0.6611595007942218,8,11
香港寄り09:30,5→30,売,2753,-0.004228073485506563,-0.009228073485506562,-1.675009441309467,-1.9502770066142368,-0.6611595007942218,3,11
香港引け16:00,前15→0,買,2749,-0.001479496143925348,-0.006479496143925349,-0.9269109239006049,-0.9104048686179548,-0.4355225121072526,3,11
香港引け16:00,前15→0,売,2749,0.001479496143925348,-0.003520503856074652,0.9269109239006049,0.9104048686179548,0.4355225121072526,8,11
香港引け16:00,前10→0,買,2748,-0.0020550514698548118,-0.007055051469854812,-1.5534525593117985,-0.856573156610795,-1.3039515932753818,3,11
香港引け16:00,前10→0,売,2748,0.0020550514698548118,-0.0029449485301451883,1.5534525593117985,0.856573156610795,1.3039515932753818,8,11
香港引け16:00,前5→0,買,2742,-0.0011357944962071707,-0.006135794496207171,-1.1878074036644626,-1.7577362142625719,-0.10662944694525768,4,11
香港引け16:00,前5→0,売,2742,0.0011357944962071707,-0.0038642055037928294,1.1878074036644626,1.7577362142625719,0.10662944694525768,7,11
香港引け16:00,0→5,買,2745,0.0015414538212365763,-0.003458546178763424,1.1406326023710778,1.4039628784760005,0.3130099264890612,8,11
香港引け16:00,0→5,売,2745,-0.0015414538212365763,-0.006541453821236576,-1.1406326023710778,-1.4039628784760005,-0.3130099264890612,3,11
香港引け16:00,0→10,買,2748,0.001678094221905052,-0.003321905778094948,0.9385369810924621,1.6944471550586488,-0.21244632299796348,6,11
香港引け16:00,0→10,売,2748,-0.001678094221905052,-0.006678094221905052,-0.9385369810924621,-1.6944471550586488,0.21244632299796348,5,11
香港引け16:00,0→15,買,2751,0.0017575785500655813,-0.003242421449934419,0.7961734199101599,1.468977532253538,-0.15898259286792749,7,11
