clock,h,m,k,side,n,gross,net,t,t1,t2,wy,ny,roll
NY,5,30,30,買,2785,0.0038620301411725964,-0.0011379698588274037,1.8289402387707847,0.9614059337122145,1.5725821450740194,7,11,False
NY,5,30,30,売,2785,-0.0038620301411725964,-0.008862030141172596,-1.8289402387707847,-0.9614059337122145,-1.5725821450740194,4,11,False
NY,5,45,30,買,2785,0.003694931789061631,-0.0013050682109383691,1.7709872230232842,0.863199531829949,1.5643761468337236,8,11,False
NY,5,45,30,売,2785,-0.003694931789061631,-0.008694931789061631,-1.7709872230232842,-0.863199531829949,-1.5643761468337236,3,11,False
NY,6,0,30,買,2785,0.0026531924235883753,-0.002346807576411625,1.1387642445236419,1.02508510520652,0.6675767266966688,8,11,False
NY,6,0,30,売,2785,-0.0026531924235883753,-0.007653192423588376,-1.1387642445236419,-1.02508510520652,-0.6675767266966688,3,11,False
NY,6,15,30,買,2785,0.000862830899751821,-0.004137169100248179,0.3923739094844459,1.3107777296382268,-0.5046492853478535,7,11,False
NY,6,15,30,売,2785,-0.000862830899751821,-0.005862830899751821,-0.3923739094844459,-1.3107777296382268,0.5046492853478535,4,11,False
NY,6,30,30,買,2785,-0.0019513859720411625,-0.006951385972041163,-0.8567090472669625,-0.867802340909167,-0.35332930451396544,3,11,False
NY,6,30,30,売,2785,0.0019513859720411625,-0.0030486140279588373,0.8567090472669625,0.867802340909167,0.35332930451396544,8,11,False
NY,6,45,30,買,2785,0.001091682926811705,-0.003908317073188295,0.3660915721400664,-1.3337884023862332,1.4555465551366968,5,11,False
NY,6,45,30,売,2785,-0.001091682926811705,-0.006091682926811705,-0.3660915721400664,1.3337884023862332,-1.4555465551366968,6,11,False
NY,7,0,30,買,2785,0.002387772565383505,-0.002612227434616495,0.9433555278761764,-0.6585492657195293,1.6241841409198263,5,11,False
NY,7,0,30,売,2785,-0.002387772565383505,-0.007387772565383505,-0.9433555278761764,0.6585492657195293,-1.6241841409198263,6,11,False
NY,7,15,30,買,2785,-0.0005736179374311564,-0.0055736179374311565,-0.23819176376297826,-1.1142812903853552,0.6168051556246248,5,11,False
NY,7,15,30,売,2785,0.0005736179374311564,-0.004426382062568844,0.23819176376297826,1.1142812903853552,-0.6168051556246248,6,11,False
NY,7,30,30,買,2785,-0.001477583333853204,-0.006477583333853204,-0.591441224456547,-0.9023454850196002,0.015134237482256752,4,11,False
NY,7,30,30,売,2785,0.001477583333853204,-0.003522416666146796,0.591441224456547,0.9023454850196002,-0.015134237482256752,7,11,False
NY,7,45,30,買,2785,0.00019148244815637576,-0.004808517551843625,0.06551526654487458,0.137596434567862,-0.040152679370224674,5,11,False
NY,7,45,30,売,2785,-0.00019148244815637576,-0.005191482448156376,-0.06551526654487458,-0.137596434567862,0.040152679370224674,6,11,False
NY,8,0,30,買,2785,-0.002334671542419879,-0.007334671542419879,-0.6780866844315139,0.26599195680827814,-1.1660407268850657,6,11,False
NY,8,0,30,売,2785,0.002334671542419879,-0.002665328457580121,0.6780866844315139,-0.26599195680827814,1.1660407268850657,5,11,False
NY,8,15,30,買,2785,0.0023827692041942707,-0.0026172307958057294,0.4662682530552078,0.46996549407126204,0.23124838382578938,7,11,False
NY,8,15,30,売,2785,-0.0023827692041942707,-0.007382769204194271,-0.4662682530552078,-0.46996549407126204,-0.23124838382578938,4,11,False
NY,8,30,30,買,2785,0.005510826729198597,0.0005108267291985972,1.1008692282047552,0.7993216980398071,0.7785914905383572,8,11,False
NY,8,30,30,売,2785,-0.005510826729198597,-0.010510826729198598,-1.1008692282047552,-0.7993216980398071,-0.7785914905383572,3,11,False
NY,8,45,30,買,2785,-0.0003861077032482427,-0.005386107703248243,-0.10269330493859184,-0.0033625885454013566,-0.13186106738764278,6,11,False
NY,8,45,30,売,2785,0.0003861077032482427,-0.004613892296751757,0.10269330493859184,0.0033625885454013566,0.13186106738764278,5,11,False
NY,9,0,30,買,2785,0.000426645097233148,-0.0045733549027668526,0.11502193355849864,0.8801293251756055,-0.5815839757901129,4,11,False
NY,9,0,30,売,2785,-0.000426645097233148,-0.005426645097233148,-0.11502193355849864,-0.8801293251756055,0.5815839757901129,7,11,False
NY,9,15,30,買,2785,-0.005322582178451034,-0.010322582178451034,-1.2286358440145728,-0.7678326986246906,-0.9590264266312776,4,11,False
NY,9,15,30,売,2785,0.005322582178451034,0.00032258217845103354,1.2286358440145728,0.7678326986246906,0.9590264266312776,7,11,False
NY,9,30,30,買,2785,-0.011018144512027078,-0.01601814451202708,-2.2788589248206046,-2.9084964263343664,-0.5434745196741357,2,11,False
NY,9,30,30,売,2785,0.011018144512027078,0.006018144512027077,2.2788589248206046,2.9084964263343664,0.5434745196741357,9,11,False
NY,9,45,30,買,2785,-0.0013612459570276107,-0.0063612459570276106,-0.2751971256943176,-0.9137799474861461,0.35838267421112724,5,11,False
NY,9,45,30,売,2785,0.0013612459570276107,-0.0036387540429723897,0.2751971256943176,0.9137799474861461,-0.35838267421112724,6,11,False
NY,10,0,30,買,2785,0.005091614077906717,9.161407790671695e-05,1.0320081896114306,1.297575683048192,0.3418127287468154,8,11,False
NY,10,0,30,売,2785,-0.005091614077906717,-0.010091614077906718,-1.0320081896114306,-1.297575683048192,-0.3418127287468154,3,11,False
NY,10,15,30,買,2785,-0.00032393002521701597,-0.005323930025217016,-0.07368982514980571,0.11353772990441208,-0.16773644378528424,6,11,False
NY,10,15,30,売,2785,0.00032393002521701597,-0.004676069974782984,0.07368982514980571,-0.11353772990441208,0.16773644378528424,5,11,False
NY,10,30,30,買,2785,0.003340134091516971,-0.0016598659084830292,0.8929984448403505,0.9032170911945661,0.3931546947883391,8,11,False
NY,10,30,30,売,2785,-0.003340134091516971,-0.00834013409151697,-0.8929984448403505,-0.9032170911945661,-0.3931546947883391,3,11,False
NY,10,45,30,買,2785,0.006591639851690718,0.0015916398516907177,1.6836506820067942,2.103410511801996,0.464892161419615,8,11,False
NY,10,45,30,売,2785,-0.006591639851690718,-0.011591639851690719,-1.6836506820067942,-2.103410511801996,-0.464892161419615,3,11,False
NY,11,0,30,買,2785,0.005468207466746012,0.00046820746674601163,1.5111650429764019,1.627527286795611,0.6549895099137332,7,11,False
NY,11,0,30,売,2785,-0.005468207466746012,-0.010468207466746012,-1.5111650429764019,-1.627527286795611,-0.6549895099137332,4,11,False
NY,11,15,30,買,2785,0.00037762725117829367,-0.0046223727488217065,0.11999159381611987,-0.02634634279110176,0.1821030254173448,4,11,False
NY,11,15,30,売,2785,-0.00037762725117829367,-0.005377627251178294,-0.11999159381611987,0.02634634279110176,-0.1821030254173448,7,11,False
NY,11,30,30,買,2785,-0.0032448868250697853,-0.008244886825069785,-1.1161179351673802,-1.669123483125236,-0.04637597700896203,3,11,False
NY,11,30,30,売,2785,0.0032448868250697853,-0.0017551131749302148,1.1161179351673802,1.669123483125236,0.04637597700896203,8,11,False
NY,11,45,30,買,2785,-0.0034701755688566834,-0.008470175568856684,-1.2466227159661747,-0.9086877880635976,-0.8725961752958162,3,11,False
NY,11,45,30,売,2785,0.0034701755688566834,-0.0015298244311433167,1.2466227159661747,0.9086877880635976,0.8725961752958162,8,11,False
NY,12,0,30,買,2785,-0.00459063602925211,-0.00959063602925211,-1.7231869512826876,-0.8545475993066818,-1.5150948131761424,3,11,False
NY,12,0,30,売,2785,0.00459063602925211,-0.0004093639707478903,1.7231869512826876,0.8545475993066818,1.5150948131761424,8,11,False
NY,12,15,30,買,2785,-0.005882487374079816,-0.010882487374079815,-2.3009736028609082,-1.3910723889340872,-1.8350333624795516,2,11,False
NY,12,15,30,売,2785,0.005882487374079816,0.0008824873740798161,2.3009736028609082,1.3910723889340872,1.8350333624795516,9,11,False
NY,12,30,30,買,2785,-0.001098979747771238,-0.006098979747771238,-0.4709739225457044,-0.398170447551394,-0.2765857033358936,4,11,False
NY,12,30,30,売,2785,0.001098979747771238,-0.003901020252228762,0.4709739225457044,0.398170447551394,0.2765857033358936,7,11,False
NY,12,45,30,買,2785,0.00199899434222405,-0.00300100565777595,0.8312815451245816,0.24943507994651265,0.9179130245955763,8,11,False
NY,12,45,30,売,2785,-0.00199899434222405,-0.00699899434222405,-0.8312815451245816,-0.24943507994651265,-0.9179130245955763,3,11,False
NY,13,0,30,買,2785,-0.0037985792483611457,-0.008798579248361145,-1.42446326013558,-0.7540901993908165,-1.2396784789284394,4,11,False
NY,13,0,30,売,2785,0.0037985792483611457,-0.0012014207516388544,1.42446326013558,0.7540901993908165,1.2396784789284394,7,11,False
NY,13,15,30,買,2785,-3.691831647657244e-05,-0.005036918316476573,-0.014307184488270173,-0.059019723475703945,0.028823367222164806,6,11,False
NY,13,15,30,売,2785,3.691831647657244e-05,-0.004963081683523427,0.014307184488270173,0.059019723475703945,-0.028823367222164806,5,11,False
NY,13,30,30,買,2785,0.005056590174557677,5.659017455767693e-05,2.0012261600396832,0.8983348070242941,1.8486587755965058,8,11,False
NY,13,30,30,売,2785,-0.005056590174557677,-0.010056590174557678,-2.0012261600396832,-0.8983348070242941,-1.8486587755965058,3,11,False
NY,13,45,30,買,2785,0.003788865145425653,-0.001211134854574347,1.3134010364780748,0.8329396565246424,1.0170587767572603,8,11,False
NY,13,45,30,売,2785,-0.003788865145425653,-0.008788865145425654,-1.3134010364780748,-0.8329396565246424,-1.0170587767572603,3,11,False
NY,14,0,30,買,2785,0.0008939247840449294,-0.0041060752159550705,0.3092677839568842,-0.08299104934723042,0.5162769982015566,6,11,False
NY,14,0,30,売,2785,-0.0008939247840449294,-0.00589392478404493,-0.3092677839568842,0.08299104934723042,-0.5162769982015566,5,11,False
NY,14,15,30,買,2785,0.0016137653029843057,-0.0033862346970156944,0.5899850909476458,0.19095008953383444,0.6110413820822643,6,11,False
NY,14,15,30,売,2785,-0.0016137653029843057,-0.006613765302984306,-0.5899850909476458,-0.19095008953383444,-0.6110413820822643,5,11,False
NY,14,30,30,買,2785,0.002101929475063521,-0.0028980705249364793,0.8096531538979511,1.1627706735181293,0.08918896981379934,7,11,False
NY,14,30,30,売,2785,-0.002101929475063521,-0.007101929475063521,-0.8096531538979511,-1.1627706735181293,-0.08918896981379934,4,11,False
NY,14,45,30,買,2785,0.0002876092730202741,-0.004712390726979726,0.11411548471659311,0.12732535637816964,0.0433713566328585,4,11,False
NY,14,45,30,売,2785,-0.0002876092730202741,-0.005287609273020274,-0.11411548471659311,-0.12732535637816964,-0.0433713566328585,7,11,False
NY,15,0,30,買,2785,-0.0006360439273131923,-0.005636043927313193,-0.2724979712125531,-1.2938313933845642,0.6555744632522077,3,11,False
NY,15,0,30,売,2785,0.0006360439273131923,-0.0043639560726868075,0.2724979712125531,1.2938313933845642,-0.6555744632522077,8,11,False
NY,15,15,30,買,2785,0.0010278081550214747,-0.0039721918449785254,0.45623879028123016,-0.028789356515734547,0.6025787854866833,5,11,False
NY,15,15,30,売,2785,-0.0010278081550214747,-0.006027808155021475,-0.45623879028123016,0.028789356515734547,-0.6025787854866833,6,11,False
NY,15,30,30,買,2785,0.0006841250482009741,-0.004315874951799026,0.3002357854791081,0.04309640283092267,0.36776441834031964,4,11,False
NY,15,30,30,売,2785,-0.0006841250482009741,-0.005684125048200974,-0.3002357854791081,-0.04309640283092267,-0.36776441834031964,7,11,False
NY,15,45,30,買,2785,-0.0022826748334306493,-0.007282674833430649,-1.3512367238257021,-1.6666513019874718,-0.32528322574209956,4,11,False
NY,15,45,30,売,2785,0.0022826748334306493,-0.002717325166569351,1.3512367238257021,1.6666513019874718,0.32528322574209956,7,11,False
NY,16,0,30,買,2785,-0.0008833036529981903,-0.0058833036529981906,-0.5266538835618771,-0.4711465206080099,-0.2976464186596744,5,11,False
NY,16,0,30,売,2785,0.0008833036529981903,-0.00411669634700181,0.5266538835618771,0.4711465206080099,0.2976464186596744,6,11,False
NY,16,15,30,買,2785,-0.0011105986542710284,-0.006110598654271028,-0.7243907243476322,-0.20295200327447166,-0.7467514483290206,5,11,False
NY,16,15,30,売,2785,0.0011105986542710284,-0.0038894013457289717,0.7243907243476322,0.20295200327447166,0.7467514483290206,6,11,False
NY,16,30,30,買,2785,-0.016493090859544722,-0.021493090859544723,-10.105375240490451,-12.580612260676398,-2.5083220847115033,2,11,False
NY,16,30,30,売,2785,0.016493090859544722,0.011493090859544721,10.105375240490451,12.580612260676398,2.5083220847115033,9,11,False
NY,16,45,30,買,2785,-0.01584753879858056,-0.02084753879858056,-12.678807790436379,-16.209714861809324,-2.5140185822433327,2,11,False
NY,16,45,30,売,2785,0.01584753879858056,0.01084753879858056,12.678807790436379,16.209714861809324,2.5140185822433327,9,11,False
NY,17,0,30,買,2785,0.0,-0.005,,,,0,11,True
NY,17,0,30,売,2785,0.0,-0.005,,,,0,11,True
NY,17,15,30,買,2785,0.0,-0.005,,,,0,11,True
NY,17,15,30,売,2785,0.0,-0.005,,,,0,11,True
NY,17,30,30,買,2785,0.004897598028029088,-0.00010240197197091197,5.013129749224914,7.893916705870763,-0.7768993454159436,7,11,True
NY,17,30,30,売,2785,-0.004897598028029088,-0.009897598028029088,-5.013129749224914,-7.893916705870763,0.7768993454159436,4,11,True
NY,17,45,30,買,2785,0.028962598271725683,0.023962598271725682,15.261100220820362,15.013921993010348,7.788167786889267,11,11,True
NY,17,45,30,売,2785,-0.028962598271725683,-0.03396259827172568,-15.261100220820362,-15.013921993010348,-7.788167786889267,0,11,True
NY,18,0,30,買,2785,0.02917304241970672,0.02417304241970672,13.48980522992644,11.054661607351992,8.724231361130748,11,11,True
NY,18,0,30,売,2785,-0.02917304241970672,-0.03417304241970672,-13.48980522992644,-11.054661607351992,-8.724231361130748,0,11,True
NY,18,15,30,買,2785,0.006818815716967838,0.001818815716967838,4.460300669350818,2.949649060324461,3.3462708228393296,9,11,True
NY,18,15,30,売,2785,-0.006818815716967838,-0.01181881571696784,-4.460300669350818,-2.949649060324461,-3.3462708228393296,2,11,True
NY,18,30,30,買,2785,0.0017340683604881281,-0.003265931639511872,1.0611725050476626,-0.09023876391118385,1.3214174444915054,7,11,True
NY,18,30,30,売,2785,-0.0017340683604881281,-0.006734068360488128,-1.0611725050476626,0.09023876391118385,-1.3214174444915054,4,11,True
NY,18,45,30,買,2785,0.0027019421705325813,-0.002298057829467419,1.5606872556286149,0.13495891203891147,1.830656725189689,8,11,True
NY,18,45,30,売,2785,-0.0027019421705325813,-0.007701942170532581,-1.5606872556286149,-0.13495891203891147,-1.830656725189689,3,11,True
NY,19,0,30,買,2785,0.0046362959343467566,-0.00036370406565324354,2.3795602485849825,1.0076818254667737,2.2014265701575084,9,11,True
NY,19,0,30,売,2785,-0.0046362959343467566,-0.009636295934346756,-2.3795602485849825,-1.0076818254667737,-2.2014265701575084,2,11,True
NY,19,15,30,買,2785,0.004754958197231442,-0.0002450418027685579,2.525882276714292,1.3642714885285008,2.128683991615937,8,11,True
NY,19,15,30,売,2785,-0.004754958197231442,-0.009754958197231442,-2.525882276714292,-1.3642714885285008,-2.128683991615937,3,11,True
NY,19,30,30,買,2784,0.004044880952295051,-0.0009551190477049493,2.2132820445859687,1.4877946479621178,1.6504095352238792,9,11,True
NY,19,30,30,売,2784,-0.004044880952295051,-0.00904488095229505,-2.2132820445859687,-1.4877946479621178,-1.6504095352238792,2,11,True
NY,19,45,30,買,2784,-0.00014056234142574182,-0.005140562341425742,-0.0504869668173837,0.45488048600500425,-0.33329109288009434,7,11,True
NY,19,45,30,売,2784,0.00014056234142574182,-0.004859437658574258,0.0504869668173837,-0.45488048600500425,0.33329109288009434,4,11,True
NY,20,0,30,買,2785,-0.0013814581595648528,-0.006381458159564853,-0.4707332897003488,0.41667243916030916,-0.8785220454349805,4,11,True
NY,20,0,30,売,2785,0.0013814581595648528,-0.003618541840435147,0.4707332897003488,-0.41667243916030916,0.8785220454349805,7,11,True
NY,20,15,30,買,2785,0.00451575654543552,-0.00048424345456448033,1.724652029943691,-0.4179604760744645,2.273245858067896,7,11,True
NY,20,15,30,売,2785,-0.00451575654543552,-0.00951575654543552,-1.724652029943691,0.4179604760744645,-2.273245858067896,4,11,True
NY,20,30,30,買,2785,0.006532954737299935,0.001532954737299935,2.684438139815067,0.563259720668915,2.883781832704298,9,11,True
NY,20,30,30,売,2785,-0.006532954737299935,-0.011532954737299934,-2.684438139815067,-0.563259720668915,-2.883781832704298,2,11,True
NY,20,45,30,買,2785,0.004659062692677927,-0.00034093730732207353,1.502015205238013,0.5069209079257526,1.4908172597439435,8,11,True
NY,20,45,30,売,2785,-0.004659062692677927,-0.009659062692677927,-1.502015205238013,-0.5069209079257526,-1.4908172597439435,3,11,True
NY,21,0,30,買,2785,0.00453441855353979,-0.00046558144646021045,1.3704077071407048,0.5375667502465347,1.292960058275828,7,11,False
NY,21,0,30,売,2785,-0.00453441855353979,-0.00953441855353979,-1.3704077071407048,-0.5375667502465347,-1.292960058275828,4,11,False
NY,21,15,30,買,2785,0.004990217589201599,-9.782410798401218e-06,1.7303751702076118,1.0579804618827036,1.3711369185253879,8,11,False
NY,21,15,30,売,2785,-0.004990217589201599,-0.0099902175892016,-1.7303751702076118,-1.0579804618827036,-1.3711369185253879,3,11,False
NY,21,30,30,買,2785,-0.0010872805769956194,-0.006087280576995619,-0.39592163073199843,0.30120489211212925,-0.6701762916357843,5,11,False
NY,21,30,30,売,2785,0.0010872805769956194,-0.003912719423004381,0.39592163073199843,-0.30120489211212925,0.6701762916357843,6,11,False
NY,21,45,30,買,2785,-0.002562223478611269,-0.0075622234786112685,-1.062387719659223,-0.17363165228177357,-1.1636419661753945,4,11,False
NY,21,45,30,売,2785,0.002562223478611269,-0.0024377765213887312,1.062387719659223,0.17363165228177357,1.1636419661753945,7,11,False
NY,22,0,30,買,2785,0.004407563069938826,-0.0005924369300611739,2.1837579186481175,1.3163714515057559,1.7423123628797026,7,11,False
NY,22,0,30,売,2785,-0.004407563069938826,-0.009407563069938826,-2.1837579186481175,-1.3163714515057559,-1.7423123628797026,4,11,False
NY,22,15,30,買,2785,0.0013256814591856097,-0.0036743185408143904,0.6226740106348727,0.7313093309190173,0.24093977608806835,7,11,False
NY,22,15,30,売,2785,-0.0013256814591856097,-0.006325681459185609,-0.6226740106348727,-0.7313093309190173,-0.24093977608806835,4,11,False
NY,22,30,30,買,2785,-0.004708057915790363,-0.009708057915790363,-2.259808435408667,-2.1954991749451844,-1.2505627691385235,3,11,False
NY,22,30,30,売,2785,0.004708057915790363,-0.0002919420842096374,2.259808435408667,2.1954991749451844,1.2505627691385235,8,11,False
NY,22,45,30,買,2785,-0.0022446284979238617,-0.007244628497923861,-1.099262399996486,-0.5836707735001629,-0.9398661826639116,4,11,False
NY,22,45,30,売,2785,0.0022446284979238617,-0.0027553715020761384,1.099262399996486,0.5836707735001629,0.9398661826639116,7,11,False
NY,23,0,30,買,2785,0.0009232544531560866,-0.004076745546843914,0.5147229511026137,-0.1847236310743378,0.8351980617444326,5,11,False
NY,23,0,30,売,2785,-0.0009232544531560866,-0.005923254453156087,-0.5147229511026137,0.1847236310743378,-0.8351980617444326,6,11,False
NY,23,15,30,買,2785,0.001213060111132497,-0.003786939888867503,0.6861009599063962,-0.03641117008871665,1.0374321686697048,5,11,False
NY,23,15,30,売,2785,-0.001213060111132497,-0.006213060111132497,-0.6861009599063962,0.03641117008871665,-1.0374321686697048,6,11,False
NY,23,30,30,買,2785,-0.0008179206975815002,-0.0058179206975815,-0.47736757710439726,0.08296950644165303,-0.7691031727597615,3,11,False
NY,23,30,30,売,2785,0.0008179206975815002,-0.0041820793024185,0.47736757710439726,-0.08296950644165303,0.7691031727597615,8,11,False
NY,23,45,30,買,2785,-0.0019996997501864175,-0.006999699750186418,-1.2922527521186302,-1.068499814269961,-0.8069702707029371,4,11,False
NY,23,45,30,売,2785,0.0019996997501864175,-0.0030003002498135826,1.2922527521186302,1.068499814269961,0.8069702707029371,7,11,False
NY,0,0,60,買,2785,0.0011237488745217774,-0.0038762511254782227,0.4181174471580271,0.49652545630486733,0.18055090758535877,7,11,False
NY,0,0,60,売,2785,-0.0011237488745217774,-0.006123748874521778,-0.4181174471580271,-0.49652545630486733,-0.18055090758535877,4,11,False
NY,0,15,60,買,2785,0.0003038192069517513,-0.004696180793048249,0.11015451973210151,-0.12547055447018146,0.22521697046267783,7,11,False
NY,0,15,60,売,2785,-0.0003038192069517513,-0.005303819206951751,-0.11015451973210151,0.12547055447018146,-0.22521697046267783,4,11,False
NY,0,30,60,買,2785,0.0017008806621180424,-0.0032991193378819578,0.5727163277860456,0.8276469488144269,0.14527506334507992,7,11,False
NY,0,30,60,売,2785,-0.0017008806621180424,-0.006700880662118042,-0.5727163277860456,-0.8276469488144269,-0.14527506334507992,4,11,False
NY,0,45,60,買,2785,0.0014432341595672625,-0.0035567658404327377,0.4616239044531375,0.8376569556634382,0.019226963700243023,5,11,False
NY,0,45,60,売,2785,-0.0014432341595672625,-0.006443234159567263,-0.4616239044531375,-0.8376569556634382,-0.019226963700243023,6,11,False
NY,1,0,60,買,2785,-0.002473199062598932,-0.007473199062598932,-0.7553094837555825,-0.40052567390459065,-0.6409096644148543,4,11,False
NY,1,0,60,売,2785,0.002473199062598932,-0.0025268009374010683,0.7553094837555825,0.40052567390459065,0.6409096644148543,7,11,False
NY,1,15,60,買,2785,-0.00017219850198787605,-0.005172198501987876,-0.04909823633317593,-0.7450468772971598,0.4886916578781119,6,11,False
NY,1,15,60,売,2785,0.00017219850198787605,-0.004827801498012124,0.04909823633317593,0.7450468772971598,-0.4886916578781119,5,11,False
NY,1,30,60,買,2785,0.0005420770691207565,-0.004457922930879244,0.14521584980547433,-0.9665484142045848,0.9062010390095715,5,11,False
NY,1,30,60,売,2785,-0.0005420770691207565,-0.005542077069120756,-0.14521584980547433,0.9665484142045848,-0.9062010390095715,6,11,False
NY,1,45,60,買,2785,-0.0006193522745117502,-0.00561935227451175,-0.16752828981676246,-1.398785779848416,0.805444059856397,5,11,False
NY,1,45,60,売,2785,0.0006193522745117502,-0.00438064772548825,0.16752828981676246,1.398785779848416,-0.805444059856397,6,11,False
NY,2,0,60,買,2785,0.004421545583223098,-0.000578454416776902,1.2246891502565418,-0.5224384855681369,2.0356070755825058,6,11,False
NY,2,0,60,売,2785,-0.004421545583223098,-0.009421545583223098,-1.2246891502565418,0.5224384855681369,-2.0356070755825058,5,11,False
NY,2,15,60,買,2785,0.005872751884712097,0.0008727518847120967,1.5443583376020802,1.4695571702274497,0.8118705031600784,7,11,False
NY,2,15,60,売,2785,-0.005872751884712097,-0.010872751884712097,-1.5443583376020802,-1.4695571702274497,-0.8118705031600784,4,11,False
NY,2,30,60,買,2785,0.005005100101429321,5.100101429320741e-06,1.4113312001071703,1.3015301710597487,0.7608428361167896,6,11,False
NY,2,30,60,売,2785,-0.005005100101429321,-0.010005100101429321,-1.4113312001071703,-1.3015301710597487,-0.7608428361167896,5,11,False
NY,2,45,60,買,2785,0.009090468575662177,0.004090468575662177,2.536058078895119,2.540327841149792,1.136255417296125,9,11,False
NY,2,45,60,売,2785,-0.009090468575662177,-0.014090468575662176,-2.536058078895119,-2.540327841149792,-1.136255417296125,2,11,False
NY,3,0,60,買,2785,0.003861307320439162,-0.001138692679560838,1.0627690288858822,1.727961609258279,-0.13366763923416264,7,11,False
NY,3,0,60,売,2785,-0.003861307320439162,-0.008861307320439162,-1.0627690288858822,-1.727961609258279,0.13366763923416264,4,11,False
NY,3,15,60,買,2785,0.0027054267037571415,-0.0022945732962428586,0.6923025676629923,1.571227036167937,-0.3045925093667666,7,11,False
NY,3,15,60,売,2785,-0.0027054267037571415,-0.007705426703757142,-0.6923025676629923,-1.571227036167937,0.3045925093667666,4,11,False
NY,3,30,60,買,2785,-0.0008153624382256656,-0.005815362438225666,-0.21981342793423594,1.024516640337142,-0.9823725119837716,5,11,False
NY,3,30,60,売,2785,0.0008153624382256656,-0.004184637561774334,0.21981342793423594,-1.024516640337142,0.9823725119837716,6,11,False
NY,3,45,60,買,2785,-0.0015686259745694834,-0.006568625974569484,-0.4484694669962725,0.8383086232595797,-1.1122067443701737,5,11,False
NY,3,45,60,売,2785,0.0015686259745694834,-0.0034313740254305167,0.4484694669962725,-0.8383086232595797,1.1122067443701737,6,11,False
NY,4,0,60,買,2785,0.0009566539633142535,-0.004043346036685746,0.27788226147999323,1.528827509310749,-0.7497711846251053,7,11,False
NY,4,0,60,売,2785,-0.0009566539633142535,-0.005956653963314254,-0.27788226147999323,-1.528827509310749,0.7497711846251053,4,11,False
NY,4,15,60,買,2785,0.0052797941084497865,0.00027979410844978635,1.6558384776035886,0.9927574624552955,1.3254193652207542,8,11,False
NY,4,15,60,売,2785,-0.0052797941084497865,-0.010279794108449786,-1.6558384776035886,-0.9927574624552955,-1.3254193652207542,3,11,False
NY,4,30,60,買,2785,-0.0007089229561307757,-0.005708922956130776,-0.2314143813017012,0.11783218391612925,-0.39301120470761053,6,11,False
NY,4,30,60,売,2785,0.0007089229561307757,-0.004291077043869224,0.2314143813017012,-0.11783218391612925,0.39301120470761053,5,11,False
NY,4,45,60,買,2785,-0.000127079385538154,-0.005127079385538154,-0.0432073974665923,-0.11578920441982998,0.04082001705894698,7,11,False
NY,4,45,60,売,2785,0.000127079385538154,-0.004872920614461846,0.0432073974665923,0.11578920441982998,-0.04082001705894698,4,11,False
NY,5,0,60,買,2785,0.0005831956232523031,-0.004416804376747697,0.200774115523893,-0.4618495733943595,0.6548863569704587,6,11,False
NY,5,0,60,売,2785,-0.0005831956232523031,-0.005583195623252303,-0.200774115523893,0.4618495733943595,-0.6548863569704587,5,11,False
NY,5,15,60,買,2785,-0.0016299033869625625,-0.006629903386962562,-0.5574529210128806,-0.09488481122418053,-0.6570491737629988,5,11,False
NY,5,15,60,売,2785,0.0016299033869625625,-0.0033700966130374376,0.5574529210128806,0.09488481122418053,0.6570491737629988,6,11,False
NY,5,30,60,買,2785,0.006515795519185011,0.0015157955191850113,2.069362140315145,1.4186729604560528,1.5245357643243955,8,11,False
NY,5,30,60,売,2785,-0.006515795519185011,-0.011515795519185012,-2.069362140315145,-1.4186729604560528,-1.5245357643243955,3,11,False
NY,5,45,60,買,2785,0.004562466365952666,-0.0004375336340473341,1.4790088983712835,1.5528023397993043,0.6992387120404061,8,11,False
NY,5,45,60,売,2785,-0.004562466365952666,-0.009562466365952666,-1.4790088983712835,-1.5528023397993043,-0.6992387120404061,3,11,False
NY,6,0,60,買,2785,0.0007057146462385587,-0.004294285353761441,0.21391739451442865,0.009336392494129736,0.27600731658720173,8,11,False
NY,6,0,60,売,2785,-0.0007057146462385587,-0.005705714646238559,-0.21391739451442865,-0.009336392494129736,-0.27600731658720173,3,11,False
NY,6,15,60,買,2785,0.0019473238534625757,-0.0030526761465374244,0.5362597303304588,-0.28070788975277183,0.9076701797164449,5,11,False
NY,6,15,60,売,2785,-0.0019473238534625757,-0.006947323853462576,-0.5362597303304588,0.28070788975277183,-0.9076701797164449,6,11,False
NY,6,30,60,買,2785,0.0004311098918260866,-0.004568890108173913,0.1287286655265225,-1.1269035158265035,1.0553153530106587,3,11,False
NY,6,30,60,売,2785,-0.0004311098918260866,-0.005431109891826087,-0.1287286655265225,1.1269035158265035,-1.0553153530106587,8,11,False
NY,6,45,60,買,2785,0.0005043085500861663,-0.004495691449913834,0.13650194579158298,-1.7145896103825915,1.6340308921882345,5,11,False
NY,6,45,60,売,2785,-0.0005043085500861663,-0.005504308550086166,-0.13650194579158298,1.7145896103825915,-1.6340308921882345,6,11,False
NY,7,0,60,買,2785,0.0009061088977075793,-0.004093891102292421,0.2578510954164467,-1.107564245646759,1.2432616494014412,4,11,False
NY,7,0,60,売,2785,-0.0009061088977075793,-0.0059061088977075795,-0.2578510954164467,1.107564245646759,-1.2432616494014412,7,11,False
