label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P10|reversal|MA0|BB0|TP30/SL30|TR5-3|both,7682,-5.503994128426206,-5.919258874322654,-2.165251441202892,2,11,-594.8818181819139,-10.75876077414735,-5.796109487385319,0.822647615227393,84.04061442332726,-0.8518224420725135,-6543.7000000010485,-0.8518224420725135,-0.7944466199229587,0.10013055588203418,-0.05737582214955472,-0.5730101230752213,10,reversal,False,False,both,True,-1.2312880765883896,-1.6720666161999052,-0.41550515463936566,-0.30390720390744463
P10|reversal|MA0|BB0|TP30/SL30|TR5-3|long,4676,-3.898100903407209,-4.773707909937071,-0.9305689493734776,2,11,-305.93636363642366,-8.294553009347052,-4.1629097725446105,0.840943571904555,84.88023952095809,-0.7196963216425705,-3365.3000000006596,-0.7196963216425705,-0.7285522071807667,0.09731298774537682,0.008855885538196273,0.09100414799068793,10,reversal,False,False,long,True,-1.1660234321158607,-1.3113142857143347,0.11530398322833087,-0.7519042437434639
P10|reversal|MA0|BB0|TP30/SL30|TR5-3|short,4507,-5.742697435499195,-4.530050914702956,-3.646190190630296,2,11,-475.7181818182362,-9.806049945701714,-6.051486187789432,0.7722727035354092,83.0929664965609,-1.1610605724429994,-5232.900000000598,-1.1610605724429994,-0.8934507457826577,0.17939782159682555,-0.2676098266603417,-1.4917116845585883,10,reversal,False,False,short,True,-1.202899575671894,-1.811633109619732,-1.3881008668244899,-0.16225806451636554
P10|reversal|MA0|BB0|TP20/SL10|TR0-0|both,7080,-4.999031900774803,-5.02586932606588,-2.2624025373867065,0,11,-526.7545454544023,-9.769164420531167,-5.30681910777745,0.8861735753280399,33.347457627118644,-0.8184039548020365,-5794.299999998419,-0.8184039548020365,-0.7490440442345705,0.08288750081802687,-0.06935991056746604,-0.8367957759969189,10,reversal,False,False,both,False,-1.4995656370651593,-0.7172442941669029,-0.2054521276595615,-0.8764818355640491
P10|reversal|MA0|BB0|TP20/SL10|TR0-0|long,3899,-1.9703786842328108,-3.8317982194915903,0.6971041781741314,5,11,-156.28181818174178,-5.536474314632296,-2.2892402549409794,0.9374954551404453,34.64991023339318,-0.44090792510878607,-1719.0999999991568,-0.44090792510878607,-0.4288011172108396,0.1443959969657018,-0.012106807897946492,-0.083844484281806,10,reversal,False,False,long,False,-1.4299219427575462,-0.3790299572035271,0.3737349397590256,-0.33750000000002645
P10|reversal|MA0|BB0|TP20/SL10|TR0-0|short,3850,-5.293540417506256,-3.2821181681879903,-4.161901267543655,0,11,-414.3818181817302,-8.852758351261224,-5.6498275368223245,0.8380912801168168,32.20779220779221,-1.1839480519477998,-4558.199999999029,-1.1839480519477998,-0.976585617467949,0.13489964004281943,-0.2073624344798508,-1.5371607693988691,10,reversal,False,False,short,False,-1.115852613538516,-1.4128388017113669,-0.8530503978779386,-1.5285546415980784
P10|reversal|MA0|BB0|TP20/SL10|TR5-3|both,10011,-13.399661392806504,-10.775117715917903,-8.23269591592104,0,11,-939.1727272726163,-23.393793672764172,-13.783713620658343,0.7264127708820681,65.04844670862052,-1.0319548496652462,-10330.89999999878,-1.0319548496652462,-1.0237027140634551,0.042039438973914794,-0.008252135601791055,-0.1962950934457392,10,reversal,False,False,both,True,-1.1861685214625173,-1.3075975359341694,-0.699999999999881,-1.0031777557099033
P10|reversal|MA0|BB0|TP20/SL10|TR5-3|long,5287,-9.293976486857451,-8.13998543142615,-5.0344145796794,0,11,-460.0636363635822,-16.90276681359753,-9.715895487521147,0.7384461924893961,66.08662757707584,-0.9571968980517125,-5060.699999999404,-0.9571968980517125,-1.04673872186147,0.050505834964865784,0.08954182380975761,1.7729005742019133,10,reversal,False,False,long,True,-1.1908650937687995,-1.2676864244740622,-0.43996175908210855,-1.0558390578997847
P10|reversal|MA0|BB0|TP20/SL10|TR5-3|short,5114,-10.43421022046574,-7.770675022807194,-7.028707033740649,0,11,-521.0636363635753,-17.785885076114205,-10.84012787582856,0.7121701358375159,63.92256550645288,-1.120786077434362,-5731.699999999328,-1.120786077434362,-1.1269063262731476,0.10107924808844604,0.00612024883878548,0.06054901430835892,10,reversal,False,False,short,True,-1.1073915699448886,-1.41060037523439,-1.0485177151119427,-0.9388132295718565
P10|reversal|MA0|BB0|TP10/SL20|TR0-0|both,6827,-6.098005327180302,-4.898370416356478,-3.8466145322258902,0,11,-647.290909091051,-10.759913220863004,-6.352909914008473,0.8528586366660666,65.72432986670572,-1.0429471217228001,-7120.200000001557,-1.0429471217228001,-0.8626695119280278,0.2102537889846768,-0.18027760979477236,-0.8574285898263213,10,reversal,False,False,both,False,-1.3292867981795267,-1.2410499139419475,-0.6285127737226818,-1.117914438502655
