label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P60|breakout|MA1|BB1|TP20/SL10|TR0-0|short,660,0.7486261029727801,-0.15130148462082824,1.1839300783864855,8,11,24.400000000014938,-0.7222964185595603,0.41205572563799553,1.0602009689575134,37.42424242424243,0.40666666666691603,268.4000000001646,0.40666666666691603,-0.9461149898075598,0.4503713904523574,1.352781656474476,3.003702466792415,60,breakout,True,True,short,False,-0.4637450199198458,0.59310344827632,1.3472392638036106,0.7841584158414941
P60|breakout|MA1|BB1|TP20/SL10|TR5-3|both,1497,-1.5595647641780659,-2.644845345538166,0.40387363640783464,4,11,-45.13636363634808,-5.286641671997014,-1.9220635414325398,0.9089658965896857,66.26586506346025,-0.33166332665319215,-496.4999999998287,-0.33166332665319215,-1.1042216120807855,0.17512926659549372,0.7725582854275934,4.41136025089408,60,breakout,True,True,both,True,-0.3946564885494973,-1.4168168168166895,0.9815724815725805,-0.9330472103003206
P60|breakout|MA1|BB1|TP20/SL10|TR5-3|long,822,-0.7269410858228436,-1.9672027754509611,1.0036853081651445,4,11,-15.127272727263652,-3.584035271139801,-1.1444855498642632,0.9416386083053071,67.88321167883211,-0.20243309002420937,-166.3999999999001,-0.20243309002420937,-0.986895968090051,0.18202624770167555,0.7844628780658416,4.309614069238546,60,breakout,True,True,long,True,-0.4015094339621314,-1.0961748633878707,1.0933884297521457,-0.939393939393744
P60|breakout|MA1|BB1|TP20/SL10|TR5-3|short,677,-1.5376344837665161,-1.7047555693607381,-0.5144308593636777,4,11,-29.545454545448134,-4.082216024525127,-1.9797701636520484,0.8751344705701758,64.40177252584934,-0.48005908419487364,-324.99999999992946,-0.48005908419487364,-0.7458335648733188,0.19496136084869053,0.2657744806784451,1.3632161753564729,60,breakout,True,True,short,True,-0.3734615384614314,-1.7841059602647529,0.8175757575758849,-0.9247524752475296
P60|breakout|MA1|BB1|TP10/SL20|TR0-0|both,1380,-0.04843223984782018,-0.196882754595648,0.12414745576948592,4,11,-2.29090909094629,-2.1622383276921897,-0.2625992283406298,0.9971290557782984,69.05797101449276,-0.01826086956551332,-25.20000000040838,-0.01826086956551332,-0.9405702885251026,0.3548478902414367,0.9223094189595893,2.5991683882692795,60,breakout,True,True,both,False,0.11210855949847857,-0.03217993079632703,0.08311688311678844,-0.44757709251103334
P60|breakout|MA1|BB1|TP10/SL20|TR0-0|long,766,0.9926619907149673,0.9860141437733313,0.43416235801838576,8,11,34.118181818161496,-0.6265218732833484,0.7796853305736132,1.0814966015938379,70.88772845953002,0.48994778067855993,375.2999999997769,0.48994778067855993,-0.6743121837732223,0.5839033896506814,1.1642599644517824,1.9939256820349982,60,breakout,True,True,long,False,0.8004098360650906,0.6666666666661781,1.0534482758619395,-1.3468749999999685
P60|breakout|MA1|BB1|TP10/SL20|TR0-0|short,627,-1.1312051287719087,-0.9219284293254599,-0.6825849023331374,5,11,-36.44545454547198,-2.5467517639376673,-1.4378211289021008,0.905796931174614,66.8261562998405,-0.6393939393942447,-400.9000000001914,-0.6393939393942447,-1.31417776970962,0.4576001427363574,0.6747838303153753,1.4746145538336217,60,breakout,True,True,short,False,-0.6074688796685224,-0.9180451127824224,-1.3194805194805639,0.7151515151514293
P60|breakout|MA1|BB1|TP10/SL20|TR5-3|both,1430,-1.2122384844805048,-1.4994772116503927,-0.2218480678404632,3,11,-43.381818181830575,-4.105965490225915,-1.4314427871098905,0.9172217596447155,80.41958041958041,-0.33370629370638877,-477.2000000001359,-0.33370629370638877,-1.2489230936363476,0.1786956951630476,0.9152167999299587,5.121649959697608,60,breakout,True,True,both,True,-0.097188755020323,-1.213114754098535,0.26909547738694406,-0.7244541484714662
P60|breakout|MA1|BB1|TP10/SL20|TR5-3|long,791,-0.19741624320949783,-0.3788672322940894,0.10004440466378757,5,11,-4.945454545461488,-2.4937114904621414,-0.41213416136674036,0.9816166531494739,81.92161820480405,-0.06877370417203058,-54.40000000007619,-0.06877370417203058,-1.0610271004652279,0.42550875212782724,0.9922533962931973,2.331922413654876,60,breakout,True,True,long,True,0.001968503936775227,-0.37751479289957734,0.665690376569014,-1.164341085271185
P60|breakout|MA1|BB1|TP10/SL20|TR5-3|short,651,-1.6000110205078582,-1.3148860494846897,-0.9597220170125975,2,11,-39.71818181818766,-3.5124890548363403,-1.9319745314778072,0.8465509974711756,78.64823348694317,-0.6711213517666117,-436.9000000000642,-0.6711213517666117,-1.080667841015854,0.46872224226581066,0.4095464892492422,0.8737509175359122,60,breakout,True,True,short,True,-0.22811244979945702,-2.1846153846155674,-0.32704402515717346,-0.15699999999982894
