label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P40|reversal|MA1|BB0|TP15/SL15|TR0-0|long,1473,0.8446093550060616,-0.18337920241066,1.3578858270527578,5,11,42.309090909096646,-1.2940855819180397,0.5688144176326286,1.0434218751457855,53.76782077393075,0.31595383570948027,465.40000000006444,0.31595383570948027,-0.3480770471194759,0.2556425265292408,0.6640308828289562,2.597497731868971,40,reversal,True,False,long,False,0.29072398190049403,-0.5145038167938804,1.2591208791209603,-0.3222929936305553
P40|reversal|MA1|BB0|TP15/SL15|TR0-0|short,1314,-0.013024018250251361,-0.29847609891994265,0.23533554772266357,4,11,-0.6545454545419447,-1.9215358212194875,-0.3779602350036715,0.9992630275238789,52.587519025875196,-0.005479452054764338,-7.19999999996034,-0.005479452054764338,-1.0268182507663604,0.2768818613653737,1.021338798711596,3.6887168905724597,40,reversal,True,False,short,False,-0.60408163265305,0.8565217391304919,0.3780104712042333,-0.5727272727272642
P40|reversal|MA1|BB0|TP15/SL15|TR5-3|both,3644,-2.761295806241339,-2.549471916415638,-1.4289565532710773,3,11,-133.26363636369706,-8.19277916868641,-3.0918256179769354,0.8882561897791945,77.11306256860593,-0.40227771679491403,-1465.9000000006668,-0.40227771679491403,-1.0116488598632816,0.13526916385134863,0.6093711430683675,4.504878463934499,40,reversal,True,False,both,True,-0.3150660792953229,-1.06148555708409,0.2994328922493532,-0.9024861878455223
P40|reversal|MA1|BB0|TP15/SL15|TR5-3|long,1939,-2.384118609976671,-2.353284864923721,-1.0046300185633343,4,11,-78.76363636366703,-6.627413374550952,-2.681223831283209,0.8740459679880928,77.51418256833419,-0.4468282619908907,-866.4000000003371,-0.4468282619908907,-1.0805711290241669,0.13808522815893892,0.6337428670332761,4.58950515911684,40,reversal,True,False,long,True,-0.2470881863562565,-1.6316239316241377,0.345254237287982,-0.8788413098238395
P40|reversal|MA1|BB0|TP15/SL15|TR5-3|short,1720,-1.5887557306815143,-1.3976811294213496,-0.8946858778961218,3,11,-53.890909090939026,-5.332892925001839,-2.014842466511182,0.9056321436530439,76.68604651162791,-0.3446511627908889,-592.800000000329,-0.3446511627908889,-1.1098700160741353,0.1523409549822843,0.7652188532832463,5.023067194059755,40,reversal,True,False,short,True,-0.4304267161411514,-0.46031331592705593,0.2083155650317859,-0.8577507598787039
P40|reversal|MA1|BB0|TP30/SL30|TR0-0|both,1839,0.3832970858018936,0.9728833226857884,-0.314930416664547,8,11,43.65454545454463,-0.7906661349441844,0.1516218251895784,1.0187069529716073,51.549755301794455,0.26112017400760834,480.19999999999175,0.26112017400760834,-0.01511693855763695,0.3861252045614973,0.2762371125652453,0.715408135241919,40,reversal,True,False,both,False,0.27536231884056034,1.2300309597523007,0.9740237691002198,-1.7141333333333864
P40|reversal|MA1|BB0|TP30/SL30|TR0-0|long,1060,0.3165505833793939,0.21880475633361557,0.22898297274267862,7,11,26.427272727271895,-0.60733996568891,0.03080296029242469,1.0197701305767126,51.22641509433963,0.27424528301885925,290.69999999999084,0.27424528301885925,0.6698434896465074,0.3961943146895778,-0.39559820662764816,-0.9984954149016584,40,reversal,True,False,long,False,1.8884735202491703,-2.0604166666666752,2.306363636363745,-3.13824884792639
P40|reversal|MA1|BB0|TP30/SL30|TR0-0|short,928,0.3641730260100148,0.5654718727046014,-0.010920727017869034,5,11,30.181818181819924,-0.45163223609077174,0.0121030475204279,1.0260204401529884,51.616379310344826,0.35775862068967634,332.00000000001967,0.35775862068967634,-1.1820687006684394,0.5518203791587643,1.5398273213581157,2.7904502615607316,40,reversal,True,False,short,False,-1.0383561643835513,3.251075268817194,-0.5752727272727345,1.0782857142858318
P40|reversal|MA1|BB0|TP30/SL30|TR5-3|both,3389,-0.09786727932998136,-0.7708105103319244,0.5444933937170353,6,11,-6.609090909130941,-3.771478322450565,-0.3695305056660419,0.9945390901988732,86.86928297432871,-0.02145175568027117,-72.70000000043899,-0.02145175568027117,-0.8075102127470803,0.27588656433576564,0.7860584570668092,2.849208909318769,40,reversal,True,False,both,True,-0.2114845938375909,-0.8003086419753345,0.9047188755017986,-0.33931750741862665
P40|reversal|MA1|BB0|TP30/SL30|TR5-3|long,1850,-0.31489740322907367,-0.9893014017794188,0.5049278274237019,5,11,-15.127272727293716,-3.1491400762584068,-0.6147642968296532,0.9770931417086219,87.02702702702703,-0.08994594594607028,-166.40000000023002,-0.08994594594607028,-0.7023424404814207,0.2705487507670362,0.6123964945353504,2.2635347337555145,40,reversal,True,False,long,True,0.06970740103262847,-1.7011940298507777,1.1944344703768404,-0.8018567639259342
