n,mean,t,ta,tb,wy,yrs,ann,sym,rule,cost
6570,-0.0036351519987739634,-1.173050512003014,-0.02376572303219926,-1.8631993596073873,0.3076923076923077,26,-0.9185749473824976,EURCAD.,水曜買,0.010109684802348435
6570,-0.002720542885806845,-0.8780709646529389,-1.2834339688417369,0.21102814124123664,0.4230769230769231,26,-0.6874602599904217,EURCAD.,水曜売,0.010109684802348435
6570,0.0009110955435562483,0.29195503000583883,0.7547337873604273,-0.4186233731729256,0.5384615384615384,26,0.23022683542940564,EURCAD.,木曜買,0.010109684802348435
6570,-0.007252301761986795,-2.320200549069406,-2.1013735503338373,-1.121490511783435,0.23076923076923078,26,-1.8326008683174326,EURCAD.,木曜売,0.010109684802348435
6570,-0.0020248698147962716,-0.6285587173274325,-0.75057521530261,-0.04127261533624768,0.5384615384615384,26,-0.5116690262773655,EURCAD.,金曜買,0.010109684802348435
6570,-0.004318088429397499,-1.340013276731428,-0.4723020826681239,-1.6153510497947898,0.2692307692307692,26,-1.0911477300439063,EURCAD.,金曜売,0.010109684802348435
6570,-0.0003423171701231467,-0.16723630297958259,-0.12932172195711636,-0.10605388702701586,0.4230769230769231,26,-0.08650091568111831,EURCAD.,月末2日買,0.010109684802348435
6570,-0.0016716466607495312,-0.8155666532551997,-0.515740055164752,-0.6522815101196408,0.5,26,-0.4224122523509393,EURCAD.,月末2日売,0.010109684802348435
6570,-0.004153507639009416,-1.845713488250931,-1.4506415722656587,-1.141895861171185,0.23076923076923078,26,-1.0495594303189177,EURCAD.,月初2日買,0.010109684802348435
6570,0.002139543808136737,0.9526020824247093,0.8903423217585119,0.4003562811330635,0.6538461538461539,26,0.5406462622868602,EURCAD.,月初2日売,0.010109684802348435
6516,-0.011005113954704538,-1.9999680890371399,-1.1853233138825092,-1.6277922456562324,0.3076923076923077,26,-2.758050866494412,EURCHF.,MA5/20,0.012293021680216802
6516,-0.011443501198799227,-2.0852063966175134,-1.5700093538942084,-1.388841284788155,0.3076923076923077,26,-2.8679174542836807,EURCHF.,MA10/50,0.012293021680216802
6516,-0.008947318387930782,-1.6330138337119262,-1.4163919246780499,-0.9168171817520904,0.3076923076923077,26,-2.2423356390675737,EURCHF.,MA20/100,0.012293021680216802
6516,-0.0018708980283749354,-0.3419550872956186,0.04383056908656829,-0.503211325963913,0.4230769230769231,26,-0.46887582895734686,EURCHF.,MA50/200,0.012293021680216802
6516,-0.014754114116223913,-2.6816814364548818,-0.9335692691536479,-2.7895090675220753,0.3076923076923077,26,-3.697607983896729,EURCHF.,モメ20,0.012293021680216802
6516,-0.012024624901161686,-2.191626680026782,-1.6989539275960437,-1.4149320602926532,0.2692307692307692,26,-3.0135559944603645,EURCHF.,モメ60,0.012293021680216802
6516,-0.009206265048949419,-1.6814153278481945,-0.7085895333095439,-1.6306577259968476,0.34615384615384615,26,-2.307231656113629,EURCHF.,モメ120,0.012293021680216802
6516,-0.006207021349163581,-1.1355131763181658,-0.4215249849356503,-1.152247048987859,0.34615384615384615,26,-1.555575042736532,EURCHF.,モメ250,0.012293021680216802
6516,-0.003069252292880852,-1.0959801400374396,-1.7984837990880014,0.6159701134865808,0.3076923076923077,26,-0.7692018438619856,EURCHF.,逆張z1_1日,0.012293021680216802
6516,-0.008058197430626517,-2.872310925665723,-0.6543762785201748,-3.97792773348374,0.23076923076923078,26,-2.019508248383169,EURCHF.,順張z1_1日,0.012293021680216802
6516,0.002443498925630566,0.613492287312673,-0.6327763607928668,2.010116541073392,0.46153846153846156,26,0.6123784230541841,EURCHF.,逆張z1_3日,0.012293021680216802
6516,-0.017809662224310834,-4.469270811762693,-1.687337685050245,-5.438635975756097,0.15384615384615385,26,-4.463375348215745,EURCHF.,順張z1_3日,0.012293021680216802
6516,-0.0021610346772830916,-0.5018738535127363,-0.9652159697575254,0.4890769019552357,0.3076923076923077,26,-0.541588536814484,EURCHF.,逆張z1_5日,0.012293021680216802
6516,-0.015266564376370145,-3.544404338807668,-1.5047101807930163,-3.9904734844881546,0.19230769230769232,26,-3.8260359029395308,EURCHF.,順張z1_5日,0.012293021680216802
6516,-0.018120759758356184,-3.2939661304567136,-1.7134408710653044,-2.902377101110862,0.3076923076923077,26,-4.541341176363417,EURCHF.,ドンチャン20,0.012293021680216802
6516,-0.013645675687918406,-2.490087871124375,-2.3216275603062604,-1.249635936953739,0.23076923076923078,26,-3.4198162608644727,EURCHF.,ドンチャン55,0.012293021680216802
6516,-0.002331116362637736,-1.1965044690180078,-2.679045351153319,1.2445540507349409,0.38461538461538464,26,-0.5842136238056727,EURCHF.,月曜買,0.012293021680216802
6516,-0.005774211350591823,-2.957092123069827,-0.09278077250816198,-4.351093809338164,0.15384615384615385,26,-1.4471061984790896,EURCHF.,月曜売,0.012293021680216802
6516,-0.0010429014872477636,-0.42940114028845805,-0.13850965070337357,-0.6204445324637975,0.38461538461538464,26,-0.261367157342555,EURCHF.,火曜買,0.012293021680216802
6516,-0.007081087763310798,-2.9081510279554426,-1.7842118658629353,-2.727548616012241,0.19230769230769232,26,-1.774629533297429,EURCHF.,火曜売,0.012293021680216802
6516,-0.00347706797463063,-1.829354029489352,-2.1683869036152235,-0.31255451353105673,0.38461538461538464,26,-0.8714067277958919,EURCHF.,水曜買,0.012293021680216802
6516,-0.00462825973859893,-2.4330899839177995,-0.6817320920225403,-2.8883127443299212,0.15384615384615385,26,-1.1599130944888705,EURCHF.,水曜売,0.012293021680216802
6516,-0.007179518567145396,-1.966299611181104,-0.07849528054276775,-2.2122981486374353,0.23076923076923078,26,-1.7992978070584384,EURCHF.,木曜買,0.012293021680216802
6516,-0.0009195886336411649,-0.2521483623172859,-2.177873199005752,0.9418902810881651,0.46153846153846156,26,-0.23046305910791653,EURCHF.,木曜売,0.012293021680216802
6516,-0.0034600301634600027,-1.794190864102036,-0.7257315808567932,-1.9423646725208499,0.23076923076923078,26,-0.8671367901963608,EURCHF.,金曜買,0.012293021680216802
6516,-0.004639077037326557,-2.4036868409399657,-1.9883732686512803,-1.365711392452422,0.11538461538461539,26,-1.1626240759699942,EURCHF.,金曜売,0.012293021680216802
6516,-0.003271378115442413,-2.353777605517943,-2.785520006524122,-0.5210051552721566,0.34615384615384615,26,-0.8198576846239524,EURCHF.,月末2日買,0.012293021680216802
6516,0.0006536890748319315,0.471596286241759,1.4871619499839221,-0.8312785645783749,0.6153846153846154,26,0.16382453890787937,EURCHF.,月末2日売,0.012293021680216802
6516,0.000565745439810551,0.4117886800502021,0.7543268975063772,-0.3479602171237251,0.5384615384615384,26,0.14178451099252126,EURCHF.,月初2日買,0.012293021680216802
6516,-0.003183434480421032,-2.3056144934628167,-1.914533163761196,-1.2861895262815528,0.23076923076923078,26,-0.7978176567085941,EURCHF.,月初2日売,0.012293021680216802
6517,-0.012895143966570358,-2.2056707983689128,-0.9279209482942288,-2.244660437232405,0.23076923076923078,26,-3.232217431928422,EURGBP.,MA5/20,0.008165582674779123
6517,-0.014436658023048124,-2.476020998237237,-1.1676061591665585,-2.3801813017464135,0.2692307692307692,26,-3.618603859084791,EURGBP.,MA10/50,0.008165582674779123
6517,-0.008065036237245112,-1.3893673537609263,-0.11507201915607616,-1.907872784966568,0.34615384615384615,26,-2.0215323522356283,EURGBP.,MA20/100,0.008165582674779123
6517,0.00016389810606778465,0.02835920690495369,0.3926210805939354,-0.37358257068606027,0.5,26,0.04108169066322401,EURGBP.,MA50/200,0.008165582674779123
6517,-0.010303765998103214,-1.7638828652437506,-0.6505834951803228,-1.8928897572187673,0.23076923076923078,26,-2.582678577293793,EURGBP.,モメ20,0.008165582674779123
6517,-0.010800106480016594,-1.854044486838046,-0.4614966322066297,-2.2244672503622147,0.19230769230769232,26,-2.7070882280872337,EURGBP.,モメ60,0.008165582674779123
6517,-0.002715891562154252,-0.46846498967740824,0.16520894576266562,-0.8591926386624321,0.46153846153846156,26,-0.6807486657907383,EURGBP.,モメ120,0.008165582674779123
6517,-0.00592959823375456,-1.0289311120755502,-0.4500641855922954,-1.0195234671940507,0.3076923076923077,26,-1.486276603437631,EURGBP.,モメ250,0.008165582674779123
6517,-0.007061571776038939,-2.080324133975762,-1.6304483260493283,-1.2971094552645626,0.34615384615384615,26,-1.7700101255556067,EURGBP.,逆張z1_1日,0.008165582674779123
6517,0.0004398374790890654,0.12969946948521527,0.2959414301657808,-0.13675446315615697,0.4230769230769231,26,0.11024695581628598,EURGBP.,順張z1_1日,0.008165582674779123
6517,-0.0019626928119410047,-0.4177763718158101,0.1149047563942125,-0.7463011667151942,0.46153846153846156,26,-0.49195650213151987,EURGBP.,逆張z1_3日,0.008165582674779123
6517,-0.006751239836496162,-1.4376582338568797,-1.4027561548920453,-0.59509507475035,0.34615384615384615,26,-1.692224231324826,EURGBP.,順張z1_3日,0.008165582674779123
6517,0.00021570687436657944,0.04042100204316347,-0.07984751977831768,0.14284803468571552,0.6153846153846154,26,0.05406775770180904,EURGBP.,逆張z1_5日,0.008165582674779123
6517,-0.009988255697194437,-1.872160111661937,-1.206096439529153,-1.4485853937407047,0.19230769230769232,26,-2.50359470686985,EURGBP.,順張z1_5日,0.008165582674779123
6517,-0.016542529483579628,-2.838465819051805,-1.256882245131866,-2.8161232081831207,0.19230769230769232,26,-4.14644864017263,EURGBP.,ドンチャン20,0.008165582674779123
6517,-0.01278127295526782,-2.198443467263049,-0.9991611861320421,-2.1500908511960013,0.3076923076923077,26,-3.203675224980012,EURGBP.,ドンチャン55,0.008165582674779123
6517,-0.0023064031759954715,-0.934253664245834,-0.2908189467320539,-1.0865138938736543,0.34615384615384615,26,-0.5781088268447114,EURGBP.,月曜買,0.008165582674779123
6517,-0.0026195061472383224,-1.0609996978623897,-1.0349077459067075,-0.42793139738660857,0.46153846153846156,26,-0.6565892908289285,EURGBP.,月曜売,0.008165582674779123
6517,-0.0044566308141729466,-1.7339522630344733,-0.6159848836066237,-1.918207073590223,0.3076923076923077,26,-1.117071654460196,EURGBP.,火曜買,0.008165582674779123
6517,-0.0004806198198587761,-0.18716629728090564,-0.6660881308693535,0.4699314929822075,0.5384615384615384,26,-0.12046920638537034,EURGBP.,火曜売,0.008165582674779123
6517,-0.005538369565496106,-2.096413982857873,-0.6306705053062276,-2.5315005442001217,0.3076923076923077,26,-1.3882136330130048,EURGBP.,水曜買,0.008165582674779123
6517,0.0006124602422623128,0.23214145352900434,-0.5764005986813426,1.0676437490912778,0.5,26,0.15351551533936547,EURGBP.,水曜売,0.008165582674779123
6517,-0.0021679027188582028,-0.8095229736764183,-0.45172818525986763,-0.6959706951566965,0.5,26,-0.543393154569189,EURGBP.,木曜買,0.008165582674779123
6517,-0.002754226167442946,-1.0283365714579684,-0.8325871212542505,-0.6191508378782882,0.34615384615384615,26,-0.6903573820471414,EURGBP.,木曜売,0.008165582674779123
6517,0.002090722007364448,0.7614148657019799,-0.2550053059216305,1.302210870794878,0.46153846153846156,26,0.5240475123843886,EURGBP.,金曜買,0.008165582674779123
6517,-0.007016631330598242,-2.550713606878012,-1.0388806179729904,-2.5387316520506022,0.46153846153846156,26,-1.758745630058028,EURGBP.,金曜売,0.008165582674779123
6517,-0.004140388717832644,-2.3691897978978775,-2.0836449411636315,-1.183056430560911,0.38461538461538464,26,-1.037804356696744,EURGBP.,月末2日買,0.008165582674779123
6517,0.0026137965759860733,1.496594808431481,1.534424037222496,0.47127060528568526,0.5384615384615384,26,0.6551581648346633,EURGBP.,月末2日売,0.008165582674779123
6517,0.001944803980541427,1.0321695359624654,0.2882373046200114,1.2894800421604165,0.5769230769230769,26,0.4874725977380182,EURGBP.,月初2日買,0.008165582674779123
6517,-0.003471396122387997,-1.837186408145367,-0.8063950225130333,-1.927617236709275,0.38461538461538464,26,-0.8701187896000989,EURGBP.,月初2日売,0.008165582674779123
6545,-0.011553368224598263,-1.3723631227269482,-0.13548651261076297,-2.224918473297475,0.3076923076923077,26,-2.908338270384446,EURJPY.,MA5/20,0.008117892995282492
6545,-0.01224957211092871,-1.4576858628431342,-0.5933373403683045,-1.7071961110903788,0.2692307692307692,26,-3.0835942102318605,EURJPY.,MA10/50,0.008117892995282492
6545,-0.008041060767252346,-0.9592226264919569,0.11952968878193636,-1.8582476843748255,0.4230769230769231,26,-2.0241824123717915,EURJPY.,MA20/100,0.008117892995282492
6545,-0.000561189369262912,-0.06754404007383298,0.4482155221967337,-0.7567023773074046,0.4230769230769231,26,-0.14126863160868186,EURJPY.,MA50/200,0.008117892995282492
6545,-0.006863880201371463,-0.8154424929959364,0.2648073771916319,-1.8237301533106711,0.3076923076923077,26,-1.7278498429990847,EURJPY.,モメ20,0.008117892995282492
6545,0.0026283364584540557,0.31322462525823325,0.7232762048768537,-0.4957143237601384,0.5384615384615384,26,0.6616331584839165,EURJPY.,モメ60,0.008117892995282492
6545,-0.007006235669887711,-0.8373122455144879,-0.09701615097822106,-1.328650460357436,0.34615384615384615,26,-1.7636850945928861,EURJPY.,モメ120,0.008117892995282492
6545,-0.001773204703151274,-0.21385924277593554,-0.2805557297523785,0.0272031426743994,0.4230769230769231,26,-0.4463701839278866,EURJPY.,モメ250,0.008117892995282492
6545,-0.005240023376430228,-1.0413799292798684,-0.30826652729431037,-1.4340386720327207,0.4230769230769231,26,-1.3190751153359939,EURJPY.,逆張z1_1日,0.008117892995282492
6545,-0.004966406255587584,-0.9871030226662445,-0.9066113347850535,-0.4166249039042255,0.4230769230769231,26,-1.2501972670315666,EURJPY.,順張z1_1日,0.008117892995282492
6545,-0.011724151650213548,-1.6666923443901156,-0.936276951639109,-1.5736023374301098,0.2692307692307692,26,-2.9513297134864485,EURJPY.,逆張z1_3日,0.008117892995282492
6545,-0.00446205362537714,-0.6344229176995996,-0.4740346904468332,-0.42956979819159014,0.34615384615384615,26,-1.1232361914651299,EURJPY.,順張z1_3日,0.008117892995282492
6545,-0.014739037072385039,-1.907891838985812,-0.5695187035788835,-2.525156706261562,0.2692307692307692,26,-3.71026913995231,EURJPY.,逆張z1_5日,0.008117892995282492
6545,-0.004303291904035075,-0.5571076285953441,-0.9409452294363172,0.37850479151132804,0.38461538461538464,26,-1.0832709812272907,EURJPY.,順張z1_5日,0.008117892995282492
6545,-0.017138902290621025,-2.0362867335150017,-1.1157158751149776,-1.9707581974885533,0.3076923076923077,26,-4.314389057389023,EURJPY.,ドンチャン20,0.008117892995282492
6545,-0.006085521066550708,-0.7250316860673509,-0.1208354794447591,-1.1006406656868728,0.46153846153846156,26,-1.5319128992528601,EURJPY.,ドンチャン55,0.008117892995282492
6545,-0.002136638479200461,-0.5843587424941356,-2.2166789727120633,2.420752038679839,0.5,26,-0.537857647937193,EURJPY.,月曜買,0.008117892995282492
6545,-0.00507553716380536,-1.3874584237216439,1.0508037261206553,-4.23706714027392,0.34615384615384615,26,-1.2776688745040798,EURJPY.,月曜売,0.008117892995282492
6545,0.00209363855211031,0.5423094924116573,0.4210211789312392,0.3479943317779845,0.6153846153846154,26,0.5270332432139223,EURJPY.,火曜買,0.008117892995282492
6545,-0.009327869778122264,-2.4121009700831992,-1.5303312347845048,-2.0804913520888366,0.19230769230769232,26,-2.348111834531162,EURJPY.,火曜売,0.008117892995282492
6545,0.0025408297299167317,0.7110499410799562,0.3220750180762571,0.7866860976827662,0.6538461538461539,26,0.6396050223963462,EURJPY.,水曜買,0.008117892995282492
6545,-0.009758519268674085,-2.7251325853562873,-1.5443168250363535,-2.5617085042262357,0.19230769230769232,26,-2.4565195620566103,EURJPY.,水曜売,0.008117892995282492
6545,-0.001510008370520904,-0.3851240381562209,1.2126978104085793,-2.3058717689985917,0.5,26,-0.3801155686561277,EURJPY.,木曜買,0.008117892995282492
6545,-0.005702167272484917,-1.453449966927616,-2.347636573612336,0.7519187281693845,0.34615384615384615,26,-1.4354109537851452,EURJPY.,木曜売,0.008117892995282492
6545,-0.00371558150112749,-0.9739428294290415,-0.1348748342434139,-1.459012062886721,0.38461538461538464,26,-0.9353261894184393,EURJPY.,金曜買,0.008117892995282492
6545,-0.003496594141878331,-0.9165714299839341,-1.0384218969456342,-0.1348821198242645,0.4230769230769231,26,-0.8802003330228337,EURJPY.,金曜売,0.008117892995282492
6545,-0.001357760857585399,-0.5347113790471493,-0.34783216248106685,-0.4160987296938578,0.46153846153846156,26,-0.34179018511140147,EURJPY.,月末2日買,0.008117892995282492
6545,-0.0012320261779063633,-0.485219573327727,-0.32031719348064,-0.37204536269533234,0.4230769230769231,26,-0.3101388974768134,EURJPY.,月末2日売,0.008117892995282492
6545,-0.0007805621088408307,-0.32329144047125236,0.6314522255541841,-1.4166102440508779,0.34615384615384615,26,-0.196491500090894,EURJPY.,月初2日買,0.008117892995282492
6545,-0.0018092249266509312,-0.7491367277192977,-1.2930976964773668,0.507641039152418,0.46153846153846156,26,-0.455437582497321,EURJPY.,月初2日売,0.008117892995282492
6440,-0.009015885549857185,-1.2931983323281466,-0.9250241565544259,-0.9179245727723405,0.38461538461538464,26,-2.233165497733858,EURUSD.,MA5/20,0.007867054529059333
6440,0.0026430054030908315,0.3807521666422192,0.0681649506594007,0.5328458080548764,0.46153846153846156,26,0.6546521075348041,EURUSD.,MA10/50,0.007867054529059333
6440,0.0028515330107153915,0.41230891318315993,0.6807062237838648,-0.20136691719786215,0.5,26,0.7063027918848872,EURUSD.,MA20/100,0.007867054529059333
6440,0.0016513726039233951,0.2403142135438282,0.4843638795265247,-0.22555933621078578,0.5384615384615384,26,0.4090322911256385,EURUSD.,MA50/200,0.007867054529059333
6440,-0.00015083485241239737,-0.021638618323697727,0.42186449494798445,-0.5821326773691473,0.4230769230769231,26,-0.03736063267445755,EURUSD.,モメ20,0.007867054529059333
6440,-0.005788286405960379,-0.83450300311524,-0.5827936339281712,-0.6097991987488629,0.34615384615384615,26,-1.4337140174763419,EURUSD.,モメ60,0.007867054529059333
6440,0.006041397453308083,0.8754903418025345,0.46674226674702146,0.8235044665677232,0.5769230769230769,26,1.4964076768963073,EURUSD.,モメ120,0.007867054529059333
6440,-0.005888601779306936,-0.8611342865916699,-1.0639098062938745,-0.04622456150364886,0.4230769230769231,26,-1.4585613637975667,EURUSD.,モメ250,0.007867054529059333
6440,0.004066610656510893,1.0316736639711377,0.8327451629059779,0.6102585070344647,0.5769230769230769,26,1.0072681779973136,EURUSD.,逆張z1_1日,0.007867054529059333
6440,-0.010679446028221212,-2.7068287578259866,-1.9174159410059304,-1.9371828667674726,0.3076923076923077,26,-2.6452166316055616,EURUSD.,順張z1_1日,0.007867054529059333
6440,-0.0014520581854448246,-0.2559017434616575,-0.3228808493820438,-0.0004506704415863205,0.4230769230769231,26,-0.35966364285633445,EURUSD.,逆張z1_3日,0.007867054529059333
6440,-0.007055627345510013,-1.2429030712097964,-0.6313021979430484,-1.2161097728771058,0.46153846153846156,26,-1.7476246194263274,EURUSD.,順張z1_3日,0.007867054529059333
6440,0.0005166162671947281,0.08043995659815198,0.04640156868163115,0.0715136484642678,0.5384615384615384,26,0.12796187541284634,EURUSD.,逆張z1_5日,0.007867054529059333
6440,-0.00993071742542339,-1.5457196870833068,-0.9811333030143072,-1.258289449032298,0.38461538461538464,26,-2.459762316143333,EURUSD.,順張z1_5日,0.007867054529059333
6440,-0.0011908570176587233,-0.17077787224538318,0.2629432757876385,-0.6204012012545563,0.6153846153846154,26,-0.29496612283547125,EURUSD.,ドンチャン20,0.007867054529059333
6440,-0.0018562743858076597,-0.26811100062517684,-0.3679070296324236,0.035739413702478934,0.38461538461538464,26,-0.45978488633082254,EURUSD.,ドンチャン55,0.007867054529059333
6440,-0.005557176778415169,-1.9648395250302728,-2.1617876518103585,-0.3826222821429216,0.34615384615384615,26,-1.3764699404997576,EURUSD.,月曜買,0.007867054529059333
6440,0.0008541963619457219,0.30237135679269284,1.1295473510794092,-1.0140776098450945,0.5,26,0.21157786811270957,EURUSD.,月曜売,0.007867054529059333
6440,-0.0015603236136155262,-0.5040278682745462,0.6748908364426955,-1.803051132257594,0.4230769230769231,26,-0.3864801566032306,EURUSD.,火曜買,0.007867054529059333
6440,-0.0031499709248079956,-1.0172812580185495,-1.6067812912589887,0.49604323995283567,0.46153846153846156,26,-0.7802235675293651,EURUSD.,火曜売,0.007867054529059333
6440,-0.0005223753882192398,-0.16651079446345704,0.37816169331265437,-0.7437009805581893,0.46153846153846156,26,-0.12938836538968876,EURUSD.,水曜買,0.007867054529059333
6440,-0.004180605028250209,-1.3318726051995267,-1.3325738798459679,-0.46324486797961256,0.38461538461538464,26,-1.0355037069973592,EURUSD.,水曜売,0.007867054529059333
6440,-0.00020920196909522868,-0.06343822412747158,0.6424453030538091,-0.852834650328505,0.4230769230769231,26,-0.05181771849897198,EURUSD.,木曜買,0.007867054529059333
6440,-0.004508406691282368,-1.366335609573504,-1.5825329396754497,-0.24754415471410285,0.38461538461538464,26,-1.1166976573791711,EURUSD.,木曜売,0.007867054529059333
6440,-0.003646631267590424,-1.125780986576636,0.04030577909031326,-1.952569823663095,0.4230769230769231,26,-0.9032425139723974,EURUSD.,金曜買,0.007867054529059333
6440,-0.0010709773927871714,-0.330748841876578,-0.9457563340348754,0.7283339676606834,0.46153846153846156,26,-0.26527286190574567,EURUSD.,金曜売,0.007867054529059333
6440,0.0010579673157360705,0.52462781756892,0.7100353768245107,-0.07442781307569826,0.46153846153846156,26,0.2620503658977035,EURUSD.,月末2日買,0.007867054529059333
6440,-0.002528990385687499,-1.2519566112880256,-1.166635125169107,-0.5301044092736272,0.4230769230769231,26,-0.626411464762596,EURUSD.,月末2日売,0.007867054529059333
6440,-0.0017034558389630052,-0.7571803508233795,-0.3025996593044767,-0.8812910874835671,0.34615384615384615,26,-0.4219329078046827,EURUSD.,月初2日買,0.007867054529059333
6440,0.0002324327690115765,0.1033757717525158,-0.10377255138994142,0.3247212252812801,0.6538461538461539,26,0.05757180893979035,EURUSD.,月初2日売,0.007867054529059333
6545,-0.012435394670491777,-1.796792932309299,-0.455664714430463,-2.2320065939457847,0.38461538461538464,26,-3.1303714660911006,GBPCAD.,MA5/20,0.01500392726030906
6545,-0.017303557536403787,-2.504060385766106,-2.20526087974254,-1.275432153553706,0.2692307692307692,26,-4.355837849067798,GBPCAD.,MA10/50,0.01500392726030906
6545,-0.005469998272729128,-0.7949946281527064,-0.6847535779426331,-0.42347647985686715,0.5384615384615384,26,-1.3769668728850801,GBPCAD.,MA20/100,0.01500392726030906
6545,-0.011712220465419485,-1.7106519043035509,-1.0052706327433312,-1.449712459958607,0.38461538461538464,26,-2.948326267160403,GBPCAD.,MA50/200,0.01500392726030906
6545,-0.011694582828403095,-1.6893153767155853,-0.8409110807804838,-1.6152381192328777,0.3076923076923077,26,-2.943886331226854,GBPCAD.,モメ20,0.01500392726030906
6545,-0.013979969337730226,-2.0257228612137665,-0.49255991819737477,-2.534885911112777,0.38461538461538464,26,-3.5191884352093945,GBPCAD.,モメ60,0.01500392726030906
6545,-0.0066505720601972,-0.967686829551195,-0.7311182518452706,-0.6338323931038623,0.4230769230769231,26,-1.674153620538101,GBPCAD.,モメ120,0.01500392726030906
6545,-0.01382862932332645,-2.022930409997757,-1.457197761533222,-1.4064189595612528,0.38461538461538464,26,-3.4810914969681366,GBPCAD.,モメ250,0.01500392726030906
6545,0.003108168562763055,0.7658647264099541,0.811513192467548,0.22356874257628512,0.6153846153846154,26,0.7824216632032394,GBPCAD.,逆張z1_1日,0.01500392726030906
6545,-0.014770177859857571,-3.633304396482084,-2.7009583806403055,-2.433547911933302,0.15384615384615385,26,-3.7181082343372216,GBPCAD.,順張z1_1日,0.01500392726030906
6545,-0.0007084031469315166,-0.1243696421701035,0.21859169111552634,-0.46189033646410727,0.4230769230769231,26,-0.1783268691025667,GBPCAD.,逆張z1_3日,0.01500392726030906
6545,-0.013386030753698139,-2.34774172915899,-1.8418738883337604,-1.456251450921296,0.23076923076923078,26,-3.369675818575165,GBPCAD.,順張z1_3日,0.01500392726030906
6545,0.0024203054499662264,0.379579359480669,0.6782949730826935,-0.2116417556578087,0.6153846153846154,26,0.6092653526934231,GBPCAD.,逆張z1_5日,0.01500392726030906
6545,-0.017801577595591735,-2.7899489915742945,-2.2877676565660936,-1.6162242689475026,0.2692307692307692,26,-4.481204821659532,GBPCAD.,順張z1_5日,0.01500392726030906
6545,-0.009533977070127873,-1.3787561971517797,-1.0587701178529738,-0.8832031967738316,0.34615384615384615,26,-2.3999953816918027,GBPCAD.,ドンチャン20,0.01500392726030906
6545,-0.004137122795350524,-0.5990235340981811,0.1582267228396938,-1.103113454842909,0.5,26,-1.0414411036757352,GBPCAD.,ドンチャン55,0.01500392726030906
6545,-0.005517434858894772,-1.898800647640826,-2.3675774832866368,-0.12999003368452886,0.38461538461538464,26,-1.3889081212102414,GBPCAD.,月曜買,0.01500392726030906
6545,-0.002855634847399464,-0.9835470466776192,0.4844052514905647,-2.1027611736989567,0.34615384615384615,26,-0.7188511567780576,GBPCAD.,月曜売,0.01500392726030906
6545,-0.002643026814909381,-0.8705074313572124,-0.9817738532974134,-0.15708541274210958,0.38461538461538464,26,-0.6653311732146883,GBPCAD.,火曜買,0.01500392726030906
6545,-0.005730042891384857,-1.8856335371290802,-0.7624939028292516,-2.084494914517893,0.34615384615384615,26,-1.4424281047736105,GBPCAD.,火曜売,0.01500392726030906
6545,-0.0008043213376972327,-0.2570555887263344,-0.007280714368132315,-0.3866833217011548,0.5,26,-0.20247242904724544,GBPCAD.,水曜買,0.01500392726030906
6545,-0.0075687483685970055,-2.4146586905471774,-1.7508035941412745,-1.6675928870102175,0.34615384615384615,26,-1.9052868489410533,GBPCAD.,水曜売,0.01500392726030906
6545,-0.0005063993710025657,-0.16559348530325138,0.5817964736190119,-0.8953598748727041,0.5384615384615384,26,-0.12747630320045336,GBPCAD.,木曜買,0.01500392726030906
6545,-0.007847495366498631,-2.5610074066339834,-2.4084334882813083,-1.1496029584082275,0.23076923076923078,26,-1.9754560451435976,GBPCAD.,木曜売,0.01500392726030906
6545,-0.005800433386158074,-1.7271242056505074,-1.0924576983688865,-1.3705174663542443,0.4230769230769231,26,-1.4601475581694072,GBPCAD.,金曜買,0.01500392726030906
6545,-0.002559853007607469,-0.7627768631197688,-0.5728246000829729,-0.5036143403933196,0.4230769230769231,26,-0.6443937667227261,GBPCAD.,金曜売,0.01500392726030906
6545,0.0032279593729182352,1.5725070963986072,1.4937367518248592,0.6761882760598609,0.6153846153846154,26,0.8125766959903788,GBPCAD.,月末2日買,0.01500392726030906
6545,-0.0057184846536047764,-2.7778433932418074,-2.288847373248364,-1.599689362959186,0.34615384615384615,26,-1.4395185406862796,GBPCAD.,月末2日売,0.01500392726030906
6545,-0.0067109884505887115,-2.9071025930175463,-1.7209800780429265,-2.5714413571783354,0.38461538461538464,26,-1.6893622849655048,GBPCAD.,月初2日買,0.01500392726030906
6545,0.00422504802162419,1.8392534184168714,1.0566509932388541,1.67230654363685,0.5384615384615384,26,1.0635745885203969,GBPCAD.,月初2日売,0.01500392726030906
6516,-0.020212155907820665,-2.63036500453241,-1.1124979361002225,-2.6192995848752423,0.23076923076923078,26,-5.065477226744595,GBPCHF.,MA5/20,0.01880755501866502
6516,-0.021648991765707976,-2.824956419574251,-0.8693212121194588,-3.138703029078252,0.3076923076923077,26,-5.425570397898199,GBPCHF.,MA10/50,0.01880755501866502
6516,-0.01965259844969324,-2.5739190721940752,-0.3281945708228651,-3.318088328999989,0.23076923076923078,26,-4.925243519161584,GBPCHF.,MA20/100,0.01880755501866502
6516,-0.011201872792282208,-1.4712904106006977,0.19043371924351055,-2.267449507245929,0.4230769230769231,26,-2.807361658250419,GBPCHF.,MA50/200,0.01880755501866502
6516,-0.015288892530076481,-1.9908734852374375,-1.1854441407587297,-1.6331590524172672,0.2692307692307692,26,-3.8316316817683993,GBPCHF.,モメ20,0.01880755501866502
