label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,smas,bb,mtf,tp,sl,trail,dirn
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL20|TR0-0|long",419,-0.33327116364293313,-0.8518306471000512,0.30853544356443996,6,11,-12.354545454547337,-1.1581355875022301,-0.7813410422131715,0.9673889568785486,51.07398568019092,-0.32434367541770975,-135.90000000002038,"(5, 20, 60)",2.5,False,20,20,False,long
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL20|TR0-0|short",315,-1.4153955685119912,-0.44974347238890827,-1.5445571029942595,3,11,-44.56363636363656,-2.143498554126656,-1.7846915318193721,0.8525226390685614,48.25396825396825,-1.5561904761904821,-490.20000000000186,"(5, 20, 60)",2.5,False,20,20,False,short
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL20|TR5-3|both",768,-1.388703002658236,-1.7683543442132246,-0.21987561433134822,5,11,-39.75454545455037,-3.3422665000619554,-1.7552141780736032,0.8733785035904388,78.25520833333334,-0.5694010416667367,-437.3000000000538,"(5, 20, 60)",2.5,False,20,20,True,both
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL20|TR5-3|long",445,-0.3744512236736399,-0.7439646535039591,0.1760096600513254,4,11,-7.772727272731172,-1.9375521692570672,-0.8326824747506,0.9538336933045115,79.7752808988764,-0.1921348314607702,-85.50000000004275,"(5, 20, 60)",2.5,False,20,20,True,long
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL20|TR5-3|short",334,-1.6767987524963905,-1.2998159450938438,-1.0696105246227383,4,11,-32.74545454545565,-2.916709228669669,-2.0632749850316916,0.7807935735150825,76.34730538922156,-1.078443113772491,-360.200000000012,"(5, 20, 60)",2.5,False,20,20,True,short
"SMA5/20/60|BB20,2.5|MTF0|TP15/SL15|TR0-0|both",718,-1.7665991060422443,-1.318733097409997,-1.1799269467377418,3,11,-64.46363636363714,-3.1968083125983937,-2.1234763990213597,0.8759056385845818,49.30362116991643,-0.9876044568245238,-709.1000000000081,"(5, 20, 60)",2.5,False,15,15,False,both
"SMA5/20/60|BB20,2.5|MTF0|TP15/SL15|TR0-0|long",427,-1.7352213577648017,-1.2885340794766935,-1.168472289021017,3,11,-49.200000000000884,-2.834571192331777,-2.1534271839197174,0.8433483848558552,48.24355971896955,-1.2674473067915912,-541.2000000000095,"(5, 20, 60)",2.5,False,15,15,False,long
"SMA5/20/60|BB20,2.5|MTF0|TP15/SL15|TR0-0|short",319,-0.8858327508705013,-0.49360691233784637,-0.7646978828028981,3,11,-21.481818181818262,-1.8419134819849647,-1.227790939548096,0.9054118965655302,50.15673981191222,-0.7407523510971809,-236.3000000000007,"(5, 20, 60)",2.5,False,15,15,False,short
"SMA5/20/60|BB20,2.5|MTF0|TP15/SL15|TR5-3|both",773,-2.5100370299448955,-2.454810968352999,-1.1398388447132317,2,11,-60.87272727274099,-4.829739522091287,-2.88308511135664,0.7982403278292977,72.70375161707634,-0.8662354463132609,-669.6000000001507,"(5, 20, 60)",2.5,False,15,15,True,both
"SMA5/20/60|BB20,2.5|MTF0|TP15/SL15|TR5-3|long",447,-1.4265132687247046,-1.4657084083313987,-0.5969366902154133,3,11,-25.55454545455476,-3.2482089749545637,-1.8661553384251552,0.8453625261304364,74.04921700223713,-0.6288590604029134,-281.1000000001023,"(5, 20, 60)",2.5,False,15,15,True,long
"SMA5/20/60|BB20,2.5|MTF0|TP15/SL15|TR5-3|short",334,-2.082494459292905,-1.8698813780554047,-1.0731017503182865,3,11,-34.13636363636828,-3.5571626587378833,-2.417432564534684,0.7524393459915368,71.25748502994011,-1.1242514970061406,-375.500000000051,"(5, 20, 60)",2.5,False,15,15,True,short
"SMA5/20/60|BB20,2.5|MTF0|TP30/SL30|TR0-0|both",656,0.761560439675417,0.23330506470788998,0.802782700047916,7,11,50.34545454545723,0.039894739271759405,0.4482076378868164,1.063657367495433,53.20121951219512,0.8442073170732161,553.8000000000297,"(5, 20, 60)",2.5,False,30,30,False,both
"SMA5/20/60|BB20,2.5|MTF0|TP30/SL30|TR0-0|long",405,1.2833354973820381,-0.030872044647829066,1.6894082940233737,7,11,67.25454545454794,0.7227495065432633,0.9029200691491065,1.1417105641222132,54.32098765432099,1.826666666666734,739.8000000000272,"(5, 20, 60)",2.5,False,30,30,False,long
"SMA5/20/60|BB20,2.5|MTF0|TP30/SL30|TR0-0|short",303,-1.529158631003167,-0.6229357175256439,-1.5126271650755898,3,11,-67.14545454545433,-2.030267183772937,-1.8659394187344442,0.8344540075309327,48.18481848184818,-2.43762376237623,-738.5999999999976,"(5, 20, 60)",2.5,False,30,30,False,short
"SMA5/20/60|BB20,2.5|MTF0|TP30/SL30|TR5-3|both",764,-0.2716087007611434,-0.7647361498882591,0.3570569821365225,6,11,-9.663636363649102,-1.8351292806052282,-0.6073785392433061,0.9701051802688174,84.29319371727748,-0.13913612565463324,-106.30000000013979,"(5, 20, 60)",2.5,False,30,30,True,both
"SMA5/20/60|BB20,2.5|MTF0|TP30/SL30|TR5-3|long",445,0.793938092745099,-0.48530934556096783,1.5775059108895402,6,11,20.71818181817327,-0.4475127846634062,0.363102874992307,1.125904646152093,86.06741573033709,0.5121348314604635,227.89999999990624,"(5, 20, 60)",2.5,False,30,30,True,long
"SMA5/20/60|BB20,2.5|MTF0|TP30/SL30|TR5-3|short",333,-1.2991840662349838,-0.5382200339397465,-1.2731833796010086,5,11,-31.55454545455,-2.295459895768473,-1.6905055131059832,0.8079455541415117,81.98198198198197,-1.042342342342492,-347.1000000000498,"(5, 20, 60)",2.5,False,30,30,True,short
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL10|TR0-0|both",735,-2.04066004319196,-1.6722762414335157,-1.2287948451529307,3,11,-68.93636363634627,-3.6216808115451493,-2.4926046074656236,0.8572907256850633,32.7891156462585,-1.0317006802718482,-758.2999999998085,"(5, 20, 60)",2.5,False,20,10,False,both
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL10|TR0-0|long",430,-1.1518703268102002,-1.9379889596923014,0.18016818174548038,3,11,-30.690909090900785,-2.331435061242131,-1.7136842841599698,0.8899321857068577,33.48837209302326,-0.785116279069554,-337.5999999999082,"(5, 20, 60)",2.5,False,20,10,False,long
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL10|TR0-0|short",324,-1.8865261404248284,0.006036743939843268,-2.8215172227764884,3,11,-42.445454545444996,-2.9307251320765566,-2.345866948081644,0.8045298501214436,31.48148148148148,-1.4410493827157245,-466.8999999998947,"(5, 20, 60)",2.5,False,20,10,False,short
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL10|TR5-3|both",783,-2.8378353228238122,-2.283091583923185,-1.776096802293757,4,11,-61.22727272726581,-5.466345958593648,-3.352195436162159,0.7850165985699827,62.83524904214559,-0.8601532567048835,-673.4999999999238,"(5, 20, 60)",2.5,False,20,10,True,both
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL10|TR5-3|long",448,-1.594730416141481,-1.2080651826140434,-1.0633563676241096,3,11,-25.772727272725774,-3.6168495515130696,-2.176587088010534,0.8349825378346926,64.28571428571429,-0.632812499999963,-283.49999999998346,"(5, 20, 60)",2.5,False,20,10,True,long
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL10|TR5-3|short",338,-2.438561511309319,-1.6177354572891993,-1.8228305022754765,3,11,-34.59090909090367,-4.156745530798947,-2.944965121275288,0.7310573932711624,61.24260355029586,-1.1257396449702377,-380.4999999999403,"(5, 20, 60)",2.5,False,20,10,True,short
"SMA5/20/60|BB20,2.5|MTF0|TP10/SL20|TR0-0|both",735,-1.97798909732077,-0.8302024050822431,-1.9459057712349759,2,11,-68.39090909092542,-3.5270080057255675,-2.2149991998406815,0.8550705093626815,65.71428571428571,-1.0235374149662302,-752.3000000001791,"(5, 20, 60)",2.5,False,10,20,False,both
"SMA5/20/60|BB20,2.5|MTF0|TP10/SL20|TR0-0|long",434,-1.4233411483337788,-0.5550995143482443,-1.420534242072557,4,11,-37.33636363637249,-2.6312006312971534,-1.7364900197541884,0.8649856997271094,65.89861751152074,-0.9463133640555234,-410.70000000009713,"(5, 20, 60)",2.5,False,10,20,False,long
"SMA5/20/60|BB20,2.5|MTF0|TP10/SL20|TR0-0|short",325,-1.4130208068276444,-0.723941120015012,-1.2761469902493099,4,11,-32.800000000008374,-2.4314048556289314,-1.6440198789982734,0.8441670625836409,65.53846153846153,-1.1101538461541287,-360.8000000000918,"(5, 20, 60)",2.5,False,10,20,False,short
"SMA5/20/60|BB20,2.5|MTF0|TP10/SL20|TR5-3|both",768,-2.834784564581123,-2.681156194111139,-1.3339924904141736,3,11,-75.69090909091675,-4.926278329330679,-3.0435716695294173,0.7589182302524617,78.25520833333334,-1.0841145833334427,-832.600000000084,"(5, 20, 60)",2.5,False,10,20,True,both
"SMA5/20/60|BB20,2.5|MTF0|TP10/SL20|TR5-3|long",445,-1.4883592124458613,-1.3532740096060771,-0.7641533987442527,3,11,-28.727272727277466,-3.167796115218253,-1.7704647396645254,0.8293736501079597,79.7752808988764,-0.7101123595506788,-316.00000000005207,"(5, 20, 60)",2.5,False,10,20,True,long
"SMA5/20/60|BB20,2.5|MTF0|TP10/SL20|TR5-3|short",334,-2.587144905592922,-1.9877657025225623,-1.6685647073636907,4,11,-47.827272727275684,-3.8918977127200938,-2.8403654043296473,0.6798320350535302,76.34730538922156,-1.5751497005989,-526.1000000000325,"(5, 20, 60)",2.5,False,10,20,True,short
"SMA25/75/200|BB20,2.5|MTF1|TP20/SL20|TR0-0|both",2182,-0.2487614290511455,0.36045666502879387,-0.6708297130156776,3,11,-20.88181818181842,-2.1503002641451014,-0.5256382737967747,0.9893093176952429,51.69569202566453,-0.10527039413382264,-229.70000000000098,"(25, 75, 200)",2.5,True,20,20,False,both
