n,mean,t,ta,tb,wy,yrs,ann,sym,rule,cost,swl,sws,frm
3775,-0.03275770123530378,-3.326748107355966,-1.943733876340906,-2.83371443267222,0.0,16,-7.728770135204485,IT40Cash,水曜売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.012398040518334255,-1.1660455068531625,-0.1607491239725705,-1.5066820278610356,0.5,16,-2.925162684794488,IT40Cash,木曜買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.005236358171601726,-0.49279068736071346,-0.9974967877736117,0.32054310974488454,0.375,16,-1.2354532561122817,IT40Cash,木曜売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.008100614519835259,-0.8115643690429899,-0.14271872714248646,-1.0903428068647858,0.3125,16,-1.9112387382736313,IT40Cash,金曜買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.009270232559622015,-0.9286416474410505,-0.9998079004888827,-0.2535143230029595,0.4375,16,-2.1871954945358194,IT40Cash,金曜売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.00184687484232223,0.2897341758134048,0.3705012129182301,-0.023610204175740706,0.5,16,0.4357470331104015,IT40Cash,月末2日買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.007515982095895488,-1.1758518795589006,-0.9155644519231549,-0.7417755350164675,0.375,16,-1.7733020257503416,IT40Cash,月末2日売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.0011692020101198434,-0.15862314936495164,-1.4025473308103233,1.5252444321200729,0.5,16,-0.27585859926265044,IT40Cash,月初2日買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.004499905243453414,-0.609690598460725,0.9051974880945008,-2.128169509758011,0.5,16,-1.0616963933772896,IT40Cash,月初2日売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.015223386503038642,0.6745116092028415,0.11742042835773121,0.8831598181752083,0.6875,16,3.5917677530606844,IT40Cash,常時買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.045808374597372886,-2.029678325320281,-1.024041202026546,-1.9028178794065511,0.1875,16,-10.80791338156767,IT40Cash,常時売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
