n,win,pf,tot,a,b,e3,e4,wy,worst,dd,y10,n10,pf10,win10,worst10,dd10,wy10,hold,tp,stop,rsith,kind,lab,beat4,beat4dd,rank26,rank10
731,45.55403556771546,1.0337943832532588,43.28435043515735,-77.54960001468962,120.83395044984694,52.97467460178195,89.43431642577508,13,-66.69025130000004,-144.12253469066852,142.40899102755705,332,1.2877990236388321,47.59036144578313,-15.529866668103047,-41.968,6,5,5.0,6.0,60.0,grid,H5 TP5.0 ST6.0 RSI60 grid,False,False,457.5,412.5
731,45.55403556771546,1.0337943832532588,43.28435043515735,-77.54960001468962,120.83395044984694,52.97467460178195,89.43431642577508,13,-66.69025130000004,-144.12253469066852,142.40899102755705,332,1.2877990236388321,47.59036144578313,-15.529866668103047,-41.968,6,5,5.0,6.0,,grid,H5 TP5.0 ST6.0 RSI∞ grid,False,False,457.5,412.5
761,48.0946123521682,1.0910968870698472,117.88252452320052,-26.761033501561638,144.64355802476211,23.60080817739697,133.63674980737517,14,-65.24705130000001,-130.0565608267975,157.2375579847721,351,1.2991602646071152,50.427350427350426,-28.055083298303025,-49.81,7,5,5.0,,50.0,grid,H5 TP5.0 ST∞ RSI50 grid,False,False,316.0,360.0
727,45.11691884456671,1.0303910269921666,39.12705051758555,-65.55396671066156,104.68101722824716,36.01879131978199,99.68991647937516,14,-67.89705130000002,-145.28210140144034,135.70870779915714,331,1.26752932287503,46.82779456193353,-34.40041666810303,-54.91874999610302,7,5,5.0,,55.0,grid,H5 TP5.0 ST∞ RSI55 grid,False,False,464.0,432.0
724,45.16574585635359,1.0151640514616789,19.32255057548555,-62.303966728161534,81.6265173036471,29.248791319781997,79.77091642937513,13,-67.89705130000002,-145.16760129354034,109.01970774915712,330,1.2155384510867842,46.36363636363636,-34.40041666810303,-54.91874999610302,6,5,5.0,,60.0,grid,H5 TP5.0 ST∞ RSI60 grid,False,False,483.5,480.5
724,45.16574585635359,1.0151640514616789,19.32255057548555,-62.303966728161534,81.6265173036471,29.248791319781997,79.77091642937513,13,-67.89705130000002,-145.16760129354034,109.01970774915712,330,1.2155384510867842,46.36363636363636,-34.40041666810303,-54.91874999610302,6,5,5.0,,,grid,H5 TP5.0 ST∞ RSI∞ grid,False,False,483.5,480.5
881,41.43019296254257,1.0899488044186163,118.55583198374575,-39.1649578766108,157.72078986035655,56.70829974125379,110.26479657847996,17,-39.334487405138326,-108.03631378934635,166.97309631973374,406,1.304710989546105,45.566502463054185,0.5525333011319388,-35.07799997311998,10,5,7.0,2.0,50.0,grid,H5 TP7.0 ST2.0 RSI50 grid,False,False,315.0,327.0
834,37.76978417266187,1.008218938500524,10.999832209097862,-52.442081206825726,63.4419134159236,29.96861630701674,72.99611324247998,13,-38.63136656245006,-170.91682187709267,102.96472954949671,377,1.182628836993013,40.58355437665783,-24.60148333446005,-60.43194325806305,7,5,7.0,2.0,55.0,grid,H5 TP7.0 ST2.0 RSI55 grid,False,False,496.0,485.0
822,37.95620437956204,1.0372124655081598,48.902865635750096,-32.678414622455556,81.58128025820565,53.121549778498746,60.43011324497999,13,-37.15048740513833,-129.3053885810626,113.55166302347872,371,1.2055756299146356,40.700808625336926,-10.461299919821048,-57.636459895603046,7,5,7.0,2.0,60.0,grid,H5 TP7.0 ST2.0 RSI60 grid,False,False,449.0,471.0
822,37.8345498783455,1.0272250029281624,35.87786563575009,-32.678414622455556,68.55628025820563,52.076549778498745,48.450113244979995,13,-37.15048740513833,-130.3503885810626,100.52666302347873,371,1.1807921153498258,40.43126684636118,-10.461299919821048,-57.636459895603046,7,5,7.0,2.0,,grid,H5 TP7.0 ST2.0 RSI∞ grid,False,False,467.0,486.0
814,46.31449631449631,1.1208906407048564,160.83646354253503,-40.77415614370492,201.61061968624,99.77952638296091,141.859153262948,15,-42.94563434962204,-134.61777551203355,241.6386796459089,377,1.4563500564778245,50.397877984084886,3.825633243999978,-39.097500000000046,10,5,7.0,3.0,50.0,grid,H5 TP7.0 ST3.0 RSI50 grid,False,False,222.0,134.0
769,42.26267880364109,1.0239718820355352,32.36323713695502,-92.9057644381299,125.26900157508491,71.87090961288781,112.72621990314799,12,-45.70796657843002,-173.20696564348071,184.59712951603578,348,1.3463659903415315,45.97701149425287,-7.5330334096000096,-39.87540665500001,8,5,7.0,3.0,55.0,grid,H5 TP7.0 ST3.0 RSI55 grid,False,False,471.0,270.0
757,42.00792602377807,1.0310136566504875,41.227895392329245,-63.40456466935979,104.63246006168905,76.92730977310984,79.88761990564804,12,-45.66563434962204,-137.72655610674803,156.81492967875786,342,1.2979623044009903,45.02923976608187,-3.9510334096000004,-39.87540665500001,8,5,7.0,3.0,60.0,grid,H5 TP7.0 ST3.0 RSI60 grid,False,False,461.0,363.0
757,42.00792602377807,1.0298965663967234,39.74289539232923,-63.40456466935979,103.14746006168905,75.44230977310984,79.88761990564804,12,-45.66563434962204,-137.72655610674803,155.32992967875785,342,1.2951406724113455,45.02923976608187,-3.9510334096000004,-39.87540665500001,8,5,7.0,3.0,,grid,H5 TP7.0 ST3.0 RSI∞ grid,False,False,463.0,373.0
785,46.62420382165605,1.0497946106384002,67.17726234461942,-86.6931806669666,153.87044301158602,62.82023309686093,109.37744322330397,13,-52.434518041333824,-148.62467108983392,172.1976763201649,364,1.3088257833070553,50.0,-6.195266759600014,-44.53080000000001,8,5,7.0,4.0,50.0,grid,H5 TP7.0 ST4.0 RSI50 grid,False,False,401.0,317.0
744,43.145161290322584,0.9844589008429527,-20.961297486194596,-136.69018059206658,115.72888310587201,52.961482942296925,85.18950986350397,13,-55.08451804133382,-172.81243624794092,138.15099280580088,337,1.2501341786257971,45.99406528189911,-25.469766668103077,-52.359999996103056,7,5,7.0,4.0,55.0,grid,H5 TP7.0 ST4.0 RSI55 grid,False,False,525.0,428.0
732,42.21311475409836,0.9535592581520027,-62.75123083294241,-107.73898081779643,44.98774998485404,24.42094976022893,51.54650986600397,11,-55.08451804133382,-167.8690070891463,75.96745962623291,332,1.1365287249320608,44.57831325301205,-25.469766668103077,-63.40136665817108,6,5,7.0,4.0,60.0,grid,H5 TP7.0 ST4.0 RSI60 grid,False,False,543.0,508.0
732,42.21311475409836,0.9527858777005442,-63.79623083294241,-107.73898081779643,43.94274998485404,23.375949760228927,51.54650986600397,11,-55.08451804133382,-168.9140070891463,74.92245962623291,332,1.1346506508427605,44.57831325301205,-25.469766668103077,-63.40136665817108,6,5,7.0,4.0,,grid,H5 TP7.0 ST4.0 RSI∞ grid,False,False,544.0,509.0
764,48.03664921465969,1.0849620927899712,110.98136549205304,-41.81466769063977,152.79603318269284,57.96529978194294,124.5350831803,16,-64.65025130000004,-142.55369422992752,182.50038296224295,352,1.3484442960888776,51.13636363636363,-7.875499997800039,-39.798,8,5,7.0,6.0,50.0,grid,H5 TP7.0 ST6.0 RSI50 grid,False,False,336.0,274.0
722,44.32132963988919,0.9993490467910429,-0.862907674611744,-76.65866758123975,75.79575990662804,30.598082916296953,102.3837365462,13,-66.69025130000004,-195.72450366327743,132.98181946249696,327,1.252762958696975,46.788990825688074,-26.01336666810303,-57.94874999610305,7,5,7.0,6.0,55.0,grid,H5 TP7.0 ST6.0 RSI55 grid,False,False,510.0,446.0
712,44.10112359550562,0.9917083040255318,-10.866507754591556,-44.10746780696961,33.24096005237802,2.4254164082969654,70.9807365487,13,-66.69025130000004,-166.23760386239735,73.40615295699696,322,1.1393169341853218,45.3416149068323,-26.01336666810303,-75.69624998410308,6,5,7.0,6.0,60.0,grid,H5 TP7.0 ST6.0 RSI60 grid,False,False,517.0,511.0
712,44.10112359550562,0.9909109160800201,-11.911507754591556,-44.10746780696961,32.19596005237802,1.3804164082969654,70.9807365487,13,-66.69025130000004,-167.28260386239734,72.36115295699696,322,1.137333637276833,45.3416149068323,-26.01336666810303,-75.69624998410308,6,5,7.0,6.0,,grid,H5 TP7.0 ST6.0 RSI∞ grid,False,False,518.0,513.0
757,47.82034346103038,1.0938071638894178,120.83458216103537,-1.6819344041116593,122.51651656514701,30.81593317739697,122.52908318390006,15,-65.24705130000001,-123.44066082679744,153.345016361297,348,1.2925725864339799,50.0,-28.978833298303023,-49.81,7,5,7.0,,50.0,grid,H5 TP7.0 ST∞ RSI50 grid,False,False,307.0,384.0
716,44.273743016759774,1.0024771855602188,3.2368422975166062,-56.463934294711635,59.70077659222822,13.590249634297006,100.08433654980006,13,-67.89705130000002,-176.0720204343492,113.67458618409705,324,1.2166750378372218,46.2962962962963,-39.454666668103016,-65.11324999610304,7,5,7.0,,55.0,grid,H5 TP7.0 ST∞ RSI55 grid,False,False,502.0,470.0
705,43.97163120567376,0.990419100110295,-12.357424395794457,-23.912734520441486,11.555310124647047,-14.58241687370299,64.99733655230003,11,-67.89705130000002,-154.1517872468003,50.414919678597045,319,1.0961395130310296,44.827586206896555,-39.454666668103016,-88.52074998410306,4,5,7.0,,60.0,grid,H5 TP7.0 ST∞ RSI60 grid,False,False,520.0,526.0
705,43.97163120567376,0.9896088956482593,-13.402424395794457,-23.912734520441486,10.510310124647047,-15.62741687370299,64.99733655230003,11,-67.89705130000002,-155.1967872468003,49.36991967859705,319,1.0941467340727784,44.827586206896555,-39.454666668103016,-88.52074998410306,4,5,7.0,,,grid,H5 TP7.0 ST∞ RSI∞ grid,False,False,523.0,527.0
881,41.43019296254257,1.0995080511120428,131.1552706555787,-40.95206919565783,172.10733985123653,61.04029973213379,120.31934657847991,17,-38.567132048585364,-110.15695843279339,181.3596463106137,406,1.3309651585140279,45.566502463054185,0.5525333011319388,-35.07799997312001,10,5,10.0,2.0,50.0,grid,H5 TP10.0 ST2.0 RSI50 grid,False,False,288.0,280.0
831,37.785800240673886,1.0454582131058836,60.530062336087795,-44.282000957315795,104.8120632934036,33.91821629789678,91.54666324247995,14,-39.05412385850337,-142.35815838803276,125.46487954037674,377,1.2225374177563648,40.58355437665783,-24.60148333446005,-60.43194325806305,8,5,10.0,2.0,55.0,grid,H5 TP10.0 ST2.0 RSI55 grid,False,False,419.0,459.0
819,37.97313797313797,1.0637753493964046,83.50625647844984,-40.68127365723577,124.18753013568565,56.04894976937873,75.95266324497996,15,-39.05412385850337,-107.66621692941138,132.00161301435867,371,1.2389776954615266,40.700808625336926,-14.544699919821051,-57.636459895603046,9,5,10.0,2.0,60.0,grid,H5 TP10.0 ST2.0 RSI60 grid,False,False,368.0,449.0
819,37.72893772893773,1.0481882227709955,63.27805647844984,-38.24127365723576,101.51933013568562,45.56794976937874,63.76546324497997,14,-39.05412385850337,-112.19609774573276,109.33341301435873,371,1.1965997777417994,40.16172506738545,-14.544699919821051,-57.636459895603046,8,5,10.0,2.0,,grid,H5 TP10.0 ST2.0 RSI∞ grid,False,False,411.0,477.0
812,46.30541871921182,1.1290938055860265,171.24254685781497,-38.48872281930495,209.73126967711997,103.74552637384093,146.01380326294793,15,-42.94563434962204,-130.67477551203353,249.7593296367889,375,1.475215652812031,50.4,4.922759961069973,-39.097500000000025,10,5,10.0,3.0,50.0,grid,H5 TP10.0 ST3.0 RSI50 grid,False,False,203.0,114.0
765,42.35294117647059,1.0472142818132892,63.215320333809906,-94.62083111875496,157.83615145256488,75.64300960376781,121.79366990314792,12,-52.05563434962204,-163.48969226770583,197.43667950691577,346,1.3732110197791463,45.95375722543353,-2.7308066876030774,-39.87540665500001,8,5,10.0,3.0,55.0,grid,H5 TP10.0 ST3.0 RSI55 grid,False,False,412.0,233.0
752,42.02127659574468,1.0560122626025006,73.59693315511406,-70.27137678405492,143.868309939169,82.76820976398984,86.89826990564798,13,-52.05563434962204,-153.42472273134314,169.66647966963785,340,1.3248083301077058,45.0,-2.846106643930066,-39.87540665500001,9,5,10.0,3.0,60.0,grid,H5 TP10.0 ST3.0 RSI60 grid,False,False,386.0,324.0
751,41.944074567243675,1.0514222621412586,67.56593313061408,-65.3813768085549,132.94730993916897,71.84720976398984,86.89826990564798,13,-52.05563434962204,-148.53472275584315,158.74547966963783,339,1.3039012435693798,44.83775811209439,-2.846106643930066,-39.87540665500001,9,5,10.0,3.0,,grid,H5 TP10.0 ST3.0 RSI∞ grid,False,False,400.0,355.0
783,46.61558109833972,1.055239985348485,74.23391233549934,-89.06798066696662,163.301893002466,66.78623308774095,114.84289322330393,13,-52.434518041333824,-144.00167108983396,181.6291263110449,362,1.3288326290496493,50.0,-3.292066671539052,-44.53080000000001,8,5,10.0,4.0,50.0,grid,H5 TP10.0 ST4.0 RSI50 grid,False,False,385.0,276.0
741,43.18488529014845,1.008271507171714,11.110919075935334,-142.11131390741664,153.22223298335197,60.263782933176905,96.85895986350396,13,-55.08451804133382,-178.84196956329095,157.12274279668085,335,1.2872107197969558,45.97014925373134,-26.6562666681031,-51.85143332310309,7,5,10.0,4.0,55.0,grid,H5 TP10.0 ST4.0 RSI55 grid,False,False,495.0,362.0
728,41.895604395604394,0.9658341985874326,-46.04545970988262,-119.11185957221659,73.066399862334,28.72024975110892,59.86795986600395,11,-55.08451804133382,-172.4653029865909,88.58820961711288,330,1.1607252648405069,44.54545454545455,-26.6562666681031,-61.86686665817111,6,5,10.0,4.0,60.0,grid,H5 TP10.0 ST4.0 RSI60 grid,False,False,534.0,494.0
727,41.81568088033013,0.9591035027185424,-55.116459734382595,-117.70185959671656,62.585399862334015,18.239249751108915,59.86795986600395,11,-55.08451804133382,-167.57530301109088,78.10720961711286,329,1.1417096248577798,44.37689969604863,-26.6562666681031,-57.96686665817111,6,5,10.0,4.0,,grid,H5 TP10.0 ST4.0 RSI∞ grid,False,False,538.0,505.0
762,47.9002624671916,1.0889574606845998,116.20029748899825,-40.67398568457452,156.87428317357282,61.93129977282295,124.64733318029997,16,-64.65025130000004,-137.93069422992755,186.57863295312293,350,1.3562308164472519,50.857142857142854,-7.875499997800039,-39.798,8,5,10.0,6.0,50.0,grid,H5 TP10.0 ST6.0 RSI50 grid,False,False,324.0,262.0
719,44.22809457579972,1.023644335636594,31.199937465983467,-77.70965225252452,108.909589718508,32.678582907176946,107.99106654619999,14,-66.69025130000004,-161.18520384227753,140.66964945337693,325,1.2673754723646962,46.46153846153846,-27.199866668103052,-56.41424999610308,8,5,10.0,6.0,55.0,grid,H5 TP10.0 ST6.0 RSI55 grid,False,False,475.0,422.0
709,43.86459802538787,1.0101035479036546,13.181891946933534,-51.11019791732447,64.29208986425797,1.5029163991769543,72.24206654869995,13,-66.69025130000004,-131.49441615582745,73.7449829478769,320,1.139959996839308,45.0,-27.199866668103052,-74.16174998410311,6,5,10.0,6.0,60.0,grid,H5 TP10.0 ST6.0 RSI60 grid,False,False,493.0,510.0
709,43.86459802538787,1.0133725499357622,17.446891922433558,-49.70019794182445,67.14708986425798,4.357916399176949,72.24206654869995,13,-66.69025130000004,-129.6694161803275,76.59998294787691,320,1.1453784778668057,45.0,-27.199866668103052,-70.2617499841031,6,5,10.0,6.0,,grid,H5 TP10.0 ST6.0 RSI∞ grid,False,False,489.0,506.0
755,47.682119205298015,1.0903198496468494,116.34251415798056,-10.25225239804643,126.594766556027,34.78193316827698,122.64133318390003,16,-65.24705130000001,-121.21766082679748,157.42326635217702,346,1.300353629315379,49.71098265895954,-28.978833298303023,-49.81,8,5,10.0,,50.0,grid,H5 TP10.0 ST∞ RSI50 grid,False,False,323.0,359.0
712,44.10112359550562,1.019985403824129,26.020020821611816,-65.45058558249639,91.47060640410814,15.670749625176995,105.69166654980003,13,-67.89705130000002,-150.8123872298493,121.36241617497704,322,1.2313288044360493,45.962732919254655,-40.64116666810303,-63.578749996103056,7,5,10.0,,55.0,grid,H5 TP10.0 ST∞ RSI55 grid,False,False,480.0,464.0
701,43.65192582025678,0.9981544864472229,-2.372024596269359,-43.63446453279634,41.26243993652697,-15.504916882823,66.2586665523,11,-67.89705130000002,-133.4715994422304,50.753749669476996,317,1.096785650137489,44.479495268138805,-40.64116666810303,-86.98624998410308,4,5,10.0,,60.0,grid,H5 TP10.0 ST∞ RSI60 grid,False,False,512.0,525.0
701,43.65192582025678,0.9995666164493985,-0.5570245962693356,-44.67446453279633,44.11743993652697,-12.649916882823007,66.2586665523,12,-67.89705130000002,-134.09659944223043,53.60874966947699,317,1.1022300366693616,44.479495268138805,-40.64116666810303,-83.08624998410308,5,5,10.0,,,grid,H5 TP10.0 ST∞ RSI∞ grid,False,False,506.0,523.0
881,41.43019296254257,1.0964186077273055,127.08327066389865,-40.95206919565783,168.0353398595565,60.80829974045375,116.4793465784799,17,-38.567132048585364,-110.15695843279339,177.28764631893364,406,1.3235341221719779,45.566502463054185,0.5525333011319388,-35.07799997312001,10,5,,2.0,50.0,grid,H5 TP∞ ST2.0 RSI50 grid,False,False,294.0,292.0
831,37.785800240673886,1.04361104549268,58.0704590403757,-53.64960426134781,111.72006330172351,48.74621630621674,83.62666324247992,14,-40.54172713453537,-154.12576166406475,132.37287954869666,377,1.2347901572428577,40.58355437665783,-24.60148333446005,-60.43194325806305,8,5,,2.0,55.0,grid,H5 TP∞ ST2.0 RSI55 grid,False,False,428.0,447.0
818,37.89731051344744,1.0512035307041379,67.16885318273766,-44.612876961267794,111.78173014400548,62.698949777698694,57.982863244979924,14,-40.54172713453537,-111.73382020544338,120.6818130226786,370,1.2175311903648465,40.54054054054054,-14.776699919821061,-57.636459895603046,8,5,,2.0,60.0,grid,H5 TP∞ ST2.0 RSI60 grid,False,False,402.0,466.0
817,37.69889840881273,1.0449696179069672,58.93515324033766,-41.932876961267766,100.86803020160552,59.285649835298685,53.54246324497992,14,-40.54172713453537,-121.59370102176476,112.8281130802786,369,1.2038326573136717,40.10840108401084,-14.776699919821061,-57.636459895603046,8,5,,2.0,,grid,H5 TP∞ ST2.0 RSI∞ grid,False,False,425.0,475.0
812,46.18226600985222,1.1086613195098933,144.9708969006349,-60.68837278480497,205.65926968543994,103.51352638216088,142.17380326294796,15,-42.94563434962204,-130.39477551203356,245.6873296451088,375,1.467467881639235,50.4,4.922759961069973,-39.097500000000025,10,5,,3.0,50.0,grid,H5 TP∞ ST3.0 RSI50 grid,False,False,254.0,122.0
765,42.22222222222222,1.0373720456695013,50.323670348629776,-114.42048111225502,164.74415146088478,90.47100961208778,113.8736699031479,12,-52.05563434962204,-186.08934223320585,204.3446795152357,346,1.3862690884935216,45.95375722543353,-2.7308066876030774,-39.87540665500001,8,5,,3.0,55.0,grid,H5 TP∞ ST3.0 RSI55 grid,False,False,448.0,215.0
751,41.81091877496671,1.0247000036242808,32.752083241933896,-96.73502670555499,129.48710994748885,89.4182097723098,66.95306990564795,13,-52.05563434962204,-157.58336282812388,156.37127967795774,339,1.2968582843292993,44.83775811209439,-3.0781066439300746,-39.87540665500001,9,5,,3.0,60.0,grid,H5 TP∞ ST3.0 RSI60 grid,False,False,470.0,364.0
749,41.7890520694259,1.0324820683950917,43.102083203033885,-81.25502680205499,124.35711000508886,78.25300982990979,76.04826990564796,13,-52.05563434962204,-146.0847227558432,154.30127973555773,337,1.2923984404768523,44.80712166172107,-3.0781066439300746,-39.87540665500001,9,5,,3.0,,grid,H5 TP∞ ST3.0 RSI∞ grid,False,False,459.0,380.0
783,46.61558109833972,1.0524182288575277,70.44191234381931,-88.78798066696662,159.22989301078593,66.5542330960609,111.00289322330393,13,-52.434518041333824,-143.72167108983396,177.55712631936484,362,1.3214604278507003,50.0,-3.292066671539052,-44.53080000000001,8,5,,4.0,50.0,grid,H5 TP∞ ST4.0 RSI50 grid,False,False,391.0,291.0
740,43.24324324324324,1.0088890686302876,11.936919084255234,-140.24731390741667,152.1842329916719,67.14578294149689,88.93895986350391,13,-55.08451804133382,-176.97796956329094,156.0847428050008,334,1.2855220863218462,46.10778443113773,-26.6562666681031,-51.85143332310309,7,5,,4.0,55.0,grid,H5 TP∞ ST4.0 RSI55 grid,False,False,494.0,367.0
726,42.011019283746556,0.9591033043218,-54.94945962956275,-123.91185950021662,68.9623998706539,35.60224975942889,49.967959866003916,11,-55.08451804133382,-170.85968588496647,85.57020962543281,328,1.1564103571723758,44.81707317073171,-26.6562666681031,-61.86686665817111,6,5,,4.0,60.0,grid,H5 TP∞ ST4.0 RSI60 grid,False,False,536.0,498.0
725,41.793103448275865,0.9592817960536113,-54.98405966846275,-111.91185959671661,56.92779992825389,27.577649817028856,49.01795986600393,11,-55.08451804133382,-165.6342859814665,76.59560968303278,327,1.1383022934269718,44.342507645259936,-26.6562666681031,-59.1464666581711,6,5,,4.0,,grid,H5 TP∞ ST4.0 RSI∞ grid,False,False,537.0,507.0
762,47.9002624671916,1.0879147778057219,114.83829749731822,-40.39398568457452,155.23228318189277,61.69929978114291,123.23733318029996,16,-64.65025130000004,-137.65069422992755,184.93663296144288,350,1.3530957790188798,50.857142857142854,-7.875499997800039,-39.798,8,5,,6.0,50.0,grid,H5 TP∞ ST6.0 RSI50 grid,False,False,331.0,268.0
719,44.22809457579972,1.0342555103378004,45.20193744630336,-73.04565228052456,118.2475897268279,47.50658291549691,102.50106654619995,14,-66.69025130000004,-158.92120384227752,150.00764946169684,325,1.2851245189633627,46.46153846153846,-27.199866668103052,-56.41424999610308,8,5,,6.0,55.0,grid,H5 TP∞ ST6.0 RSI55 grid,False,False,452.0,391.0
708,43.92655367231638,1.0134158591135607,17.453891999253376,-53.110197873324516,70.56408987257788,16.330916407496915,64.77206654869993,13,-66.69025130000004,-135.3804160838275,81.10298295619684,319,1.1550102555858128,45.141065830721004,-27.199866668103052,-74.16174998410311,6,5,,6.0,60.0,grid,H5 TP∞ ST6.0 RSI60 grid,False,False,488.0,501.0
707,43.84724186704385,1.0247592457436934,32.10889196035339,-41.110197969824505,73.21908993017786,19.56091646509691,67.25706654869994,14,-66.69025130000004,-122.10041618032753,86.81798301379683,318,1.1672582635668762,44.9685534591195,-27.199866668103052,-65.5767499841031,7,5,,6.0,,grid,H5 TP∞ ST6.0 RSI∞ grid,False,False,472.0,496.0
755,47.682119205298015,1.0892624921077083,114.98051416630054,-9.972252398046429,124.95276656434697,34.54993317659694,121.23133318390003,16,-65.24705130000001,-120.93766082679748,155.78126636049697,346,1.2972207972489065,49.71098265895954,-28.978833298303023,-49.81,8,5,,,50.0,grid,H5 TP∞ ST∞ RSI50 grid,False,False,330.0,369.0
712,44.10112359550562,1.0287583899662571,37.44202080193167,-63.36658561049643,100.80860641242808,30.498749633496953,100.20166654979998,13,-67.89705130000002,-151.12838722984935,130.70041618329694,322,1.2491279587857287,45.962732919254655,-40.64116666810303,-63.578749996103056,7,5,,,55.0,grid,H5 TP∞ ST∞ RSI55 grid,False,False,465.0,450.0
700,43.714285714285715,0.9994693950879209,-0.680024543949496,-48.21446448879639,47.53443994484688,-0.6769168745030474,58.78866655229996,11,-67.89705130000002,-139.9375993702305,58.111749677796915,316,1.1116024153995014,44.620253164556964,-40.64116666810303,-86.98624998410308,4,5,,,60.0,grid,H5 TP∞ ST∞ RSI60 grid,False,False,507.0,522.0
699,43.63376251788269,0.9971454295174098,-3.6900245583495357,-38.66446456079638,34.974440002446855,-12.661916816903057,61.27366655229997,11,-67.89705130000002,-144.32259944223046,48.61174973539691,315,1.0914144179706264,44.44444444444444,-40.64116666810303,-93.61624998410308,4,5,,,,grid,H5 TP∞ ST∞ RSI∞ grid,False,False,513.0,529.0
898,44.65478841870824,1.1187483808643803,161.74008015958412,32.43295267679109,129.30712748279305,45.15647642686402,90.40364028897099,17,-39.08761988762005,-83.84893085790522,135.56011671583502,416,1.226201612279508,46.875,-6.94742998359999,-30.540549983600016,9,7,3.0,2.0,50.0,grid,H7 TP3.0 ST2.0 RSI50 grid,False,False,220.0,433.0
866,43.071593533487295,1.1276786387301534,170.6850630466839,32.95704563782179,137.72801740886212,62.35244305124703,78.65695029215705,17,-39.08761988762005,-77.9718308831052,141.00939334340407,395,1.242700143807787,45.063291139240505,-8.446829983599972,-48.97861663160002,9,7,3.0,2.0,55.0,grid,H7 TP3.0 ST2.0 RSI55 grid,False,False,204.0,420.0
865,43.12138728323699,1.1307562808342266,174.40839638818392,33.78704563782179,140.62135075036215,63.072443051247056,78.65695029215705,17,-39.08761988762005,-78.42183088310519,141.72939334340413,395,1.2439393811337436,45.063291139240505,-8.446829983599972,-48.97861663160002,9,7,3.0,2.0,60.0,grid,H7 TP3.0 ST2.0 RSI60 grid,False,False,196.5,414.5
865,43.12138728323699,1.1307562808342266,174.40839638818392,33.78704563782179,140.62135075036215,63.072443051247056,78.65695029215705,17,-39.08761988762005,-78.42183088310519,141.72939334340413,395,1.2439393811337436,45.063291139240505,-8.446829983599972,-48.97861663160002,9,7,3.0,2.0,,grid,H7 TP3.0 ST2.0 RSI∞ grid,False,False,196.5,414.5
798,51.37844611528822,1.1477756967204966,194.4848591350294,16.114885961755256,178.36997317327413,85.00961314481611,94.83067026711298,15,-30.425166556760068,-78.77698890664603,179.8402834119291,371,1.3155894201868152,53.63881401617251,-7.079183382480047,-38.00859992368002,8,7,3.0,3.0,50.0,grid,H7 TP3.0 ST3.0 RSI50 grid,False,False,165.0,285.0
776,49.48453608247423,1.1366758479291614,179.4077807291733,1.8185709848181402,177.5892097443552,77.39154641324312,99.63006027126704,15,-30.425166556760068,-74.29930655212996,177.02160668451018,357,1.3145031000576823,52.10084033613446,-6.662549971560036,-42.767506638599976,8,7,3.0,3.0,55.0,grid,H7 TP3.0 ST3.0 RSI55 grid,False,False,189.0,294.0
775,49.54838709677419,1.1411334790785264,184.62611407067337,2.6485709848181402,181.97754308585525,78.11154641324316,99.63006027126704,15,-30.425166556760068,-74.29930655212996,177.7416066845102,357,1.3157822785505378,52.10084033613446,-6.662549971560036,-42.767506638599976,8,7,3.0,3.0,60.0,grid,H7 TP3.0 ST3.0 RSI60 grid,False,False,180.5,288.5
775,49.54838709677419,1.1411334790785264,184.62611407067337,2.6485709848181402,181.97754308585525,78.11154641324316,99.63006027126704,15,-30.425166556760068,-74.29930655212996,177.7416066845102,357,1.3157822785505378,52.10084033613446,-6.662549971560036,-42.767506638599976,8,7,3.0,3.0,,grid,H7 TP3.0 ST3.0 RSI∞ grid,False,False,180.5,288.5
752,52.26063829787234,1.1051645099471803,139.48741662543222,-2.9987319414689613,142.48614856690114,67.846053287044,79.14392042875701,11,-30.845199889472028,-108.95089423496209,146.98997371580106,348,1.251585003512242,54.88505747126437,-24.560616100920015,-43.649299946240006,5,7,3.0,4.0,50.0,grid,H7 TP3.0 ST4.0 RSI50 grid,False,False,271.0,403.0
730,50.273972602739725,1.0875798888695973,115.75382323212521,-17.969505225766085,133.72332845789126,46.74445318688003,86.37022043291114,10,-34.001016151685974,-104.91954388245792,133.11467361979118,333,1.2315576469915677,52.85285285285285,-34.001016151685974,-43.649299946240006,5,7,3.0,4.0,55.0,grid,H7 TP3.0 ST4.0 RSI55 grid,False,False,328.0,445.0
730,50.273972602739725,1.0884954814660805,116.96395657362524,-17.139505225766086,134.10346179939125,47.941253186880054,86.37022043291114,10,-34.001016151685974,-105.36954388245792,134.31147361979117,333,1.2336395225983925,52.85285285285285,-34.001016151685974,-43.649299946240006,5,7,3.0,4.0,60.0,grid,H7 TP3.0 ST4.0 RSI60 grid,False,False,319.5,438.5
730,50.273972602739725,1.0884954814660805,116.96395657362524,-17.139505225766086,134.10346179939125,47.941253186880054,86.37022043291114,10,-34.001016151685974,-105.36954388245792,134.31147361979117,333,1.2336395225983925,52.85285285285285,-34.001016151685974,-43.649299946240006,5,7,3.0,4.0,,grid,H7 TP3.0 ST4.0 RSI∞ grid,False,False,319.5,438.5
706,53.82436260623229,1.0888281265283355,116.60833524734788,-3.5712652114952563,120.17960045884314,85.21923657255209,75.69104404583103,12,-53.89199913833404,-125.03854990253,160.91028061838313,326,1.2904910797269187,56.13496932515337,-53.89199913833404,-61.72059913833402,6,7,3.0,6.0,50.0,grid,H7 TP3.0 ST6.0 RSI50 grid,False,False,322.0,348.0
