elog,med,p10,stop,dd,p10_1y,med_1y,jp,us,de,mult
3.8494016469485444,248.75884475601603,16.088534543964798,0.0,-38.25027382129614,5.948062218945348,10.051631356930352,10000,31250.0,1000000000000.0,1.0
4.017356494171674,286.28516512554313,18.510183296383182,0.0,-40.08123374135155,6.1165159723642155,10.658162647509661,10000,31250.0,1000000000000.0,1.5
4.162570891829945,339.3333610444097,23.47330040386659,0.0,-44.22216196895202,6.469610626464648,10.719155365317818,10000,31250.0,1000000000000.0,2.0
4.582981661011773,553.1376348597935,19.649932449028274,0.0,-50.712282287250765,5.651444902285538,9.650433438024377,10000,40000.0,40000.0,1.0
4.747436515909072,668.6311368175577,25.10472550928331,0.0,-50.07998430563264,6.003425989348761,9.937319274459268,10000,40000.0,40000.0,1.5
4.9215843305134515,779.51859624777,29.454259311500362,0.0,-50.56749862694243,6.442513401031198,10.185443749056606,10000,40000.0,40000.0,2.0
4.461782386346101,506.5404477556957,20.189520229383266,0.0,-47.58864807364913,6.485778503028879,10.334754905370838,10000,40000.0,50000.0,1.0
4.624377261436686,574.8535969561785,23.479864917850705,0.0,-46.54839547345434,6.583435859666641,10.437150829206384,10000,40000.0,50000.0,1.5
4.766292462925819,626.5270824990819,27.45821778616287,0.0,-48.397769245536466,6.621931093750147,9.765014736146842,10000,40000.0,50000.0,2.0
4.201285626507295,384.8492379994898,18.048364066653587,0.0,-41.28646172902871,6.095411045496184,10.019535068177607,10000,40000.0,80000.0,1.0
4.394669889562152,469.4132047259069,23.055551697677995,0.0,-42.47725231582147,6.380044675888407,10.184059430911413,10000,40000.0,80000.0,1.5
4.546826672923627,537.7377244580917,25.215276624607192,0.0,-44.305718149843734,6.566779837587778,10.546442638713124,10000,40000.0,80000.0,2.0
3.782496016945083,249.28793262159516,16.61628601169677,0.0,-35.69818268220868,6.095411045496184,10.446820167737174,10000,40000.0,1000000000000.0,1.0
3.9492138063029216,302.42386813179206,20.88748127459509,0.0,-38.729251724120154,6.380044675888407,10.613927370084678,10000,40000.0,1000000000000.0,1.5
4.090473089238187,339.2482612257719,25.52969847493285,0.0,-43.51708946820915,6.566779837587778,10.898482107001074,10000,40000.0,1000000000000.0,2.0
4.2211016117825295,383.0473759639521,20.761264045800246,0.0,-46.636674604504854,6.166684792870788,9.300379117558336,10000,1000000000000.0,40000.0,1.0
4.405986450742841,464.4189320595933,24.81637446630707,0.0,-46.29311029916967,6.5307802606345735,9.82454719359843,10000,1000000000000.0,40000.0,1.5
4.570279524129716,532.4331746777451,29.09128268052584,0.0,-47.966996695368515,6.47958374800711,9.888427894295981,10000,1000000000000.0,40000.0,2.0
4.115365088491313,342.65719397139213,19.561638832797833,0.0,-42.92161418663678,6.566476188330162,9.907066902269339,10000,1000000000000.0,50000.0,1.0
4.303207288852495,414.1389261652569,23.85955576146,0.0,-43.44798746805568,6.5307802606345735,10.268835924151544,10000,1000000000000.0,50000.0,1.5
4.4531097787924505,487.6089181514373,26.882551241570717,0.0,-44.48276048014977,6.47958374800711,10.063367753156681,10000,1000000000000.0,50000.0,2.0
3.8372227878963607,259.2420070858051,19.31998166475595,0.0,-36.96663761542543,6.299376987226018,9.588975376575597,10000,1000000000000.0,80000.0,1.0
4.030416459820823,305.5964005799903,23.88422385396767,0.0,-37.365070773715445,6.46892392757351,9.613187232081694,10000,1000000000000.0,80000.0,1.5
4.194902313361703,369.93144885460197,27.742393292695244,0.0,-38.60198045519312,6.621245339805322,9.72332210506229,10000,1000000000000.0,80000.0,2.0
3.415309199671809,172.4284512188099,17.558830448435135,0.0,-28.13283345966119,6.299376987226018,9.484193374448196,10000,1000000000000.0,1000000000000.0,1.0
3.587314914664044,202.72723368432662,21.459263641911914,0.0,-33.923411282370665,6.46892392757351,9.664342668198067,10000,1000000000000.0,1000000000000.0,1.5
3.742612997513283,237.83406205643715,26.172954900653576,0.0,-39.71380366695669,6.621245339805322,9.849475968968287,10000,1000000000000.0,1000000000000.0,2.0
4.44659467103585,452.7504323699982,16.450371911893434,0.0,-52.14506720720502,5.576026075206819,8.43571870009387,12500,25000.0,40000.0,1.0
4.604674695034646,548.8376608172584,19.112900059755965,0.0,-51.82795761201993,5.667981991306602,8.695170715750521,12500,25000.0,40000.0,1.5
4.7511872683702565,649.5863608149551,21.488666245878544,0.0,-51.08442751443376,5.771358951724411,8.88718222540454,12500,25000.0,40000.0,2.0
4.329097100530429,426.70288467763737,16.60966316488665,0.0,-48.69579000948596,6.312781592216539,9.157901605818797,12500,25000.0,50000.0,1.0
4.474114066024129,492.46487954787807,19.914846148920788,0.0,-48.01009506036934,6.607739892417664,8.950357907065746,12500,25000.0,50000.0,1.5
4.5931865310066335,530.6307610447916,22.5998374557506,0.0,-46.379926422462596,6.483667186641033,8.955950593143998,12500,25000.0,50000.0,2.0
4.0836186744548195,307.54376193543266,15.005577844940234,0.0,-40.674819874528374,5.906397857517705,9.508383931900388,12500,25000.0,80000.0,1.0
4.232002737636881,394.7922027685036,17.339107614238003,0.0,-39.67725486450585,6.052800839136195,9.520356979975707,12500,25000.0,80000.0,1.5
4.373050736199166,433.5927877235654,20.737745058004897,0.0,-41.2335700384241,6.189400329246945,9.444947552427452,12500,25000.0,80000.0,2.0
3.6692212548115526,213.76265629353938,14.068167339312062,0.0,-33.4629340740011,5.906397857517705,10.18780997417275,12500,25000.0,1000000000000.0,1.0
3.8047170713912206,238.75279551264794,15.927672186115757,0.0,-35.23802775757275,6.052800839136195,10.366648051314023,12500,25000.0,1000000000000.0,1.5
3.931260965882377,272.1164953208756,19.60434032883243,0.0,-37.92808433284717,6.189400329246945,10.46197581826979,12500,25000.0,1000000000000.0,2.0
4.320609546274319,431.5685334834944,16.567348033497314,0.0,-50.39929050929223,5.489122063511551,8.42915495930836,12500,31250.0,40000.0,1.0
4.487427903661998,519.7696117834435,18.74583695813205,0.0,-49.49789681027881,5.572305343879525,8.646798240734684,12500,31250.0,40000.0,1.5
4.624561800110983,574.3317803945529,21.31825483010311,0.0,-48.98111659243561,5.7554470511176445,8.915472459995204,12500,31250.0,40000.0,2.0
4.209700095490981,394.35049584542764,17.238492447581326,0.0,-47.09359535533274,6.129943071918116,9.115552778804297,12500,31250.0,50000.0,1.0
